ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,1,2020-12-31,2020-12-30,100,0,0,0,0,22,100,1518350.0790203414,92,0,0,100,0,17,83,0,1,99,0,17,83,0,34,66,0,18,82,0,21,79,0,2,98,0,7,93,0,0,100,0,20,80,0,29,71,0,5,95,0,34,66,100,0,0,0,83,0,8,9,99,0,0,1,83,0,3,14,66,0,5,29,82,0,5,13,79,0,9,12,98,0,1,1,93,0,5,2,100,0,0,0,80,0,8,12,71,0,9,20,95,0,1,4,66,0,8,26,0,0,10,90,90,0,2,8,0,0,33,67,67,0,8,25,92,1,7,0,92,4,4,0,96,1,3,0,8,0,21,71,100,0,0,0,0,0,0,31,46,14,9,0,0,43,45,12,0,0,66,21,13,0,0,45,41,14,0,0,34,40,26,0,0,6,28,66,79,3,8,10,79,3,5,13,79,2,7,12,79,0,11,10,79,3,2,16,79,3,1,17,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,16,84,0,0,62,38,0,0,26,74,0,0,56,44,0,0,10,90,0,0,40,60,0,0,65,35,35,0,47,13,1,4,0,0,0,15,42,43,0,0,99,1,0,0,16,84,0,0,88,5,2,1,0,4,0,0,13,39,35,13,0,0,33,48,17,2,100,100,84,0,15,1,38,0,61,1,74,0,23,3,44,0,30,26,90,0,8,2,60,0,39,1,0,0,6,10,13,34,37,0,0,6,13,22,32,27,0,0,51,35,8,6,0,0,14,22,30,34,0,0,27,35,19,19,38,2,47,13,38,6,22,34,38,4,33,25,0,1,38,61,39,0,25,36,75,0,3,0,0,11,0,2,9,37,0,7,3,5,4,0,2,5,0,0,4,4,1,1,1,26,0,1,39,58,0,2,0,0,100,0,0,0,0,0,0,8,1,70,16,5,8,2,2,26,43,12,7,2.824324324324324,1.88256679997989,2.1,1.5238839267549948,9.075949367088608,6.033607059732146,3.3636363636363638,1.6272239825043138
CL,CHL,Chile,2,2020-12-31,2020-12-31,153,1,7274.438356126271,0,0,30,153,1925790.1501154033,152,0,1,152,0,10,143,0,3,150,0,17,136,0,48,105,0,15,138,0,9,144,0,2,151,0,6,147,0,4,149,0,17,136,0,37,116,0,4,149,0,37,116,152,0,1,0,143,0,7,3,150,0,3,0,136,0,5,12,105,0,14,34,138,0,7,8,144,0,4,5,151,0,1,1,147,0,2,4,149,0,4,0,136,0,8,9,116,0,11,26,149,0,3,1,116,0,15,22,0,0,13,140,140,0,4,9,0,2,64,87,89,0,19,45,134,3,15,1,134,4,15,0,149,1,3,0,21,0,17,115,153,0,0,0,0,0,0,60,52,25,16,0,0,68,58,27,0,1,79,47,26,0,1,73,48,31,0,0,52,55,46,0,0,22,31,100,136,2,6,9,136,4,2,11,136,3,6,8,136,4,5,8,136,4,2,11,136,4,0,13,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,153,0,0,0,0,0,58,95,0,1,102,50,0,2,35,116,0,1,81,71,0,1,12,140,0,1,57,95,0,0,83,70,70,0,50,21,6,6,0,1,1,9,60,82,0,2,149,2,0,6,30,117,0,0,135,12,0,0,0,6,0,0,26,45,61,21,0,1,47,79,23,3,153,153,95,0,56,2,51,0,100,2,118,1,33,1,72,0,47,34,141,0,8,4,96,0,55,2,0,2,3,14,22,30,82,0,0,5,11,25,37,75,0,0,74,56,13,10,0,0,25,30,58,40,0,0,35,58,35,25,60,3,71,19,60,12,30,51,60,7,44,42,0,0,80,73,80,0,35,38,118,1,9,0,4,7,1,4,9,38,0,12,9,8,10,3,3,8,3,2,5,5,5,4,3,35,0,0,71,80,1,1,0,0,0,153,0,0,0,0,0,1,4,109,19,20,1,0,22,63,42,17,8,3.0919540229885056,1.9861859201719867,2.3076923076923075,1.031553471276484,10.848591549295774,6.059980758758547,3.2789115646258504,1.5561733577988275
CL,CHL,Chile,3,2020-12-31,2020-12-31,194,0,0,0,0,22,194,1708741.9898048362,192,1,0,193,0,12,182,1,1,192,1,25,168,0,41,153,1,21,172,0,16,178,1,2,191,0,5,189,1,2,191,1,12,181,1,46,147,1,5,188,1,43,150,194,0,0,0,182,0,5,7,193,0,0,1,169,0,9,16,153,1,15,25,173,0,14,7,178,0,7,9,192,0,2,0,189,0,5,0,192,0,1,1,182,0,8,4,148,1,19,26,189,0,3,2,151,0,17,26,0,0,16,178,178,0,4,12,0,1,89,104,105,0,22,67,172,2,19,1,172,7,15,0,187,4,3,0,23,2,20,149,194,0,0,0,0,0,0,80,61,30,23,0,1,89,71,33,0,4,108,55,27,0,4,94,53,43,0,5,80,52,57,0,5,26,38,125,174,5,8,7,174,10,2,8,174,9,7,4,174,8,3,9,174,8,3,9,174,9,2,9,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,0,1,84,109,0,3,152,39,0,4,45,145,0,4,104,86,0,3,13,178,0,2,54,138,0,0,121,73,73,0,85,24,5,7,0,1,0,14,54,125,0,0,194,0,0,2,39,153,0,0,178,12,2,0,0,2,0,0,27,56,69,42,0,2,56,108,21,7,194,194,110,0,81,3,42,0,149,3,149,0,41,4,90,0,70,34,181,0,10,3,140,0,53,1,0,0,1,5,28,54,106,0,0,2,6,29,53,104,0,0,100,60,18,16,0,0,28,44,58,64,0,0,52,57,49,36,85,3,81,25,85,13,40,56,85,11,67,31,0,1,112,81,113,0,37,44,157,0,3,4,7,6,2,3,12,45,0,2,3,14,18,5,4,13,8,7,5,11,8,1,10,40,0,1,98,94,0,1,0,0,0,0,194,0,0,0,0,2,1,155,18,18,2,0,31,55,69,31,6,2.6597938144329896,1.7905224908886253,1.5454545454545456,0.6875516509523286,10.806629834254144,6.090170607078853,3.425531914893617,1.379679585387231
CL,CHL,Chile,4,2020-12-31,2020-12-31,183,0,0,0,0,34,182,2102043.179627992,180,0,1,182,0,12,171,0,0,183,1,18,164,0,21,162,0,16,167,0,12,171,0,5,178,0,4,179,0,1,182,0,10,173,0,33,150,0,4,179,0,28,155,182,0,1,0,171,0,9,3,183,0,0,0,165,1,7,10,162,1,8,12,167,0,6,10,171,1,5,6,178,0,3,2,179,1,3,0,182,0,1,0,173,0,6,4,150,0,10,23,179,0,3,1,155,0,16,12,0,1,19,163,164,0,6,13,0,2,68,113,115,0,19,49,164,1,16,2,164,1,18,0,182,0,1,0,21,1,16,145,183,0,0,0,0,0,0,67,73,27,16,0,6,91,51,35,0,8,109,44,22,0,9,92,46,36,0,7,69,63,44,0,8,23,28,124,167,3,7,6,167,3,7,6,167,3,6,7,167,5,7,4,167,5,3,8,167,4,3,9,182,0,0,1,182,0,0,1,182,0,0,1,182,0,0,1,182,0,1,0,182,0,1,0,182,0,1,0,182,1,0,0,182,1,0,0,182,1,0,0,182,0,1,0,182,1,0,0,0,2,80,101,0,1,124,58,0,4,32,147,0,2,80,101,0,3,5,175,0,2,47,134,0,0,88,95,95,0,61,14,5,8,0,0,0,7,58,118,0,0,183,0,0,1,42,140,0,0,159,10,0,3,2,9,0,0,40,45,59,39,0,2,69,89,18,5,183,183,103,2,77,1,59,3,120,1,151,0,31,1,103,2,51,27,178,0,3,2,136,2,44,1,0,0,3,7,25,29,119,0,0,6,5,26,35,111,0,1,91,58,20,13,0,1,32,40,48,62,0,0,49,55,43,36,79,5,83,16,79,17,39,48,79,9,68,27,0,1,104,78,105,0,46,32,137,3,9,2,8,7,0,2,15,33,0,7,10,9,16,2,4,11,12,7,8,9,12,1,6,36,0,1,72,107,1,2,0,0,0,0,0,183,0,0,0,1,2,145,21,14,1,2,26,57,61,22,14,2.8648648648648654,1.882320953841071,2.0714285714285716,1.2688144505364485,12.1301775147929,5.946755865633277,3.1420454545454546,1.6238382460548986
CL,CHL,Chile,5,2020-12-31,2020-12-31,119,0,0,0,0,25,119,997521.6563500197,117,1,2,116,2,4,113,1,0,118,2,6,111,1,6,112,2,7,110,2,1,116,2,2,115,2,3,114,2,0,117,2,2,115,2,11,106,2,1,116,3,15,101,117,0,1,1,115,0,2,2,119,0,0,0,113,0,3,3,113,0,2,4,112,0,1,6,118,0,1,0,117,0,2,0,116,0,2,1,119,0,0,0,117,0,1,1,108,0,6,5,118,0,1,0,104,0,7,8,0,0,14,105,105,0,2,12,0,3,41,75,78,1,9,31,110,0,9,0,110,1,8,0,118,0,1,0,13,0,8,98,119,0,0,0,0,0,1,62,25,14,17,0,12,52,24,31,0,10,73,16,20,0,14,66,19,20,0,9,66,18,26,0,13,19,14,73,111,4,1,3,111,2,5,1,111,4,2,2,111,4,2,2,111,3,2,3,111,4,2,2,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,0,3,41,75,0,2,84,33,0,3,16,100,0,4,43,72,0,4,5,110,0,1,33,85,0,0,65,54,54,0,43,11,5,6,0,2,0,2,33,82,0,1,118,0,0,0,20,99,0,0,108,2,0,1,0,8,0,0,24,34,42,19,0,2,49,57,5,6,119,119,78,0,40,1,35,1,82,1,103,0,15,1,76,0,29,14,114,0,2,3,86,0,31,2,0,1,1,5,10,23,79,0,0,1,4,14,24,76,0,0,56,40,11,12,0,0,13,31,33,42,0,0,22,42,28,27,55,7,45,12,55,17,24,23,55,12,39,13,0,0,65,54,65,1,26,27,93,1,2,2,5,1,4,1,10,28,0,3,6,8,13,0,2,4,1,3,6,4,6,2,15,18,0,2,54,62,0,1,0,0,0,0,0,0,119,0,0,1,4,89,15,10,1,2,19,32,41,19,5,2.2333333333333334,1.9241358711314316,2.1,0.9944289260117531,11.981308411214954,5.984226606941825,2.9565217391304346,1.5066595114010313
CL,CHL,Chile,6,2020-12-31,2020-12-30,100,0,0,0,0,17,100,1186567.6806280913,89,1,0,99,0,2,98,1,0,99,2,3,95,0,8,92,0,5,95,2,3,95,1,2,97,0,1,99,1,0,99,2,3,95,1,12,87,2,1,97,2,6,92,100,0,0,0,98,0,1,1,100,0,0,0,97,0,2,1,92,0,3,5,95,0,1,4,97,0,1,2,98,0,1,1,99,0,1,0,100,0,0,0,97,0,1,2,88,0,4,8,99,0,0,1,94,0,3,3,0,0,10,90,90,0,2,8,0,2,29,69,71,0,12,17,88,0,11,1,88,3,9,0,97,1,2,0,14,1,10,75,100,0,0,0,0,0,0,63,22,8,7,0,14,51,17,18,0,16,64,13,7,0,10,65,14,11,0,11,60,16,13,0,17,16,18,49,90,0,5,5,90,1,5,4,90,2,1,7,90,3,1,6,90,2,2,6,90,3,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,23,75,0,1,63,36,0,2,9,89,0,2,44,54,0,3,2,95,0,1,22,77,0,1,52,47,48,0,39,10,0,3,0,0,0,10,38,52,0,0,100,0,0,4,20,76,0,1,91,1,0,0,0,7,0,0,25,35,27,13,0,2,35,48,8,7,100,100,77,0,21,2,37,1,59,3,91,0,8,1,56,0,29,15,98,0,1,1,78,0,20,2,0,0,0,3,6,18,73,0,0,0,3,7,21,69,0,1,57,28,11,3,0,1,12,19,34,34,0,0,16,29,25,30,55,4,31,10,55,18,16,11,55,12,23,10,0,1,35,64,36,0,19,45,81,2,1,1,0,4,0,0,11,46,1,2,5,4,7,1,0,3,4,2,3,5,1,1,8,7,0,1,60,39,0,0,0,0,0,0,0,0,0,100,0,8,2,70,8,12,8,0,15,28,32,13,4,2.2857142857142856,1.8746428231227714,1.875,0.83452296039628,13.122637362637363,5.5532742764296446,2.6136363636363638,1.5788240799544755
CL,CHL,Chile,7,2020-12-31,2020-12-23,100,0,0,0,0,7,99,1078730.065790715,96,0,0,100,0,5,95,0,2,98,0,8,92,0,14,86,0,13,87,0,3,97,0,2,98,0,0,100,0,2,98,0,3,97,0,8,92,0,1,99,0,10,90,100,0,0,0,95,1,2,2,98,0,1,1,92,0,2,6,86,0,4,10,87,0,3,10,97,0,1,2,98,0,1,1,100,0,0,0,98,0,0,2,97,0,1,2,92,0,2,6,99,0,0,1,90,0,5,5,0,1,6,93,94,0,2,4,0,5,21,74,79,0,9,12,91,0,8,1,91,0,9,0,100,0,0,0,14,6,5,75,100,0,0,0,0,0,0,52,35,8,5,0,27,43,13,17,0,25,55,13,7,0,27,52,9,12,0,23,55,9,13,0,28,7,6,59,95,2,2,1,95,3,1,1,95,4,0,1,95,3,1,1,95,3,1,1,95,4,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,12,81,0,2,55,43,0,6,14,80,0,3,36,61,0,4,2,94,0,3,13,84,0,0,50,50,50,0,38,9,2,1,0,1,1,6,40,52,0,2,98,0,0,1,18,81,0,0,85,3,1,2,0,9,0,0,30,29,30,11,0,1,50,33,9,7,100,100,88,2,10,0,45,0,53,2,86,1,12,1,64,2,22,12,98,0,1,1,87,0,12,1,0,2,0,2,5,26,65,0,0,0,1,8,26,65,0,1,40,36,11,12,0,1,11,14,32,42,0,0,10,22,28,40,68,7,19,6,68,13,10,9,68,6,24,2,0,1,19,80,20,0,24,56,76,1,2,2,4,1,2,0,12,57,0,4,4,6,5,1,4,2,0,1,1,3,1,1,2,8,0,2,58,39,0,1,0,0,0,0,0,0,0,0,100,1,4,75,9,11,1,4,21,23,31,9,11,2.782608695652174,1.9990116134805322,1.3333333333333333,0.5773502691896257,13.619565217391305,5.111595074386386,2.4731182795698925,1.3480372031495529
CL,CHL,Chile,-99,2021-01-01,2021-01-01,296,1,7752.7235965853015,1,7752.7235965853015,22,228,3557429.1624237443,0,3,4,289,5,17,274,4,8,284,2,31,263,4,45,247,3,52,241,3,21,272,4,7,285,3,13,280,3,3,290,2,26,268,3,58,235,2,7,287,1,58,237,292,0,3,1,279,2,8,7,288,0,5,3,265,2,15,14,251,2,15,28,244,3,21,28,275,1,10,10,289,1,5,1,283,1,5,7,293,2,1,0,270,3,15,8,238,4,24,30,289,1,3,3,238,6,30,22,68,0,13,215,285,0,6,5,80,7,74,135,226,3,18,49,278,1,17,0,278,1,17,0,295,0,1,0,114,5,17,160,296,0,0,0,0,94,1,98,52,28,23,118,7,94,44,33,118,17,103,33,25,118,15,92,37,34,118,15,78,38,47,118,20,25,29,104,281,3,4,8,281,4,2,9,281,4,5,6,281,4,2,9,281,4,2,9,281,2,4,9,151,5,3,137,151,7,3,135,151,8,11,126,151,6,13,126,151,9,27,109,151,8,58,79,151,9,13,123,236,6,5,49,236,4,1,55,236,5,4,51,236,5,21,34,236,5,12,43,172,5,33,86,172,2,79,43,172,3,26,95,172,4,61,59,172,3,6,115,172,3,41,80,188,0,54,54,242,1,34,12,5,2,200,4,2,5,32,53,200,4,90,2,204,2,17,73,204,0,79,2,0,0,0,11,204,0,24,22,29,17,207,0,45,28,11,5,296,296,265,1,27,3,221,1,71,3,272,0,22,2,239,2,38,17,291,1,2,2,256,0,40,0,217,0,3,2,6,17,51,217,0,3,2,8,17,49,228,2,29,17,10,10,228,0,10,17,23,18,228,1,15,22,11,19,265,1,28,2,265,7,10,14,265,6,14,11,239,0,20,37,259,0,22,15,283,1,2,0,3,3,0,1,3,266,0,0,0,3,3,1,1,0,1,1,2,2,1,3,0,12,296,0,0,0,0,0,296,0,0,0,0,0,0,0,0,296,0,0,0,0,296,0,0,0,0,0,0,2.4328358208955225,1.698697188819562,2,1.8027756377319946,0,0,0,0
CL,CHL,Chile,1,2021-01-01,2020-12-31,100,1,17394.9117501477,0,0,17,100,1399664.379511079,95,0,1,99,0,8,92,0,0,100,0,12,88,0,31,69,0,18,82,0,11,89,0,3,97,0,5,95,0,0,100,0,13,87,0,30,70,0,3,97,0,28,72,99,0,1,0,92,0,2,6,100,0,0,0,88,0,3,9,69,0,4,27,82,0,6,12,89,0,5,6,97,0,1,2,95,0,5,0,100,0,0,0,87,0,8,5,70,0,9,21,97,0,0,3,72,0,9,19,0,0,9,91,91,0,2,7,0,0,24,76,76,0,6,18,94,1,5,0,94,4,2,0,96,2,2,0,6,0,12,82,100,0,0,0,0,0,0,35,42,19,4,0,0,46,44,10,0,0,68,23,9,0,0,50,34,16,0,0,33,37,30,0,0,6,21,73,88,2,4,6,88,2,5,5,88,2,3,7,88,2,6,4,88,3,3,6,88,2,1,9,33,0,0,67,33,0,0,67,33,0,6,61,33,0,2,65,33,0,11,56,33,0,7,60,33,0,0,67,83,0,1,16,83,0,2,15,83,0,2,15,83,0,7,10,83,0,6,11,0,0,17,83,0,0,62,38,0,0,22,78,0,0,64,36,0,0,11,89,0,0,34,66,0,0,66,34,34,0,51,10,5,0,0,1,0,11,45,43,0,0,100,0,0,1,14,85,0,0,87,9,0,0,0,4,0,0,15,40,38,7,0,0,23,61,13,3,100,100,83,0,17,0,38,0,62,0,78,0,21,1,36,0,28,36,89,0,8,3,66,0,34,0,0,0,2,11,17,27,43,0,0,4,22,20,24,30,0,0,52,31,10,7,0,0,9,17,40,34,0,0,24,29,31,16,47,2,37,14,47,3,10,40,47,3,19,31,0,2,34,64,36,0,20,44,80,0,2,1,1,8,1,0,7,46,0,4,2,3,3,1,0,5,0,0,0,2,0,1,2,31,0,1,43,56,0,0,0,0,100,0,0,0,0,0,0,3,1,80,11,5,3,1,2,20,53,11,10,2.6363636363636362,1.7154175417831492,1.7777777777777777,1.481365736219265,11.180722891566266,6.370941229832668,3.5268817204301075,1.5293604648708725
CL,CHL,Chile,2,2021-01-01,2021-01-01,141,0,0,0,0,16,141,1415016.9645731,139,0,0,141,0,3,138,0,2,139,0,6,135,0,25,116,0,6,135,0,8,133,0,2,139,0,1,140,0,0,141,0,6,135,0,20,121,0,0,141,0,17,124,141,0,0,0,138,0,2,1,139,0,0,2,135,0,2,4,116,0,6,19,135,0,2,4,133,0,2,6,139,0,0,2,140,0,1,0,141,0,0,0,135,0,2,4,121,0,7,13,141,0,0,0,124,0,7,10,0,0,9,132,132,0,2,7,0,1,50,90,91,0,16,34,125,1,15,0,125,3,13,0,138,2,1,0,17,2,9,113,141,0,0,0,0,0,0,60,43,20,18,0,2,57,51,31,0,2,70,45,24,0,1,65,47,28,0,2,49,47,43,0,2,19,31,89,132,3,1,5,132,2,1,6,132,2,1,6,132,2,2,5,132,2,0,7,132,3,1,5,0,2,2,137,0,2,0,139,0,1,8,132,0,2,12,127,0,1,15,125,0,1,28,112,0,2,6,133,101,1,1,38,101,1,4,35,101,0,8,32,101,0,10,30,101,1,8,31,0,1,43,97,0,0,92,49,0,1,29,111,0,0,93,48,0,1,13,127,0,0,35,106,0,0,99,42,42,0,66,23,5,5,0,1,2,7,51,80,0,1,140,0,0,0,23,118,0,0,124,9,0,0,1,7,0,0,26,40,58,17,0,0,47,76,14,4,141,141,98,0,40,3,49,0,90,2,112,0,29,0,48,0,42,51,128,0,6,7,106,0,35,0,0,0,1,8,23,27,82,0,0,3,10,22,41,65,0,2,79,46,8,6,0,0,12,31,49,49,0,0,24,44,46,27,73,1,54,13,73,7,14,47,73,4,31,33,0,0,83,58,83,0,24,34,117,0,4,2,4,3,0,2,9,34,0,7,7,4,11,3,4,16,1,5,5,7,5,3,1,28,0,2,50,86,1,2,0,0,0,141,0,0,0,0,0,1,2,107,19,12,1,0,24,44,41,26,5,2.55,1.7604410079218449,1.875,0.3535533905932738,10.559259259259257,6.161402441345909,3.620437956204379,1.5393437623054615
CL,CHL,Chile,3,2021-01-01,2021-01-01,159,0,0,0,0,21,159,1480583.132793651,155,0,0,159,0,6,153,0,3,156,0,12,147,0,28,131,0,11,148,0,7,152,0,5,154,0,4,155,0,0,159,0,9,150,0,24,135,0,1,158,0,26,133,159,0,0,0,153,0,3,3,156,0,2,1,147,0,6,6,131,0,10,18,148,0,4,7,152,0,3,4,154,0,3,2,155,0,1,3,159,0,0,0,150,0,4,5,135,0,4,20,158,0,0,1,133,0,8,18,0,0,14,145,145,0,8,6,0,1,62,96,97,0,17,45,142,1,13,3,142,2,15,0,157,0,2,0,18,1,9,131,159,0,0,0,0,0,0,69,50,20,20,0,1,70,46,42,0,1,94,33,31,0,1,89,33,36,0,2,63,44,50,0,3,22,31,103,150,0,3,6,150,1,2,6,150,1,1,7,150,1,5,3,150,1,1,7,150,1,1,7,0,2,0,157,0,3,2,154,0,1,9,149,0,2,11,146,0,2,27,130,0,3,46,110,0,4,13,142,99,3,5,52,99,2,7,51,99,4,1,55,99,1,15,44,99,3,8,49,0,1,68,90,0,0,112,47,0,1,36,122,0,1,101,57,0,2,9,148,0,1,39,119,0,0,103,56,56,0,53,33,13,4,0,0,1,9,55,94,0,0,159,0,0,1,30,128,0,0,150,5,0,1,0,3,0,0,21,38,59,41,0,0,49,79,22,9,159,159,91,0,62,6,47,0,109,3,123,0,35,1,58,0,59,42,150,0,8,1,120,0,37,2,0,0,2,4,21,28,104,0,0,2,7,25,28,97,0,1,79,56,15,8,0,0,18,32,55,54,0,0,35,48,44,32,76,3,60,20,76,5,34,44,76,4,41,38,0,0,101,58,101,0,20,38,139,2,1,0,7,1,2,1,6,38,0,2,5,9,18,2,6,17,8,3,3,4,5,1,5,33,0,1,67,91,0,0,0,0,0,0,159,0,0,0,0,2,5,124,14,14,2,0,25,46,59,22,5,2.796875,1.8955226066657587,1.5,0.650443635587991,10.894039735099337,6.132049486515684,3.412903225806452,1.3900719255155145
