ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,2,2020-12-31,2020-12-22,1021,0,0,0,0,162,1020,5010953.8272083895,993,0,2,1019,0,85,936,0,16,1005,0,115,906,0,186,835,0,58,963,0,51,970,0,17,1004,0,35,986,0,8,1013,0,46,975,0,166,855,0,47,974,0,163,858,1019,0,0,2,936,0,13,72,1005,0,1,15,906,0,21,94,835,0,29,157,963,0,12,46,970,0,9,42,1004,0,7,10,986,0,17,18,1013,0,6,2,975,0,15,31,855,0,33,133,974,0,15,32,858,1,41,121,0,1,75,945,946,0,28,47,0,3,441,577,580,2,106,333,915,17,84,5,915,27,79,0,994,0,5,22,0,111,5,89,816,1021,0,0,0,0,0,0,6,343,396,206,70,0,8,391,494,128,0,6,609,340,66,0,11,592,330,88,0,10,470,414,127,0,8,213,449,351,0,932,7,11,71,932,9,13,67,932,2,31,56,932,8,13,68,932,9,7,73,932,9,10,70,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,1021,0,0,0,0,3,262,756,0,2,628,391,0,2,466,553,0,4,637,380,0,4,42,975,0,6,73,942,0,0,566,455,455,0,380,119,37,30,0,5,7,79,354,576,0,1,1020,0,0,4,176,841,0,0,806,177,13,5,2,18,0,2,117,235,412,255,0,2,285,560,151,23,0,0,108,891,22,0,1,105,881,34,759,1,247,14,393,0,625,3,555,0,460,6,384,1,409,227,979,0,27,15,948,0,72,1,0,11,7,34,193,279,497,0,2,7,52,180,293,487,0,9,474,437,75,26,0,0,109,178,336,398,0,1,196,279,329,216,546,16,351,108,546,68,82,325,546,58,170,247,0,5,590,426,595,0,191,235,830,9,30,4,42,14,14,5,73,240,2,16,84,26,44,11,32,97,38,2,27,91,15,45,28,223,0,7,370,636,0,8,0,0,0,1021,0,0,0,0,0,13,13,581,222,192,13,6,115,338,391,109,49,2.4879518072289155,2.0232191965256474,2.2083333333333335,1.2326257328090706,10.273955773955773,3.4686981692605605,2.7576374745417516,1.3778196809939567
PT,PRT,Portugal,3,2020-12-31,2020-12-22,1458,1,3387.33047160128,0,0,193,1457,6234179.9366669,1417,4,6,1448,5,110,1343,3,20,1435,4,144,1310,3,211,1244,4,91,1363,4,79,1375,5,26,1427,4,36,1418,4,19,1435,3,49,1406,3,214,1241,4,46,1408,3,229,1226,1452,0,2,4,1348,1,23,86,1438,1,9,10,1314,2,34,108,1247,5,43,163,1367,2,29,60,1379,2,20,57,1432,0,16,10,1422,0,18,18,1439,0,13,6,1409,1,17,31,1244,4,47,163,1412,0,19,27,1229,3,68,158,0,1,108,1349,1350,0,48,60,0,8,604,846,854,6,166,432,1292,23,140,3,1292,43,121,2,1415,0,4,39,0,180,6,110,1162,1458,0,0,0,0,0,0,2,604,528,242,82,0,22,575,710,151,0,30,872,471,85,0,31,824,484,119,0,32,697,570,159,0,34,324,648,452,0,1348,13,19,78,1348,20,11,79,1348,11,35,64,1348,18,10,82,1348,20,5,85,1348,21,10,79,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,1458,0,0,0,0,5,442,1011,0,4,944,510,0,6,640,812,0,9,768,681,0,9,50,1399,0,12,102,1344,0,0,733,725,725,0,508,145,35,45,0,4,4,76,452,922,0,6,1451,1,0,9,238,1211,0,0,1201,203,25,7,4,18,0,4,194,333,540,387,0,5,460,803,160,30,0,1,183,1255,19,0,9,173,1251,25,1016,4,428,10,514,4,936,4,818,4,624,12,690,6,576,186,1408,2,44,4,1356,2,97,3,0,5,8,52,234,416,743,0,0,14,55,244,400,745,0,8,711,590,107,42,0,2,175,234,497,550,0,2,284,391,459,322,783,34,528,113,783,144,162,369,783,117,271,287,0,5,979,474,984,1,246,227,1212,15,32,12,38,16,27,12,94,233,6,24,125,62,93,26,52,123,41,1,41,153,69,63,37,309,0,12,610,829,2,5,0,0,0,0,1458,0,0,0,0,32,32,815,309,270,32,27,113,459,613,168,46,2.732943143812709,2.1269748021914294,1.8842105263157896,1.0605413901934946,10.324371205550737,3.5962322549484025,2.9403636363636365,1.313658463082657
PT,PRT,Portugal,4,2020-12-31,2020-12-22,1471,1,4888.80360397616,0,0,276,1469,7304975.188830928,1420,5,3,1463,6,82,1383,4,15,1452,6,113,1352,4,143,1324,4,90,1377,6,60,1405,7,25,1439,7,26,1438,5,14,1452,5,41,1425,7,174,1290,6,42,1423,5,204,1262,1468,1,0,2,1389,3,15,64,1456,0,6,9,1358,5,26,82,1328,4,27,112,1381,5,16,69,1411,1,17,42,1446,2,12,11,1445,1,12,13,1457,0,12,2,1430,2,13,26,1297,6,24,144,1429,1,11,30,1267,3,58,143,0,2,143,1326,1328,0,53,90,0,15,554,902,917,6,149,399,1322,22,126,1,1322,31,117,1,1440,0,0,31,0,170,9,85,1207,1471,0,0,0,0,0,0,5,658,498,231,79,0,66,568,681,156,0,56,846,491,78,0,60,805,490,116,0,69,661,564,177,0,78,314,570,509,0,1386,19,9,57,1386,25,7,53,1386,14,32,39,1386,25,6,54,1386,26,6,53,1386,25,6,54,1470,0,0,1,1470,0,1,0,1470,0,1,0,1470,0,1,0,1470,0,1,0,1470,0,1,0,1470,0,1,0,1470,0,0,1,1470,0,0,1,1470,0,0,1,1470,0,0,1,1470,0,0,1,0,12,427,1032,0,9,1005,457,0,13,624,834,0,8,683,780,0,13,48,1410,0,13,102,1356,0,4,655,812,816,0,407,142,56,50,0,5,5,54,419,988,0,8,1457,6,0,5,236,1230,0,0,1236,174,19,8,3,31,0,1,238,343,470,419,0,13,552,721,141,44,0,2,211,1248,10,0,18,185,1248,20,1044,4,402,21,466,5,989,11,847,8,603,13,788,7,525,151,1423,3,34,11,1369,3,90,9,0,12,13,46,184,357,859,0,3,21,55,179,347,866,0,10,691,629,100,41,0,3,179,265,450,574,0,2,266,429,442,332,776,52,529,114,776,219,133,343,776,173,266,256,0,12,917,542,929,2,280,260,1191,27,38,10,36,24,24,3,118,274,5,20,114,52,97,23,74,88,51,3,47,108,119,67,53,276,0,18,651,797,1,4,0,0,0,0,0,1471,0,0,0,38,55,818,314,246,38,41,81,429,632,195,55,2.8377551020408163,2.3245605739994666,2.2336448598130842,1.4047052954357424,10.118317265556529,3.5262209742021833,2.8221153846153846,1.332103391203424
PT,PRT,Portugal,5,2020-12-31,2020-12-22,1018,2,5182.1993062786,1,2283.32193092015,125,1016,4335616.450706039,966,9,5,1004,10,56,952,6,3,1009,10,58,950,8,91,919,9,40,969,6,29,983,7,8,1003,7,9,1002,9,3,1006,7,18,993,9,82,927,9,18,991,9,131,878,1013,0,2,3,962,2,9,45,1015,0,0,3,960,0,10,48,927,3,18,70,978,0,7,33,989,0,9,20,1010,0,4,4,1009,2,1,6,1015,0,1,2,1000,1,2,15,936,3,18,61,1000,0,7,11,887,2,34,95,0,2,72,944,946,1,23,48,0,14,341,663,677,2,69,270,949,11,57,1,949,18,51,0,1000,0,1,16,1,85,13,64,856,1018,0,0,0,0,0,0,2,519,327,123,47,0,87,384,441,106,0,88,591,298,41,0,85,577,291,65,0,102,451,382,83,0,126,184,349,359,0,954,22,14,28,954,25,4,35,954,19,18,27,954,23,9,32,954,26,4,34,954,25,6,33,1017,0,0,1,1017,0,0,1,1017,0,0,1,1017,0,0,1,1017,0,0,1,1017,0,0,1,1017,0,0,1,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,1018,0,0,0,0,17,248,753,0,11,717,290,0,21,416,581,0,20,421,577,0,24,23,971,0,19,89,910,0,1,431,586,587,0,296,87,24,24,0,5,4,42,290,677,0,5,1010,3,0,7,169,842,0,0,863,113,11,7,3,21,0,1,192,239,333,253,0,11,373,514,89,31,0,2,267,740,9,0,14,253,747,4,770,5,231,12,301,7,706,4,602,4,402,10,597,2,318,101,995,1,14,8,929,1,84,4,0,9,6,14,136,253,600,0,7,7,20,133,267,584,0,10,515,378,76,39,0,4,93,184,340,397,0,2,160,268,336,252,590,43,325,60,590,155,100,173,590,129,193,106,0,6,490,522,496,3,224,295,794,21,21,2,22,15,18,6,119,304,3,15,39,27,97,20,37,58,28,1,27,53,82,33,22,172,0,16,515,477,3,7,0,0,0,0,0,0,1018,0,0,43,43,547,205,180,43,28,90,274,369,155,59,2.672142857142857,2.184289550342111,1.9454545454545455,1.1928518864031792,9.714254445964432,3.8150616915734177,2.378468368479467,1.281467165378333
PT,PRT,Portugal,6,2020-12-31,2020-12-22,529,0,0,0,0,38,525,4868705.102366685,506,4,1,524,3,21,505,2,10,517,2,33,494,3,52,474,2,20,507,3,13,513,4,6,519,3,5,521,4,1,524,4,12,513,3,23,503,4,11,514,3,51,475,528,0,0,1,508,0,4,17,519,4,2,4,496,3,6,24,477,3,7,42,509,3,1,16,516,0,4,9,523,1,0,5,524,0,0,5,528,0,0,1,517,1,4,7,506,2,4,17,518,2,4,5,478,4,13,34,0,4,23,502,506,0,11,12,0,11,149,369,380,4,26,119,503,3,22,1,503,9,17,0,520,0,0,7,2,41,12,31,445,529,0,0,0,0,0,0,3,304,141,60,21,0,77,184,198,70,0,69,285,146,29,0,61,295,136,37,0,75,246,158,50,0,103,90,153,183,0,498,10,7,14,498,9,6,16,498,11,5,15,498,14,3,14,498,13,4,14,498,10,3,18,526,0,0,3,526,0,0,3,526,0,0,3,526,0,0,3,526,0,0,3,526,0,0,3,526,0,0,3,529,0,0,0,529,0,0,0,529,0,0,0,529,0,0,0,529,0,0,0,0,17,54,458,0,7,372,150,0,9,207,313,0,14,204,311,0,15,14,500,0,16,32,481,0,1,219,309,310,0,160,46,9,4,0,1,1,21,182,324,0,5,523,1,0,0,84,445,0,1,435,65,8,5,3,12,0,0,132,143,175,79,0,6,193,278,41,11,0,4,309,216,0,0,5,257,264,3,475,1,47,6,157,1,370,1,322,1,201,5,325,3,155,46,515,1,10,3,497,0,26,6,0,4,0,10,49,116,350,0,2,1,5,48,117,356,0,4,268,200,41,16,0,3,22,74,184,246,0,1,40,123,187,178,366,33,106,24,366,91,27,45,366,55,82,26,0,4,93,432,97,1,83,348,446,3,7,2,4,6,1,1,59,353,0,6,12,5,14,6,12,16,7,0,6,23,15,7,4,43,0,4,329,188,1,7,0,0,0,0,0,0,0,529,0,15,25,289,110,90,15,18,44,153,196,75,28,3.18,2.639103278710873,1.9375,1.1236102527122116,9.302521008403362,4.059711525663858,2.1108333333333333,1.1900278646819806
PT,PRT,Portugal,7,2020-12-31,2020-12-22,146,0,0,0,0,16,146,1223225.4391764344,143,0,0,146,0,5,141,0,0,146,0,10,136,0,12,134,1,10,135,1,0,145,1,0,145,1,1,144,1,0,145,1,2,143,0,0,146,1,4,141,1,9,136,146,0,0,0,141,0,0,5,146,0,0,0,136,1,1,8,134,0,0,12,136,1,1,8,146,0,0,0,146,0,0,0,145,1,0,0,146,0,0,0,144,0,0,2,146,0,0,0,142,0,1,3,137,0,2,7,0,0,9,137,137,0,3,6,0,4,34,108,112,0,6,28,140,0,6,0,140,1,5,0,145,0,0,1,0,10,1,11,124,146,0,0,0,0,0,0,0,95,38,10,3,0,32,57,44,13,0,23,81,38,4,0,30,80,30,6,0,22,79,36,9,0,38,24,44,40,0,135,4,1,6,135,4,2,5,135,4,3,4,135,4,1,6,135,3,1,7,135,3,0,8,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,0,6,7,133,0,1,101,44,0,4,59,83,0,5,45,96,0,6,4,136,0,6,6,134,0,1,54,91,92,1,35,15,2,1,0,0,1,4,52,89,0,0,146,0,0,1,32,113,0,0,132,9,2,0,0,3,0,0,38,34,54,20,0,2,54,79,10,1,0,1,100,44,1,0,7,93,44,2,139,0,7,0,45,0,101,0,87,1,58,0,101,0,37,8,142,0,4,0,140,0,5,1,0,2,0,0,12,33,99,0,2,1,2,15,27,99,0,0,76,53,13,4,0,1,4,19,41,81,0,0,6,31,52,57,109,6,25,6,109,12,8,17,109,8,24,5,0,1,9,136,10,0,13,123,133,0,0,0,0,2,0,0,11,124,0,0,2,0,0,0,4,0,1,0,1,2,1,1,1,9,0,2,103,40,0,1,0,0,0,0,0,0,0,0,146,2,11,75,33,25,2,6,10,44,56,19,9,3.2857142857142856,3.180296482135858,2.4,1.140175425099138,8.965116279069768,4.056795821736816,2.169230769230769,1.1215884468053134
PT,PRT,Portugal,-99,2021-01-01,2020-12-23,3318,3,15076.419082208558,0,0,394,2953,21495549.029297233,0,39,21,3258,32,216,3070,34,83,3201,36,305,2977,32,381,2905,36,221,3061,35,127,3156,32,64,3222,38,85,3195,27,68,3223,35,109,3174,37,358,2923,37,118,3163,39,428,2851,3297,5,3,13,3102,12,55,149,3235,3,23,57,3013,21,88,196,2937,15,78,288,3097,14,63,144,3191,12,37,78,3254,6,22,36,3233,7,30,48,3250,3,38,27,3209,5,41,63,2960,15,87,256,3200,10,29,79,2890,19,124,285,338,27,240,2713,3101,3,76,138,422,97,1025,1774,2297,25,276,720,3042,46,226,4,3042,68,208,0,3250,0,6,62,0,845,61,197,2215,3318,0,0,0,0,0,560,15,1328,881,394,140,835,221,1102,923,237,835,270,1436,648,129,835,272,1410,642,159,835,315,1200,735,233,835,354,626,822,681,0,3146,54,29,89,3146,58,25,89,3146,50,47,75,3146,63,22,87,3146,64,14,94,3146,56,22,94,3000,21,4,293,3000,23,2,293,3000,22,16,280,3000,16,28,274,3000,19,31,268,3000,23,33,262,3000,21,10,287,3253,9,7,49,3253,8,7,50,3253,9,4,52,3253,9,16,40,3253,9,17,39,964,96,529,1729,964,56,1593,705,964,82,932,1340,964,74,1001,1279,964,96,87,2171,964,100,192,2062,1059,20,899,1340,2419,4,597,185,64,49,1131,21,12,104,683,1367,1131,28,2150,9,1243,40,309,1726,1243,4,1736,209,28,16,6,76,1243,8,459,477,665,466,1298,65,787,929,194,45,1359,11,528,1380,40,1531,64,420,1257,46,2806,15,469,28,1755,35,1514,14,2404,25,869,20,2339,21,719,239,3236,7,55,20,3128,9,172,9,1598,34,19,45,248,453,921,1598,21,20,40,260,398,981,1677,32,859,555,128,67,1677,7,189,285,503,657,1677,5,279,470,462,425,2602,86,504,126,2602,259,146,311,2602,193,310,213,1782,29,526,981,2337,6,468,507,3032,43,35,7,20,17,22,7,135,2532,8,27,63,40,121,17,24,60,11,0,17,51,62,31,23,231,3318,0,0,0,0,0,3318,0,0,0,0,0,0,0,0,3318,0,0,0,0,3318,0,0,0,0,0,0,2.7024203821656045,2.224127150874587,2.0135135135135136,1.2453258813806731,0,0,0,0
PT,PRT,Portugal,1,2021-01-01,2020-12-23,556,0,0,0,0,87,556,3303365.119715737,541,1,0,555,1,49,506,1,9,546,1,62,493,1,127,428,1,46,509,1,44,511,1,9,546,1,14,541,1,4,551,1,35,520,1,120,435,1,28,527,0,83,473,556,0,0,0,507,1,3,45,547,0,4,5,494,2,6,54,429,0,21,106,510,1,7,38,512,0,6,38,547,0,4,5,542,1,2,11,552,0,3,1,521,0,6,29,436,2,11,107,528,0,4,24,473,1,17,65,0,0,50,506,506,0,18,32,0,2,213,341,343,0,49,164,507,8,39,2,507,12,37,0,544,0,2,8,2,51,2,60,443,556,0,0,0,0,0,0,1,232,199,92,32,0,4,241,263,48,0,3,378,144,31,0,1,378,138,39,0,5,308,180,63,0,6,116,253,181,0,496,8,2,50,496,7,5,48,496,2,19,39,496,9,4,47,496,8,3,49,496,8,2,50,498,0,0,58,498,0,1,57,498,0,2,56,498,0,5,53,498,0,4,54,498,0,6,52,498,0,1,57,546,0,3,7,546,0,1,9,546,0,1,9,546,0,1,9,546,0,3,7,0,2,81,473,0,1,287,268,0,2,248,306,0,2,364,190,0,3,21,532,0,4,61,491,0,0,344,212,212,0,259,64,9,12,0,4,15,67,218,252,0,0,555,1,0,5,74,477,0,0,431,104,3,4,0,14,0,0,63,143,261,89,0,0,140,319,89,8,0,0,43,479,34,0,4,57,443,52,475,0,77,4,269,1,286,0,308,0,244,4,192,0,212,152,535,0,13,8,495,0,59,2,0,9,7,41,119,160,220,0,1,8,54,121,161,211,0,5,256,228,51,16,0,0,52,73,177,254,0,0,91,135,207,123,330,11,157,58,330,30,36,160,330,20,110,96,0,0,160,396,160,0,83,313,473,3,18,1,18,12,5,1,25,313,1,3,61,2,18,3,4,18,6,0,11,9,2,22,0,83,0,6,148,397,2,3,0,0,556,0,0,0,0,0,0,10,13,298,120,115,10,5,31,130,262,82,36,2.4233333333333333,1.7476564974270217,1.8222222222222222,1.0931374547372783,10.843612334801762,3.3022490415451933,2.952471482889734,1.4721618616185765
PT,PRT,Portugal,2,2021-01-01,2020-12-23,997,0,0,0,0,146,996,4841645.549296291,974,0,2,995,0,76,921,0,13,984,0,107,890,0,186,811,0,58,939,0,56,941,0,14,983,0,35,962,0,8,989,0,41,956,0,176,821,0,51,946,0,149,848,995,0,0,2,921,0,13,63,984,0,1,12,890,0,20,87,811,0,29,157,939,0,12,46,941,0,9,47,983,0,6,8,962,0,17,18,989,0,6,2,956,0,14,27,821,1,31,144,946,1,16,34,848,1,39,109,0,1,69,927,928,0,26,43,0,2,428,567,569,2,108,318,889,15,90,3,889,29,79,0,968,0,4,25,0,112,4,80,801,997,0,0,0,0,0,0,6,348,389,189,65,0,8,392,479,118,0,6,596,334,61,0,10,583,316,88,0,11,462,402,122,0,10,208,429,350,0,917,7,9,64,917,8,13,59,917,1,30,49,917,7,12,61,917,8,7,65,917,8,8,64,893,0,0,104,893,0,1,103,893,0,1,103,893,0,4,100,893,0,4,100,893,0,5,99,893,1,2,101,983,0,1,13,983,0,1,13,983,0,0,14,983,0,2,12,983,0,5,9,0,3,250,744,0,2,605,390,0,2,446,549,0,4,638,355,0,4,35,958,0,6,66,925,0,0,568,429,429,0,385,124,35,24,0,3,6,75,352,561,0,1,996,0,0,5,166,826,0,0,781,179,13,5,2,17,0,2,104,213,424,254,0,2,273,558,145,19,0,0,105,868,24,0,1,100,861,35,747,1,238,11,392,0,604,1,551,0,442,4,359,1,401,236,962,0,23,12,931,0,65,1,0,9,7,35,185,265,496,0,2,8,49,178,282,478,0,8,459,421,84,25,0,0,99,169,326,403,0,1,182,268,326,220,547,15,331,104,547,67,73,310,547,57,156,237,0,3,582,412,585,0,179,233,818,9,25,4,41,13,9,3,75,236,2,15,78,28,42,7,27,96,36,2,28,95,14,42,26,223,0,8,358,623,0,8,0,0,0,997,0,0,0,0,0,13,8,553,228,195,13,5,109,325,390,105,50,2.505050505050505,1.9846258143413706,2.1846153846153844,1.2734341818031332,10.21,3.493014663481836,2.8068535825545173,1.4009481368993824
PT,PRT,Portugal,3,2021-01-01,2020-12-23,1522,1,3387.33047160128,0,0,200,1520,6334562.32789831,1481,3,4,1515,4,111,1407,3,19,1500,3,144,1375,2,227,1293,3,91,1428,3,77,1442,4,23,1495,3,35,1484,4,19,1499,2,49,1471,2,208,1312,3,50,1469,2,224,1296,1518,0,1,3,1411,0,23,88,1503,0,9,10,1378,2,32,110,1295,5,47,175,1431,1,24,66,1445,1,18,58,1499,0,15,8,1487,0,16,19,1503,0,12,7,1473,1,17,31,1314,3,43,162,1472,0,20,30,1298,3,66,155,0,2,110,1410,1412,0,48,62,0,9,635,878,887,4,180,451,1342,23,155,2,1342,50,127,3,1472,0,5,45,0,193,7,110,1212,1522,0,0,0,0,0,0,1,662,543,234,82,0,26,597,750,149,0,32,916,492,82,0,34,871,499,118,0,36,730,600,156,0,37,345,685,455,0,1412,15,20,75,1412,23,11,76,1412,12,35,63,1412,21,11,78,1412,22,6,82,1412,24,9,77,1301,2,0,219,1301,2,2,217,1301,5,6,210,1301,2,17,202,1301,3,15,203,1301,3,20,198,1301,2,4,215,1481,0,4,37,1481,0,4,37,1481,0,4,37,1481,0,6,35,1481,0,18,23,0,4,448,1070,0,4,992,526,0,5,660,857,0,8,827,687,0,8,50,1464,0,10,103,1409,0,0,762,760,760,0,530,151,39,42,0,4,5,75,478,960,0,6,1515,1,0,10,240,1272,0,0,1246,222,22,8,3,21,0,3,213,337,575,394,0,3,487,834,162,36,0,1,181,1318,22,0,9,178,1307,28,1074,4,430,14,530,4,984,4,862,4,645,11,695,6,621,200,1472,2,43,5,1419,2,98,3,0,7,7,54,233,425,796,0,1,13,56,240,413,799,0,8,745,617,110,42,0,2,173,237,516,594,0,1,282,398,493,348,842,30,531,119,842,145,160,375,842,120,262,298,0,7,1027,488,1034,1,242,245,1280,16,26,10,32,19,24,14,101,253,6,25,126,68,101,30,61,125,43,1,45,160,71,58,45,304,0,12,654,848,2,6,0,0,0,0,1522,0,0,0,0,32,32,851,325,282,32,28,114,473,661,165,49,2.724630541871921,2.1510824011413114,1.936842105263158,1.0897054678760334,10.272802653399669,3.6184460486050027,2.9735376044568245,1.3259654109586672
