ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,-99,2020-12-30,2020-12-27,100,2,24098.339404890656,0,0,15,80,905710.788453398,0,1,2,97,1,9,90,1,6,93,1,12,87,1,27,72,1,16,83,1,7,92,1,4,95,1,5,94,1,4,95,1,6,93,1,13,86,1,6,93,1,23,76,98,1,1,0,91,1,3,5,94,1,3,2,88,1,3,8,73,3,6,18,84,1,7,8,93,0,3,4,96,0,2,2,95,0,2,3,96,2,2,0,94,1,1,4,87,1,4,8,94,1,2,3,77,2,11,10,19,1,7,73,93,0,4,3,20,5,18,57,82,0,1,17,99,0,1,0,99,0,1,0,100,0,0,26,2,2,70,100,0,0,0,0,30,1,42,14,9,4,46,3,24,23,4,46,3,29,16,6,46,5,22,22,5,46,4,22,21,7,46,6,5,30,13,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,1,12,36,51,1,25,23,51,1,9,39,51,1,23,25,51,1,3,45,51,1,4,44,53,1,20,26,80,11,6,3,0,58,1,0,8,14,19,58,2,39,1,65,1,0,34,65,1,14,9,4,2,3,2,65,1,10,8,14,2,65,3,5,13,11,3,68,1,6,23,2,77,1,3,17,2,89,1,5,5,75,1,18,6,91,0,7,2,77,0,6,17,97,0,1,2,96,0,4,0,82,0,0,0,1,8,9,82,0,0,0,0,5,13,85,1,1,6,6,1,85,1,0,1,3,10,85,1,0,0,4,10,100,0,0,0,100,0,0,0,100,0,0,0,88,0,7,5,95,0,3,2,100,0,0,0,0,0,0,0,0,97,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.181818181818182,10.733867387428871,2.142857142857143,0.6900655593423543,0,0,0,0
FI,FIN,Finland,1,2020-12-30,2020-12-24,100,0,0,0,0,23,100,1168933.5035808624,99,0,0,100,0,6,94,0,1,99,0,21,79,0,38,62,0,17,83,0,10,90,0,2,98,0,5,95,0,1,99,0,6,94,0,29,71,0,5,95,0,19,81,100,0,0,0,94,0,3,3,99,0,0,1,79,0,1,20,62,0,9,29,83,0,5,12,90,0,6,4,98,0,0,2,95,0,0,5,99,0,1,0,94,0,2,4,71,0,2,27,95,0,2,3,81,0,3,16,0,0,9,91,91,0,6,3,0,0,53,47,47,0,10,43,90,1,9,0,90,0,10,0,100,0,0,10,1,2,87,100,0,0,0,0,0,0,41,38,15,6,0,0,33,62,5,0,0,46,46,8,0,0,48,43,9,0,0,46,44,10,0,0,14,64,22,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,21,79,0,1,68,31,0,0,32,68,0,0,72,28,0,0,10,90,0,0,15,85,0,0,69,31,31,47,17,3,2,0,0,0,8,33,59,0,0,100,0,0,2,10,88,0,0,47,35,11,1,4,2,0,0,13,22,47,18,0,0,7,50,34,9,0,0,25,69,6,0,0,30,67,3,79,1,15,5,32,1,58,9,68,1,24,7,28,1,20,51,90,0,5,5,85,0,13,2,0,0,1,2,14,30,53,0,0,2,7,17,18,56,0,0,10,46,30,14,0,0,0,6,9,85,0,0,2,21,28,49,77,1,16,6,77,2,1,20,77,1,6,16,0,0,43,57,43,0,23,34,77,0,0,0,5,2,1,1,14,34,0,1,11,2,5,1,1,9,3,0,4,3,1,2,3,20,0,1,21,76,0,2,0,0,100,0,0,0,0,0,0,0,1,48,34,17,0,0,36,20,23,17,4,7.3424657534246585,9.103142281167091,2.5555555555555554,1.5898986690282426,11.594736842105263,4.384022451532737,2.9489795918367347,1.5556511480484865
FI,FIN,Finland,2,2020-12-30,2020-12-27,100,1,2694.2177772889104,0,0,22,100,701193.993418753,98,0,1,99,0,9,91,0,2,98,0,18,82,0,30,70,0,15,85,0,8,92,0,3,97,0,3,97,0,2,98,0,4,96,0,20,80,0,7,93,0,21,79,99,0,0,1,91,0,3,6,98,0,1,1,82,0,2,16,70,0,7,23,85,0,2,13,92,0,3,5,97,0,1,2,97,0,0,3,98,0,0,2,96,0,0,4,80,0,3,17,93,0,4,3,79,0,7,14,0,0,13,87,87,0,3,10,0,0,51,49,49,0,10,41,90,0,10,0,90,0,10,0,100,0,0,10,0,5,85,100,0,0,0,0,0,0,51,30,16,3,0,0,30,67,3,0,2,53,43,2,0,0,52,42,6,0,1,52,40,7,0,0,11,64,25,0,95,0,1,4,95,0,0,5,95,0,2,3,95,0,1,4,95,0,1,4,95,0,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,25,75,0,0,62,38,0,0,30,70,0,0,56,44,0,0,1,99,0,0,24,76,0,0,55,45,45,39,13,3,0,0,0,1,5,34,60,0,0,100,0,0,0,19,81,0,0,51,28,9,4,5,3,0,0,12,21,48,19,0,0,10,55,32,3,0,0,45,55,0,0,0,39,59,2,75,0,18,7,38,1,55,6,70,1,23,6,44,0,14,42,99,0,1,0,76,0,22,2,0,0,0,0,12,18,70,0,0,0,5,11,20,64,0,0,11,41,39,9,0,0,0,0,12,88,0,0,9,11,29,51,80,0,15,5,80,0,0,20,80,0,4,16,0,0,76,24,76,0,11,13,89,0,0,1,1,0,0,1,8,13,0,2,7,5,6,1,7,14,3,0,4,7,5,0,6,20,0,0,27,69,3,1,0,0,0,100,0,0,0,0,0,0,2,52,31,15,0,1,50,22,20,7,0,5.2344262295081965,7.483022679058279,1.6923076923076923,0.8548504142651103,13.489361702127658,5.3701578456428685,2.4583333333333335,1.3051853400685378
FI,FIN,Finland,3,2020-12-30,2020-12-27,100,1,2876.5136894537,1,2876.5136894537,22,100,676255.7246854912,100,0,1,99,0,9,91,0,1,99,0,15,85,0,24,76,0,14,86,0,4,96,0,1,99,0,3,97,0,1,99,0,3,97,0,19,81,0,5,95,0,11,89,99,0,1,0,91,0,2,7,99,0,1,0,85,0,2,13,76,0,4,20,86,0,2,12,96,0,1,3,99,0,1,0,97,0,1,2,99,0,0,1,97,0,1,2,81,0,6,13,95,0,2,3,89,1,0,10,0,0,14,86,86,0,8,6,0,1,51,48,49,0,11,40,89,1,10,0,89,1,10,0,99,1,0,12,0,2,86,100,0,0,0,0,0,1,55,29,8,7,0,1,24,72,3,0,3,42,53,2,0,1,36,58,5,0,1,37,56,6,0,1,13,69,17,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,21,79,0,0,65,35,0,1,31,68,0,1,46,53,0,1,2,97,0,0,11,89,0,0,43,57,57,33,9,1,0,0,0,1,7,38,54,0,0,99,1,0,1,18,81,0,0,40,31,16,4,7,2,0,0,18,25,49,8,0,0,19,58,19,4,0,0,40,57,3,0,0,46,50,4,79,0,13,8,35,0,52,13,69,0,19,12,54,0,13,33,98,0,1,1,89,0,11,0,0,0,1,2,7,18,72,0,0,1,1,7,28,63,0,1,9,43,43,4,0,0,0,2,9,89,0,0,1,19,25,55,80,0,17,3,80,3,3,14,80,3,3,14,0,0,68,32,68,0,18,14,82,0,1,0,5,2,0,1,9,14,0,0,6,5,11,3,3,10,5,0,1,19,4,0,3,16,0,0,46,52,0,2,0,0,0,0,100,0,0,0,0,0,1,55,30,14,0,0,34,27,28,7,4,6.071428571428571,7.850552135434094,1.5714285714285716,1.0163498575623617,15.09375,4.686100668325874,2.6979166666666665,1.3926105109066638
FI,FIN,Finland,4,2020-12-30,2020-12-27,100,0,0,0,0,12,100,667588.3164540663,99,0,1,99,0,13,87,0,0,100,0,8,92,0,21,79,0,12,88,0,2,98,0,1,99,0,0,100,0,0,100,0,5,95,0,18,82,0,8,92,0,10,90,99,0,1,0,87,0,3,10,100,0,0,0,92,0,3,5,79,0,6,15,88,0,4,8,98,0,0,2,99,0,1,0,100,0,0,0,100,0,0,0,95,0,0,5,82,0,3,15,92,0,6,2,90,0,4,6,0,0,5,95,95,0,0,5,0,1,45,54,55,1,11,33,89,0,10,1,89,0,11,0,100,0,0,13,1,0,86,100,0,0,0,0,0,1,57,27,10,5,0,2,30,63,5,0,5,44,48,3,0,6,37,52,5,0,4,47,45,4,0,5,18,59,18,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,24,75,0,0,68,32,0,1,27,72,0,1,43,56,0,1,2,97,0,1,5,94,0,0,33,67,67,28,3,1,1,0,0,0,6,25,69,0,1,99,0,0,0,16,84,0,0,62,25,8,2,2,1,0,1,28,19,41,11,0,1,25,54,19,1,0,0,45,54,1,0,0,44,53,3,76,0,14,10,32,0,66,2,73,0,23,4,57,0,15,28,98,0,1,1,95,0,5,0,0,1,0,0,7,17,75,0,1,0,3,4,17,75,0,0,8,47,35,10,0,0,0,5,13,82,0,0,5,16,20,59,79,0,18,3,79,1,3,17,79,1,8,12,0,1,67,32,68,0,17,15,83,0,1,1,0,0,2,0,13,16,0,0,5,4,14,2,5,18,2,0,2,12,5,2,2,11,0,0,31,67,0,2,0,0,0,0,0,100,0,0,0,1,3,34,36,26,1,1,19,27,31,13,8,5.857142857142857,7.000000000000001,2.4,1.6733200530681513,14.178947368421053,5.228764443306222,2.752577319587629,1.2912439725178098
FI,FIN,Finland,5,2020-12-30,2020-12-27,100,1,4478.4388909993295,0,0,12,100,772299.8732851947,99,1,1,98,1,7,92,1,3,96,1,10,89,1,23,76,1,8,91,1,4,95,1,3,96,1,1,98,1,2,97,1,3,96,1,8,91,1,7,92,1,6,93,99,0,1,0,93,0,5,2,97,0,3,0,90,0,1,9,77,0,7,16,92,0,1,7,96,0,3,1,97,0,3,0,99,0,1,0,98,0,1,1,97,0,2,1,92,0,3,5,93,0,4,3,94,0,1,5,0,0,5,95,95,0,2,3,0,0,28,72,72,0,10,18,90,0,10,0,90,0,10,0,100,0,0,10,0,0,90,100,0,0,0,0,0,0,71,18,7,4,0,1,40,53,6,0,0,62,34,4,0,1,49,43,7,0,1,57,35,7,0,2,17,59,22,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,21,79,0,1,57,42,0,1,28,71,0,1,40,59,0,1,4,95,0,0,9,91,0,1,35,64,65,29,4,1,1,0,0,0,5,46,49,0,1,99,0,0,0,11,89,0,0,48,31,12,3,3,3,0,0,29,20,44,7,0,0,20,55,20,5,0,0,48,51,1,0,0,43,56,1,79,0,15,6,43,0,52,5,72,0,19,9,60,0,14,26,96,0,2,2,91,0,7,2,0,0,3,0,5,9,83,0,0,1,1,4,13,81,0,1,9,41,43,6,0,1,0,2,4,93,0,0,3,9,23,65,88,0,11,1,88,3,1,8,88,3,4,5,0,0,59,41,59,0,17,24,83,0,1,1,1,0,0,1,13,24,0,1,6,2,12,2,4,5,2,0,5,11,4,0,1,21,0,1,53,45,0,1,0,0,0,0,0,0,100,0,0,0,4,35,30,31,0,0,41,24,20,11,4,8.411764705882353,9.129099816417307,2.75,1.707825127659933,14.056122448979592,5.515621046740197,2.082474226804124,1.2219358198229247
FI,FIN,Finland,6,2020-12-30,2020-12-26,100,2,16029.615805070709,1,8856.47437311383,4,100,1495601.1394655716,99,0,2,98,0,9,91,0,2,98,0,11,89,0,16,84,1,11,88,0,9,91,0,1,99,0,2,98,0,0,100,0,3,97,1,7,92,0,2,98,0,14,86,98,0,1,1,91,0,3,6,98,0,0,2,89,0,4,7,84,0,5,11,89,0,2,9,91,0,2,7,99,0,0,1,98,0,0,2,100,0,0,0,97,0,0,3,93,0,3,4,98,0,2,0,86,0,7,7,0,0,3,97,97,0,1,2,0,4,22,74,78,1,4,17,96,0,4,0,96,0,4,0,100,0,0,9,0,0,91,100,0,0,0,0,0,0,76,16,3,5,0,3,43,46,8,0,7,59,28,6,0,7,48,38,7,0,5,60,29,6,0,6,26,45,23,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,7,91,0,1,66,33,0,2,17,81,0,1,51,48,0,2,1,97,0,1,7,92,0,0,46,54,54,39,7,0,0,0,0,0,9,41,50,0,0,99,1,0,3,9,88,0,0,62,25,3,3,2,5,0,0,32,25,39,4,0,1,28,55,14,2,0,0,66,33,1,0,1,59,38,2,93,0,6,1,34,0,63,3,83,1,13,3,49,0,20,31,99,0,1,0,93,0,7,0,0,0,0,0,6,13,81,0,1,0,1,6,16,76,0,2,9,46,35,8,0,0,0,3,6,91,0,0,4,7,12,77,89,3,5,3,89,5,2,4,89,2,4,5,0,1,15,84,16,0,15,69,85,0,0,1,0,3,0,0,11,70,0,0,1,1,4,1,2,6,0,0,2,4,1,0,0,8,0,2,29,68,0,1,0,0,0,0,0,0,0,100,0,0,5,26,42,27,0,4,36,28,18,10,4,8.88888888888889,10.862195983653654,1.3333333333333333,0.5773502691896257,13.419354838709676,5.493716926289446,1.75531914893617,0.9002528941318748
FI,FIN,Finland,-99,2020-12-31,2020-12-30,100,2,24098.339404890656,0,0,17,81,899416.0302410271,0,2,2,96,2,12,86,2,8,90,2,14,84,2,24,74,2,18,80,2,7,91,2,1,97,2,5,93,2,3,95,2,7,91,2,17,81,2,6,92,1,20,79,98,1,1,0,88,1,3,8,92,1,2,5,86,0,3,11,76,1,6,17,82,1,8,9,93,1,2,4,99,0,0,1,95,0,2,3,97,1,2,0,93,0,3,4,83,1,5,11,94,1,5,0,80,1,10,9,19,0,8,73,92,0,5,3,19,2,24,55,76,0,1,23,99,0,1,0,99,0,1,0,100,0,0,24,2,3,71,100,0,0,0,0,29,1,40,19,8,3,44,4,22,27,3,44,5,31,15,5,44,5,29,18,4,44,5,23,22,6,44,5,7,27,17,0,97,0,0,3,97,0,1,2,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,2,9,37,52,2,26,20,52,2,11,35,52,2,28,18,52,2,2,44,52,2,7,39,53,2,21,24,79,15,4,2,0,58,1,0,5,15,21,58,3,38,1,64,1,1,34,64,1,18,10,2,1,2,2,64,1,10,9,13,3,64,2,6,17,8,3,66,1,13,19,1,72,1,8,18,1,91,1,4,4,75,1,20,4,89,0,9,2,73,0,9,18,98,0,1,1,93,0,7,0,77,0,0,0,3,6,14,77,0,0,0,3,3,17,78,1,2,9,9,1,78,1,0,1,5,15,78,1,1,1,4,15,98,0,1,1,98,1,0,1,98,1,0,1,82,0,5,13,87,1,9,3,99,0,0,0,0,0,0,0,1,98,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.0735294117647065,9.44692699188566,2.125,0.83452296039628,0,0,0,0
FI,FIN,Finland,1,2020-12-31,2020-12-25,100,0,0,0,0,22,100,1238899.742309956,99,0,0,100,0,11,89,0,0,100,0,19,81,0,42,58,0,18,82,0,12,88,0,1,99,0,7,93,0,0,100,0,9,91,0,27,73,0,7,93,0,21,79,100,0,0,0,89,0,5,6,100,0,0,0,81,0,1,18,58,0,7,35,82,0,4,14,88,0,6,6,99,0,1,0,93,0,1,6,100,0,0,0,91,0,4,5,73,0,2,25,93,0,3,4,79,0,6,15,0,0,11,89,89,0,6,5,0,0,47,53,53,0,7,40,93,0,7,0,93,0,7,0,100,0,0,7,0,2,91,100,0,0,0,0,0,0,43,36,16,5,0,0,39,59,2,0,0,45,48,7,0,0,48,45,7,0,0,47,45,8,0,0,15,64,21,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,0,0,22,78,0,1,74,25,0,0,31,69,0,0,68,32,0,0,9,91,0,0,17,83,0,0,64,36,36,45,14,3,2,0,0,0,8,31,61,0,0,100,0,0,1,8,91,0,0,50,36,8,1,4,1,0,0,13,16,51,20,0,0,5,54,33,8,0,0,28,66,6,0,0,35,63,2,78,1,17,4,26,1,66,7,69,1,25,5,32,1,20,47,91,0,5,4,83,0,16,1,0,2,0,3,14,25,56,0,0,1,8,17,21,53,0,2,9,47,31,11,0,0,0,5,8,87,0,0,2,17,35,46,81,0,14,5,81,1,0,18,81,1,4,14,0,0,41,59,41,0,21,38,79,0,1,0,4,2,0,0,14,38,0,1,11,1,5,1,0,8,2,0,4,3,2,2,2,20,0,2,24,72,0,2,0,0,100,0,0,0,0,0,0,0,1,50,32,17,0,0,35,21,22,17,5,7.413333333333333,10.22859443638979,2,1.2649110640673518,11.936170212765957,4.210990511624985,2.9285714285714284,1.5348192411788377
FI,FIN,Finland,2,2020-12-31,2020-12-27,100,0,0,0,0,21,100,952956.9205678481,98,0,0,100,0,7,93,0,1,99,0,17,83,0,33,67,0,13,87,0,5,95,0,2,98,0,2,98,0,1,99,0,2,98,0,18,82,0,7,93,0,17,83,100,0,0,0,93,0,0,7,99,0,1,0,83,0,3,14,67,0,10,23,87,0,1,12,95,0,3,2,98,0,0,2,98,0,0,2,99,0,0,1,98,0,0,2,82,0,4,14,93,0,3,4,83,0,3,14,0,0,11,89,89,0,2,9,0,0,43,57,57,0,9,34,91,0,9,0,91,0,9,0,100,0,0,9,0,6,85,100,0,0,0,0,0,0,48,32,18,2,0,0,32,66,2,0,1,46,51,2,0,0,45,48,7,0,1,44,48,7,0,0,8,63,29,0,94,0,0,6,94,0,0,6,94,0,1,5,94,0,1,5,94,0,2,4,94,0,0,6,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,28,72,0,0,69,31,0,0,31,69,0,0,56,44,0,0,3,97,0,0,27,73,0,0,51,49,49,37,11,3,0,0,0,2,5,36,57,0,0,100,0,0,0,19,81,0,0,50,28,10,2,7,3,0,0,9,20,50,21,0,0,14,53,28,5,0,0,42,57,1,0,0,36,61,3,72,0,20,8,31,1,60,8,69,1,21,9,44,0,14,42,97,0,3,0,73,0,25,2,0,0,0,0,12,21,67,0,0,0,3,15,18,64,0,0,11,41,38,10,0,0,0,2,16,82,0,0,8,14,32,46,78,0,16,6,78,0,0,22,78,0,7,15,0,0,69,31,69,0,12,19,88,0,2,0,1,0,0,0,9,19,0,2,2,7,6,2,3,11,2,0,7,9,4,1,6,19,0,0,34,62,2,2,0,0,0,100,0,0,0,0,0,0,1,48,32,19,0,1,51,23,19,6,0,4.5423728813559325,6.103481295746532,1.9090909090909092,0.8312094145936335,13.27127659574468,5.6695114113212846,2.478723404255319,1.3498603942491534
