ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,3,2021-01-02,2020-12-31,100,0,0,0,0,36,100,629583.0086822135,97,0,0,100,1,6,93,1,2,97,0,16,84,1,15,84,1,9,90,1,11,88,1,2,97,0,4,96,1,0,99,0,4,96,1,26,73,1,4,95,1,13,86,100,0,0,0,94,0,4,2,98,0,1,1,84,0,5,11,85,0,3,12,91,0,1,8,89,0,3,8,98,0,1,1,96,0,0,4,100,0,0,0,96,0,1,3,74,0,10,16,96,0,3,1,87,1,3,9,0,0,17,83,83,0,5,12,0,2,15,83,85,0,3,12,97,2,1,0,97,1,2,99,1,0,0,5,2,7,86,100,0,0,0,0,0,0,61,28,7,4,0,2,56,28,14,0,3,67,24,6,0,3,64,16,17,0,3,63,21,13,0,5,21,32,42,93,1,2,4,93,1,1,5,93,2,2,3,93,2,0,5,93,2,0,5,93,2,0,5,40,2,0,58,40,1,1,58,40,1,3,56,40,1,6,53,40,1,14,45,40,1,16,43,40,1,3,56,76,0,1,23,76,0,3,21,76,0,1,23,76,0,8,16,76,0,4,20,0,4,25,71,0,2,77,21,0,3,40,57,0,3,51,46,0,4,10,86,0,3,24,73,0,0,57,43,43,0,34,16,4,3,0,0,0,5,25,70,0,1,99,0,0,1,16,83,0,0,88,8,0,0,0,4,0,0,18,27,40,15,0,0,41,47,9,3,0,0,27,70,3,0,1,37,54,8,75,0,22,3,23,0,77,0,60,0,38,2,49,0,30,21,90,0,7,3,76,1,23,0,0,0,1,4,12,24,59,0,0,1,2,7,30,60,0,1,53,36,8,2,0,0,10,20,18,52,0,1,22,19,30,28,59,2,36,3,59,6,11,24,59,3,16,22,0,0,55,45,55,0,22,23,78,2,2,1,4,2,0,2,9,23,1,5,2,5,12,1,4,4,1,0,4,9,5,3,1,20,0,2,38,60,0,0,0,0,0,0,100,0,0,0,0,2,2,49,32,15,2,1,11,41,38,4,3,2.7083333333333335,1.7376718752685416,2.1176470588235294,1.2689736473414486,12.589793814432989,5.786354274530553,3.4105263157894736,1.432857113350398
CR,CRI,Costa Rica,4,2021-01-02,2020-12-31,100,0,0,0,0,38,100,584293.3684790812,93,3,0,97,2,8,90,2,3,95,2,9,89,2,19,79,2,14,84,3,15,82,2,7,91,3,3,94,3,1,96,3,5,92,3,21,76,3,3,94,2,16,82,100,0,0,0,92,0,3,5,97,0,1,2,91,0,4,5,81,0,8,11,86,0,6,8,85,0,8,7,93,0,1,6,97,0,2,1,99,0,1,0,95,0,2,3,79,0,10,11,97,0,2,1,84,0,6,10,0,0,15,85,85,0,2,13,0,3,12,85,88,0,0,12,100,0,0,0,100,0,0,100,0,0,0,3,1,6,90,100,0,0,0,0,0,0,65,27,5,3,0,8,57,30,5,0,9,72,16,3,0,7,62,25,6,0,10,67,18,5,0,11,19,26,44,94,1,1,4,94,1,1,4,94,2,0,4,94,2,1,3,94,2,0,4,94,2,0,4,31,1,1,67,31,1,0,68,31,1,6,62,31,1,5,63,31,2,13,54,31,1,19,49,31,2,4,63,74,1,4,21,74,2,6,18,74,1,3,22,74,0,6,20,74,2,8,16,0,2,26,72,0,1,74,25,0,0,42,58,0,1,53,46,0,1,10,89,0,1,19,80,0,0,48,52,52,0,36,7,1,4,0,0,0,6,27,67,0,0,100,0,0,1,9,90,0,0,96,4,0,0,0,0,0,0,19,33,35,13,0,0,37,53,9,1,0,0,25,70,5,0,0,30,63,7,74,1,25,0,26,1,73,0,58,1,40,1,47,1,35,17,90,0,7,3,81,0,19,0,0,2,0,2,3,26,67,0,0,1,3,7,21,68,0,1,44,36,13,6,0,0,7,18,26,49,0,0,19,30,30,21,51,1,39,9,51,15,13,21,51,16,17,16,0,1,52,47,53,1,23,23,77,5,0,0,2,3,1,0,12,25,2,1,4,3,10,1,6,7,3,0,9,3,3,2,2,19,0,0,40,60,0,0,0,0,0,0,0,100,0,0,0,2,2,57,18,21,2,1,10,28,37,15,7,2.3541666666666665,1.5776306410932541,3.090909090909091,1.9211738835693895,11.969072164948454,5.527306472278154,3.1789473684210527,1.508690762333151
CR,CRI,Costa Rica,5,2021-01-02,2020-12-31,100,1,3065.40985383336,0,0,38,99,443463.3864324919,95,2,2,96,2,6,92,1,2,97,2,10,88,2,16,82,1,10,89,2,2,96,1,0,99,2,1,97,2,1,97,1,5,94,2,6,92,2,1,97,1,4,95,98,0,2,0,94,0,3,3,98,0,0,2,90,0,2,8,84,0,3,13,90,0,0,10,98,0,2,0,100,0,0,0,99,0,0,1,99,0,0,1,95,0,2,3,94,0,4,2,99,0,1,0,96,0,3,1,0,1,13,86,87,0,1,12,0,1,17,82,83,0,5,12,95,0,5,0,95,3,2,97,1,2,0,6,3,5,86,100,0,0,0,0,0,0,63,18,15,4,0,11,50,25,14,0,9,67,19,5,0,10,57,20,13,0,10,61,18,11,0,11,22,19,48,95,3,0,2,95,2,2,1,95,2,1,2,95,2,0,3,95,3,1,1,95,3,0,2,47,0,1,52,47,1,1,51,47,1,4,48,47,2,5,46,47,1,18,34,47,1,17,35,47,1,5,47,76,0,2,22,76,0,5,19,76,0,4,20,76,0,8,16,76,0,3,21,0,2,27,71,0,3,75,22,0,4,45,51,0,2,52,46,0,3,11,86,0,4,16,80,0,0,51,49,49,0,40,9,2,0,0,1,0,2,32,65,0,2,98,0,0,0,19,81,0,0,90,4,2,2,0,2,0,0,20,27,39,14,0,3,36,48,7,6,0,0,36,62,2,0,0,45,53,2,73,0,23,4,25,0,75,0,55,0,41,4,48,0,39,13,89,0,8,3,84,0,16,0,0,0,1,0,10,26,63,0,0,0,2,7,21,70,0,0,32,38,15,15,0,0,7,10,27,56,0,0,10,34,22,34,56,3,34,7,56,20,9,15,56,16,15,13,0,0,40,60,40,0,24,36,76,2,1,0,3,4,0,2,12,36,1,3,5,1,9,0,0,3,1,0,4,9,9,2,3,14,0,0,48,51,0,1,0,0,0,0,0,0,100,0,0,3,2,61,24,10,3,2,14,36,30,13,2,3.121212121212121,2.1029380601550023,2.923076923076923,1.6563785025137654,13.66326530612245,5.437449139567364,2.619565217391304,1.5179685043884596
CR,CRI,Costa Rica,6,2021-01-02,2020-12-26,100,0,0,0,0,27,100,900525.2418844246,94,3,1,96,2,7,91,2,0,98,2,3,95,2,16,82,1,9,90,2,4,94,1,0,99,2,4,94,2,1,97,3,1,96,1,8,91,2,1,97,0,11,89,99,0,1,0,93,0,4,3,100,0,0,0,97,0,1,2,84,1,9,6,91,1,5,3,96,0,2,2,100,0,0,0,96,1,2,1,99,0,1,0,99,0,1,0,92,2,3,3,99,0,1,0,89,2,5,4,0,0,13,87,87,0,3,10,0,3,17,80,83,2,3,12,97,0,3,0,97,2,1,98,0,2,0,8,2,6,84,100,0,0,0,0,0,0,68,14,12,6,0,15,49,21,15,0,17,59,16,8,0,17,55,15,13,0,12,61,15,12,0,25,16,20,39,94,2,3,1,94,4,1,1,94,2,4,0,94,4,1,1,94,3,2,1,94,4,1,1,79,1,0,20,79,1,0,20,79,0,1,20,79,1,2,18,79,0,6,15,79,1,3,17,79,0,2,19,92,1,3,4,92,0,4,4,92,1,2,5,92,1,1,6,92,0,3,5,0,6,17,77,0,1,74,25,0,4,29,67,0,1,46,53,0,2,7,91,0,0,15,85,0,0,47,53,53,0,34,9,2,2,0,1,1,5,23,70,0,0,100,0,0,2,11,87,0,0,84,7,1,3,1,4,0,0,27,31,29,13,0,1,49,39,6,5,0,0,55,44,1,0,1,58,35,6,83,0,14,3,26,0,73,1,71,0,27,2,54,0,37,9,93,0,6,1,85,0,14,1,0,2,0,0,9,14,75,0,1,0,1,6,20,72,0,0,37,28,16,19,0,0,9,9,17,65,0,0,13,20,14,53,67,4,27,2,67,15,8,10,67,10,14,9,0,0,22,78,22,2,16,60,84,1,1,1,0,3,2,1,7,62,0,1,2,1,3,0,3,4,3,0,0,5,0,2,2,12,0,2,61,36,0,1,0,0,0,0,0,0,0,100,0,2,0,57,19,22,2,0,22,31,30,12,3,2.36,1.823001188516709,2.4,1.429840705968481,13.574468085106384,5.247609515579713,2.59375,1.6388579142677058
CR,CRI,Costa Rica,-99,2021-01-03,2021-01-03,173,1,6305.43763630188,0,0,38,137,970470.9887749947,0,7,2,164,9,19,145,7,8,158,8,27,138,6,31,136,4,24,145,7,21,145,9,5,159,9,15,149,6,8,159,4,19,150,6,32,135,7,8,158,7,32,134,171,0,2,0,154,1,7,11,165,1,6,1,146,0,15,12,142,1,13,17,149,1,9,14,152,0,13,8,168,0,4,1,158,1,10,4,165,2,3,3,154,1,6,12,141,0,14,18,165,0,4,4,141,1,16,15,36,0,26,111,152,0,7,14,45,5,16,107,158,0,4,11,169,0,3,1,169,1,3,172,1,0,0,59,6,11,97,173,0,0,0,0,53,1,64,33,14,8,69,10,48,29,17,69,9,62,24,9,69,12,60,25,7,69,11,55,27,11,69,16,20,23,45,163,2,4,4,163,3,2,5,163,4,5,1,163,4,3,3,163,4,2,4,163,3,3,4,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,72,3,15,83,72,4,56,41,72,4,37,60,72,4,49,48,72,4,13,84,72,4,21,76,78,0,46,49,127,0,28,14,2,2,82,2,0,4,31,54,82,1,90,0,90,1,15,67,90,0,69,7,0,1,0,6,90,0,20,26,28,9,94,1,29,41,4,4,99,0,23,45,6,114,1,28,23,7,159,0,14,0,118,2,53,0,138,1,32,2,127,1,28,17,162,0,8,3,153,1,18,1,122,1,0,3,5,8,34,122,0,1,5,10,8,27,129,0,22,14,5,3,129,0,6,7,11,20,129,0,11,13,7,13,149,5,17,2,149,9,8,7,149,6,12,6,132,2,12,27,146,0,15,12,166,1,0,0,0,0,0,2,4,158,0,0,0,1,0,0,0,2,0,0,0,1,1,1,2,7,173,0,0,0,0,0,173,0,0,0,0,0,0,0,0,173,0,0,0,0,173,0,0,0,0,0,0,2.75,1.9282587529120199,1.7058823529411764,1.403776419268438,0,0,0,0
CR,CRI,Costa Rica,1,2021-01-03,2020-12-31,100,1,3724.889347989261,0,0,29,100,553890.9462234701,95,0,1,99,0,11,89,0,4,96,0,12,88,0,24,76,0,11,89,0,10,90,0,2,98,0,6,94,0,0,100,0,17,83,0,25,75,0,6,94,0,26,74,99,0,1,0,89,0,6,5,96,0,1,3,88,0,5,7,76,0,7,17,89,0,5,6,90,0,4,6,98,0,1,1,94,0,3,3,100,0,0,0,83,0,7,10,75,0,10,15,94,0,4,2,74,0,12,14,0,0,15,85,85,0,6,9,0,0,10,90,90,0,3,7,97,2,1,0,97,1,2,99,0,1,0,3,1,11,85,100,0,0,0,0,0,0,60,27,12,1,0,2,47,41,10,0,2,71,20,7,0,1,66,17,16,0,2,64,22,12,0,2,17,40,41,89,1,1,9,89,1,4,6,89,1,4,6,89,1,0,10,89,1,1,9,89,1,1,9,65,0,0,35,65,0,0,35,65,0,6,29,65,0,4,31,65,0,4,31,65,1,7,27,65,0,1,34,86,1,2,11,86,1,1,12,86,1,2,11,86,1,2,11,86,0,6,8,0,3,14,83,0,0,61,39,0,4,36,60,0,1,62,37,0,3,19,78,0,2,30,68,0,0,66,34,34,0,44,13,3,6,0,0,0,12,49,39,0,0,100,0,0,1,7,92,0,0,77,16,2,0,1,4,0,0,9,44,35,12,0,0,25,59,16,0,0,0,16,65,19,0,1,24,56,19,86,0,12,2,39,0,61,0,64,0,34,2,38,0,31,31,81,0,10,9,70,0,29,1,0,0,3,4,27,30,36,0,0,2,15,25,26,32,0,2,36,43,12,7,0,0,8,23,35,34,0,0,24,34,17,25,42,3,47,8,42,8,5,45,42,7,15,36,0,0,40,60,40,0,14,46,86,0,3,0,1,6,0,0,4,46,0,3,2,2,1,0,2,2,2,0,3,6,3,2,1,25,0,0,42,57,0,1,0,0,100,0,0,0,0,0,0,2,2,41,40,15,2,0,9,28,46,11,4,2.4516129032258065,1.7711478111696675,2,0.8770580193070292,11.425,4.869889401702068,3.234042553191489,1.5270009394684396
CR,CRI,Costa Rica,2,2021-01-03,2021-01-03,119,1,1023.1103048172901,1,1023.1103048172901,54,119,505526.3058452707,115,1,1,117,0,12,107,1,4,114,1,25,93,1,25,93,0,17,102,1,10,108,1,3,115,1,5,113,1,4,114,1,9,109,1,32,86,1,4,114,1,19,99,118,1,0,0,107,1,8,3,115,0,2,2,94,2,7,16,94,0,9,16,102,1,7,9,109,1,7,2,116,0,2,1,114,0,4,1,115,0,4,0,110,0,6,3,87,1,8,23,115,1,2,1,100,2,8,9,0,0,22,97,97,0,8,14,0,0,19,100,100,0,6,13,113,1,4,1,113,3,3,116,0,3,0,6,1,13,99,119,0,0,0,0,0,0,66,31,12,10,0,1,71,33,14,0,5,82,23,9,0,2,79,21,17,0,5,75,20,19,0,3,24,33,59,106,2,1,10,106,3,1,9,106,3,3,7,106,2,4,7,106,3,0,10,106,3,0,10,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,0,0,32,87,0,1,82,36,0,0,58,61,0,0,74,45,0,0,17,102,0,0,29,90,0,0,71,48,48,0,45,17,5,4,0,0,1,5,36,77,0,0,118,1,0,1,18,100,0,0,98,16,1,0,1,3,0,0,14,25,60,20,0,1,27,65,21,5,0,0,26,75,18,0,1,37,57,24,87,1,30,1,37,1,80,1,61,1,53,4,45,1,33,40,102,1,10,6,90,1,27,1,0,0,3,4,19,32,61,0,0,4,10,11,27,67,0,0,54,51,9,5,0,0,15,21,36,47,0,0,28,39,32,20,52,3,49,15,52,16,9,42,52,14,19,34,0,0,62,57,62,0,24,33,95,1,2,0,5,3,0,1,12,33,0,3,4,4,7,1,6,10,6,0,6,8,4,4,4,19,0,0,48,71,0,0,0,0,0,119,0,0,0,0,0,1,2,64,32,20,1,0,23,41,44,7,3,2.5692307692307694,1.4574081314231992,2.4545454545454546,1.438493680647944,11.845454545454546,5.818645076427833,3.0508474576271185,1.4955629967964048
CR,CRI,Costa Rica,3,2021-01-03,2021-01-03,120,1,4393.27830034184,1,4393.27830034184,50,120,541684.988468295,117,0,1,119,0,12,108,0,4,116,0,14,106,0,21,99,0,12,108,0,16,104,0,3,117,0,5,115,0,3,117,0,4,116,0,20,100,0,6,114,0,12,108,119,0,0,1,108,0,6,6,116,0,3,1,106,1,6,7,99,0,9,12,108,1,6,5,104,2,9,5,117,1,1,1,115,0,3,2,117,1,2,0,116,0,3,1,100,1,13,6,114,1,3,2,108,1,6,5,0,0,20,100,100,0,6,14,0,1,25,94,95,0,7,18,113,1,5,1,113,3,4,117,2,1,0,8,1,8,103,120,0,0,0,0,0,0,64,34,15,7,0,5,63,32,20,0,11,77,25,7,0,9,62,29,20,0,7,75,24,14,0,7,17,33,63,112,1,3,4,112,0,2,6,112,1,2,5,112,2,1,5,112,2,0,6,112,2,3,3,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,0,2,29,89,0,2,75,43,0,2,38,80,0,3,59,58,0,2,11,107,0,0,29,91,0,0,53,67,67,0,43,4,2,4,0,0,0,7,30,83,0,0,119,1,0,0,22,98,0,0,100,13,0,1,0,6,0,0,32,33,35,20,0,2,51,51,11,5,0,1,28,81,10,0,2,40,64,14,91,1,27,1,45,1,71,3,82,1,36,1,61,0,36,23,109,0,9,2,91,0,29,0,0,0,1,2,15,25,77,0,0,1,3,13,25,78,0,1,61,42,11,5,0,0,17,31,24,48,0,0,34,36,26,24,50,2,57,11,50,10,28,32,50,10,24,36,0,0,71,49,71,0,21,28,99,1,4,0,5,2,0,0,9,28,0,4,4,7,8,2,8,10,4,0,5,6,2,5,4,23,0,1,55,64,0,0,0,0,0,0,120,0,0,0,0,2,3,62,25,28,2,0,18,44,42,9,5,2.94,2.0041793068180183,2.5789473684210527,1.7421503147829254,11.870689655172415,5.412594286619331,2.991228070175439,1.4784326431282013
CR,CRI,Costa Rica,4,2021-01-03,2021-01-01,100,0,0,0,0,32,99,521201.94359806203,96,0,0,100,1,11,88,0,2,98,0,16,84,0,25,75,0,14,86,0,17,83,0,2,98,0,1,99,0,2,98,1,7,92,0,24,76,0,6,94,0,15,85,100,0,0,0,89,0,8,3,98,0,1,1,84,0,7,9,75,1,9,15,86,0,6,8,83,1,10,6,98,0,2,0,99,0,1,0,98,0,2,0,93,0,4,3,76,1,11,12,94,0,5,1,85,1,9,5,0,1,15,84,85,0,3,12,0,1,20,79,80,0,5,15,95,1,4,0,95,3,2,97,1,2,0,6,2,9,83,100,0,0,0,0,0,0,63,25,7,5,0,8,55,27,10,0,14,68,13,5,0,11,62,13,14,0,14,65,10,11,0,14,17,22,47,91,4,0,5,91,3,2,4,91,3,2,4,91,4,0,5,91,4,0,5,91,2,1,6,86,0,0,14,86,0,0,14,86,0,2,12,86,0,2,12,86,0,5,9,86,0,4,10,86,0,2,12,93,0,1,6,93,0,2,5,93,0,1,6,93,0,2,5,93,0,3,4,0,6,23,71,0,2,70,28,0,5,44,51,0,4,53,43,0,4,11,85,0,3,19,78,0,0,48,52,52,0,26,12,1,9,0,0,0,2,26,72,0,0,100,0,0,1,21,78,0,0,89,9,1,0,0,1,0,0,17,33,31,19,0,0,42,51,6,1,0,0,34,63,3,0,2,43,48,7,77,1,22,0,30,1,68,1,56,1,41,2,47,2,40,11,89,0,10,1,81,0,18,1,0,0,2,1,13,18,66,0,1,0,3,6,20,70,0,1,43,34,14,8,0,0,12,21,23,44,0,0,21,38,21,20,41,5,42,12,41,15,22,22,41,17,21,21,0,0,50,50,50,0,32,18,68,6,5,1,4,2,1,0,13,18,3,1,5,2,8,3,3,8,3,0,9,5,2,2,4,24,0,0,43,57,0,0,0,0,0,0,0,100,0,0,0,2,1,56,29,12,2,0,12,29,44,9,4,2.869565217391304,2.1970555614496003,2.3076923076923075,1.4935759876113537,11.985263157894737,5.6417322000645544,3.042105263157895,1.4285522315139527
CR,CRI,Costa Rica,5,2021-01-03,2021-01-01,100,0,0,0,0,55,100,419413.7614208214,92,1,2,97,1,7,92,1,2,97,1,8,91,1,11,88,1,8,91,1,4,95,1,4,95,1,2,97,1,2,97,1,5,94,1,11,88,1,2,97,0,8,92,98,0,2,0,93,0,3,4,98,0,0,2,92,1,1,6,89,0,2,9,92,0,1,7,96,0,3,1,96,0,3,1,98,0,0,2,98,0,1,1,95,0,1,4,89,0,5,6,98,0,0,2,92,0,4,4,0,0,17,83,83,0,4,13,0,2,16,82,84,0,4,12,96,0,4,0,96,2,2,98,0,2,0,6,2,2,90,100,0,0,0,0,0,0,62,18,12,8,0,10,54,24,12,0,7,67,19,7,0,10,55,22,13,0,9,66,16,9,0,8,18,23,51,98,1,1,0,98,2,0,0,98,1,1,0,98,1,0,1,98,2,0,0,98,2,0,0,55,0,1,44,55,1,1,43,55,1,4,40,55,2,5,38,55,1,16,28,55,1,13,31,55,1,5,39,80,0,2,18,80,0,4,16,80,0,3,17,80,0,7,13,80,0,3,17,0,2,25,73,0,1,70,29,0,2,44,54,0,1,47,52,0,2,12,86,0,4,14,82,0,1,43,56,57,0,32,9,2,0,0,1,0,0,38,61,0,0,100,0,0,0,19,81,0,0,85,7,2,1,0,5,0,0,20,34,30,16,0,2,36,50,7,5,0,1,40,55,4,0,1,44,51,4,75,0,24,1,30,0,69,1,56,0,43,1,53,1,31,15,88,0,9,3,86,0,14,0,0,0,1,1,8,29,61,0,0,0,2,7,25,66,0,0,36,44,9,11,0,0,4,21,32,43,0,0,6,40,23,31,54,1,36,9,54,14,11,21,54,14,15,17,0,0,38,62,38,0,31,31,69,4,1,0,3,3,0,1,19,31,2,3,4,2,9,0,2,6,3,0,5,6,10,1,4,12,0,2,49,49,0,0,0,0,0,0,0,0,100,0,0,4,2,50,28,16,4,1,12,33,31,12,7,3.6666666666666665,2.3003622903070435,3.2352941176470593,1.56242646885805,13.040404040404042,5.364127241180558,2.7252747252747254,1.476225924187412
