ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GT,GTM,Guatemala,3,2021-01-04,2021-01-01,100,0,0,0,0,39,100,1356840.3997243403,97,0,0,100,0,4,96,0,0,100,0,6,94,0,16,84,0,10,90,0,18,82,0,2,98,0,4,96,1,1,98,0,5,95,0,13,87,0,2,98,0,17,83,100,0,0,0,96,0,3,1,100,0,0,0,94,0,3,3,84,0,8,8,90,0,4,6,82,2,11,5,98,0,2,0,96,0,3,1,99,0,0,1,95,0,3,2,87,0,4,9,98,0,1,1,83,1,10,6,0,0,16,84,84,2,5,9,0,1,28,71,72,0,6,22,94,1,5,0,94,2,4,0,98,0,1,1,7,1,4,88,100,0,0,0,0,0,0,48,35,11,6,0,2,64,23,11,0,5,54,31,10,0,2,61,25,12,0,3,50,34,13,0,3,12,20,65,96,0,3,1,96,0,2,2,96,1,2,1,96,0,2,2,96,0,2,2,96,0,2,2,85,0,0,15,85,0,0,15,85,1,0,14,85,0,1,14,85,0,3,12,85,0,7,8,85,0,4,11,92,2,2,4,92,3,1,4,92,2,1,5,92,2,3,3,92,2,1,5,0,2,33,65,0,1,74,25,0,1,41,58,0,2,49,49,0,1,17,82,0,1,12,87,0,0,54,46,46,0,34,9,9,2,0,0,1,9,27,63,0,0,100,0,0,1,4,95,0,0,87,11,0,0,0,2,0,0,27,20,36,17,0,1,34,46,13,6,0,0,14,83,3,0,5,12,78,5,67,0,32,1,26,0,74,0,59,0,41,0,51,0,36,13,83,0,15,2,88,0,12,0,0,0,0,2,12,29,57,0,0,0,3,12,25,60,0,0,47,33,8,12,0,0,15,33,24,28,0,0,30,35,18,17,35,4,54,7,35,9,40,16,35,8,45,12,0,1,63,36,64,0,21,15,79,1,7,0,1,5,3,0,4,16,0,4,5,8,5,0,6,4,6,2,7,8,6,1,4,18,0,2,53,45,0,0,0,0,0,0,100,0,0,0,0,2,0,58,29,11,2,0,15,26,37,12,8,2.306122448979592,1.5303060918306106,2.533333333333333,2.503331114069145,13.858695652173914,5.288556008364407,3.36734693877551,1.719432627003735
GT,GTM,Guatemala,4,2021-01-04,2020-12-30,100,0,0,0,0,47,100,2788721.2385956696,97,1,0,99,0,7,93,0,2,98,0,8,92,0,11,89,0,11,89,0,8,92,0,1,99,0,1,99,0,0,100,0,2,98,0,11,89,0,4,96,0,9,91,100,0,0,0,93,0,2,5,98,0,1,1,92,0,3,5,89,0,5,6,89,1,3,7,92,0,6,2,99,0,0,1,99,0,0,1,100,0,0,0,98,0,0,2,89,0,5,6,96,0,3,1,91,0,4,5,0,0,16,84,84,0,4,12,0,0,27,73,73,0,11,16,89,0,11,0,89,7,4,0,93,0,2,5,11,1,6,82,100,0,0,0,0,0,0,52,24,13,11,0,9,61,20,10,0,13,55,19,13,0,11,59,10,20,0,9,50,21,20,0,9,9,15,67,94,4,1,1,94,5,1,0,94,4,2,0,94,3,2,1,94,5,1,0,94,5,1,0,72,0,0,28,72,0,0,28,72,0,2,26,72,0,0,28,72,0,2,26,72,0,5,23,72,1,2,25,93,1,0,6,93,1,2,4,93,1,1,5,93,1,3,3,93,1,1,5,0,2,25,73,0,2,67,31,0,3,42,55,0,5,46,49,0,3,12,85,0,4,8,88,0,0,53,47,47,0,26,15,6,6,0,0,1,8,24,67,0,0,99,1,0,2,11,87,0,0,88,6,0,0,0,6,0,0,27,29,28,16,0,3,39,50,3,5,0,2,19,74,5,0,5,16,71,8,75,1,24,0,33,2,65,0,58,0,42,0,54,0,39,7,88,1,11,0,92,1,7,0,0,2,0,1,6,21,70,0,0,1,2,6,18,73,0,3,34,37,12,14,0,0,12,26,22,40,0,0,24,41,16,19,35,7,50,8,35,23,25,17,35,19,32,14,0,1,62,37,63,0,19,18,81,2,3,1,1,3,1,1,7,19,1,2,5,10,9,1,2,8,6,0,1,7,9,1,4,15,0,1,65,34,0,0,0,0,0,0,0,100,0,0,0,1,4,65,22,8,1,2,15,17,37,20,8,2.757575757575758,1.7505410419050276,3.066666666666667,2.282438128301359,14.056818181818182,4.958118744423489,3.131868131868132,1.5144400594043639
GT,GTM,Guatemala,5,2021-01-04,2020-12-26,100,0,0,0,0,24,100,2171876.9879039982,91,1,2,97,1,10,89,1,0,99,1,1,98,1,15,84,1,11,88,1,6,93,1,3,96,1,1,98,1,2,97,1,3,96,1,14,85,1,2,97,1,7,92,98,0,2,0,90,0,4,6,100,0,0,0,99,0,1,0,85,0,9,6,89,0,2,9,94,0,4,2,97,0,1,2,99,0,1,0,98,1,1,0,97,0,2,1,86,0,7,7,98,0,1,1,93,0,3,4,0,0,15,85,85,0,1,14,0,1,25,74,75,1,5,19,95,1,4,0,95,2,3,0,98,0,0,2,7,1,9,83,100,0,0,0,0,0,0,57,27,9,7,0,12,44,25,19,0,12,57,19,12,0,8,62,15,15,0,10,48,29,13,0,13,4,7,76,91,5,1,3,91,3,4,2,91,2,4,3,91,5,0,4,91,5,2,2,91,6,1,2,86,0,0,14,86,1,0,13,86,1,1,12,86,1,1,12,86,1,3,10,86,1,8,5,86,1,3,10,90,1,1,8,90,1,1,8,90,1,1,8,90,1,3,6,90,1,3,6,0,2,26,72,0,2,76,22,0,5,45,50,0,3,45,52,0,4,12,84,0,4,12,84,0,1,58,41,42,0,34,18,3,3,0,0,0,0,25,75,0,0,99,1,0,0,10,90,0,0,92,5,0,0,0,3,0,0,29,24,28,19,0,1,44,50,5,0,0,0,18,82,0,0,3,21,73,3,74,1,25,0,24,2,72,2,55,0,43,2,55,1,30,14,88,0,9,3,88,0,12,0,0,1,1,2,7,22,67,0,1,1,2,9,14,73,0,1,36,38,19,6,0,2,14,15,31,38,0,0,24,28,24,24,48,8,35,9,48,15,26,11,48,11,33,8,0,0,52,48,52,1,24,23,76,2,3,2,0,4,2,0,11,24,0,5,9,1,14,2,1,6,6,1,5,8,2,3,2,11,0,2,63,35,0,0,0,0,0,0,0,0,100,0,0,8,3,53,29,7,8,1,13,21,31,18,8,2.7777777777777777,1.9436506316151,1.6923076923076923,1.377474463442389,15.74468085106383,5.111522236522902,2.7906976744186047,1.7429945770883037
GT,GTM,Guatemala,-99,2021-01-13,2021-01-13,116,1,5910.98484756255,0,0,36,87,2810249.9611569573,0,1,2,113,1,17,98,1,9,106,2,10,104,0,25,91,3,21,92,3,17,96,3,6,107,2,9,105,2,8,106,1,16,99,2,32,82,3,8,105,3,25,88,114,0,2,0,99,2,10,5,107,3,2,4,106,0,4,6,91,2,9,14,95,2,9,10,99,2,9,6,110,1,2,3,107,2,4,3,108,2,2,4,100,2,10,4,84,2,16,14,108,1,4,3,91,2,15,8,28,1,16,71,101,0,3,12,31,2,12,71,105,1,5,5,111,1,3,1,111,1,4,0,115,0,1,0,41,2,5,68,35,1,0,77,3,37,3,26,21,17,12,44,5,34,20,13,44,10,36,13,13,44,10,40,12,10,44,10,36,12,14,44,9,9,10,44,111,0,4,1,111,1,1,3,111,1,3,1,111,1,1,3,111,1,3,1,111,1,2,2,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,51,3,24,38,51,5,38,22,51,6,19,40,51,5,21,39,51,4,7,54,51,4,14,47,56,2,26,32,90,1,20,3,0,2,59,3,1,6,26,21,59,6,50,1,63,2,6,45,63,1,41,4,1,1,1,4,63,1,21,14,11,6,68,1,20,19,7,1,73,1,7,30,5,84,3,7,19,3,92,1,20,3,80,3,31,2,98,2,13,3,96,3,13,4,110,2,3,1,102,2,11,1,94,1,0,1,2,7,11,94,2,0,0,2,7,11,100,1,7,3,2,3,100,1,2,6,2,5,100,1,7,2,1,5,109,0,7,0,109,5,1,1,109,3,4,0,102,1,4,9,107,0,6,3,112,0,0,0,0,3,1,0,0,109,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,116,0,0,0,0,0,116,0,0,0,0,0,0,0,0,116,0,0,0,0,116,0,0,0,0,0,0,3.1707317073170733,2.1319291618671365,2.4615384615384617,2.0254787341673333,0,0,0,0
GT,GTM,Guatemala,1,2021-01-13,2021-01-03,100,1,56184.660106373,0,0,12,100,1987650.4175098154,95,4,6,90,3,9,88,5,2,93,4,6,90,3,23,74,4,11,85,4,6,90,5,1,94,4,7,89,4,4,92,4,7,89,4,23,73,4,3,93,4,15,81,94,0,3,3,91,0,6,3,98,0,1,1,94,0,1,5,77,0,11,12,89,0,4,7,94,0,3,3,99,0,1,0,93,0,6,1,96,0,2,2,93,0,2,5,77,0,6,17,97,0,1,2,85,0,7,8,0,0,9,91,91,0,4,5,0,1,19,80,81,0,7,12,93,0,7,0,93,3,4,0,97,0,1,2,8,0,10,82,44,3,1,49,3,1,3,41,36,12,7,1,4,49,34,12,1,3,42,36,18,1,2,54,21,22,1,3,31,41,24,1,3,4,28,64,90,2,4,4,90,3,4,3,90,1,7,2,90,3,3,4,90,4,3,3,90,3,5,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,34,62,0,5,57,38,0,4,31,65,0,3,47,50,0,4,17,79,0,5,14,81,0,1,56,43,44,0,42,5,5,4,0,0,2,10,44,44,0,2,97,1,0,1,4,95,0,2,82,4,1,1,1,9,0,2,33,24,30,11,0,2,34,45,12,7,0,2,13,70,15,0,2,17,59,22,66,1,28,5,43,2,51,4,69,2,27,2,53,1,30,16,83,2,12,3,86,2,11,1,0,3,0,1,16,18,62,0,3,2,6,17,21,51,0,3,47,27,9,14,0,2,10,27,36,25,0,1,25,29,28,17,46,2,44,8,46,13,17,24,46,13,27,14,0,3,41,56,44,0,14,42,86,0,4,0,2,0,1,0,7,45,0,2,5,3,6,2,3,4,3,0,6,1,1,1,0,18,0,1,58,40,0,1,0,0,100,0,0,0,0,0,0,4,0,55,33,8,4,0,12,15,32,21,16,2.5384615384615383,1.7316153453853596,1.25,0.7071067811865476,13.592105263157894,5.015117497005622,3.096774193548387,1.9508332452137307
GT,GTM,Guatemala,2,2021-01-13,2021-01-13,102,1,8754.16991132908,0,0,43,102,2250088.1602743915,98,2,1,99,1,7,94,1,5,96,1,12,89,1,21,80,0,8,94,2,10,90,1,4,97,1,8,93,2,0,100,1,7,94,1,20,81,1,3,98,1,14,87,101,0,1,0,95,0,3,4,97,0,4,1,90,0,7,5,81,0,10,11,94,0,3,5,92,0,6,4,98,0,1,3,94,0,5,3,102,0,0,0,95,0,4,3,82,0,11,9,99,0,2,1,88,0,9,5,0,0,13,89,89,0,5,8,0,0,34,68,68,0,9,25,93,0,8,1,93,3,6,0,99,0,2,1,9,0,14,79,0,0,1,96,5,1,0,54,31,11,5,1,3,66,21,11,1,8,55,28,10,1,6,63,17,15,1,6,46,29,20,1,6,16,22,57,88,7,1,6,88,6,4,4,88,4,5,5,88,7,3,4,88,8,2,4,88,7,4,3,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,0,1,45,56,0,1,65,36,0,0,31,71,0,1,47,54,0,1,13,88,0,2,13,87,0,0,54,48,48,0,38,9,1,6,0,1,1,8,26,66,0,0,101,1,0,0,10,92,0,0,86,8,1,3,2,2,0,0,27,28,26,21,0,0,41,47,10,4,0,0,19,69,14,0,1,19,73,9,57,0,44,1,37,0,63,2,71,0,30,1,55,1,34,12,89,0,11,2,89,0,12,1,0,0,2,10,15,22,53,0,1,1,9,13,27,51,0,1,42,36,13,10,0,1,13,32,37,19,0,0,29,35,28,10,38,4,52,8,38,14,31,19,38,11,31,22,0,0,52,50,52,1,16,33,86,0,4,0,4,2,0,1,5,34,0,4,3,6,6,1,5,4,3,0,6,8,3,3,2,14,0,0,60,40,0,2,0,0,0,102,0,0,0,0,0,2,4,50,36,10,2,4,22,28,24,9,13,2.977777777777778,2.1688799883904144,3.7272727272727266,2.8316394223456167,12.476190476190476,6.020999777838186,2.989247311827957,1.65827715504817
GT,GTM,Guatemala,3,2021-01-13,2021-01-03,100,0,0,0,0,53,100,1325797.0097667633,97,0,0,100,0,3,97,0,0,100,0,5,95,0,14,86,0,9,91,0,10,90,0,0,100,0,2,98,0,3,97,0,4,96,0,17,83,0,0,100,0,14,86,100,0,0,0,97,0,3,0,100,0,0,0,95,0,2,3,86,0,7,7,91,0,4,5,90,0,6,4,100,0,0,0,98,0,1,1,97,0,2,1,96,0,1,3,83,0,8,9,100,0,0,0,86,0,6,8,0,0,21,79,79,1,5,15,0,0,26,74,74,0,4,22,96,2,2,0,96,2,2,0,98,0,0,2,4,2,8,86,45,0,0,55,0,0,0,48,31,13,8,0,5,59,22,14,0,5,57,25,13,0,5,57,27,11,0,5,49,30,16,0,8,11,20,61,92,1,3,4,92,2,3,3,92,3,3,2,92,2,2,4,92,2,3,3,92,2,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,41,58,0,1,70,29,0,1,40,59,0,1,40,59,0,0,17,83,0,1,18,81,0,0,54,46,46,0,33,9,8,4,0,2,0,9,20,69,0,3,97,0,0,1,8,91,0,1,86,10,1,0,0,2,0,0,31,23,28,18,0,1,33,50,13,3,0,0,11,82,7,0,3,12,79,6,59,0,41,0,30,0,70,0,60,0,40,0,60,0,30,10,83,0,16,1,82,0,18,0,0,1,3,2,10,22,62,0,0,2,3,11,23,61,0,0,45,39,8,8,0,0,15,37,23,25,0,0,27,45,11,17,28,4,59,9,28,13,39,20,28,9,45,18,0,2,62,36,64,0,23,13,77,2,6,0,6,1,2,0,6,15,0,2,6,4,8,1,4,2,8,1,9,10,4,2,5,19,0,2,57,40,0,1,0,0,0,0,100,0,0,0,0,1,0,59,27,13,1,0,20,31,34,8,6,2.1951219512195124,1.4356098389730052,2.5238095238095237,2.204972734957229,12.872340425531913,5.495323608331332,2.9797979797979797,1.7141654599476415
GT,GTM,Guatemala,4,2021-01-13,2021-01-01,100,0,0,0,0,65,100,2579137.027821071,97,0,0,100,0,6,94,0,1,99,0,4,96,0,13,87,0,8,92,0,7,93,0,1,99,0,1,99,0,0,100,0,2,98,0,11,89,0,3,97,0,9,91,100,0,0,0,94,0,2,4,99,0,1,0,96,0,2,2,87,0,7,6,92,0,5,3,93,0,6,1,99,0,0,1,99,0,0,1,100,0,0,0,98,0,0,2,89,0,4,7,97,0,3,0,91,1,7,1,0,0,18,82,82,0,4,14,0,1,29,70,71,0,12,17,88,0,12,0,88,7,5,0,93,0,3,4,13,1,5,81,60,0,0,40,0,0,0,55,21,15,9,0,7,58,24,11,0,10,56,24,10,0,8,58,17,17,0,6,48,25,21,0,4,14,10,72,95,3,1,1,95,4,1,0,95,3,2,0,95,3,2,0,95,4,1,0,95,4,1,0,82,0,0,18,82,0,0,18,82,0,2,16,82,0,0,18,82,0,2,16,82,0,5,13,82,0,2,16,93,1,0,6,93,1,2,4,93,1,1,5,93,1,3,3,93,1,1,5,0,3,29,68,0,1,59,40,0,3,46,51,0,4,46,50,0,3,12,85,0,2,8,90,0,0,56,44,44,0,32,15,1,8,0,0,1,8,25,66,0,0,99,1,0,0,18,82,0,0,93,3,0,0,0,4,0,0,26,27,32,15,0,1,37,55,3,4,0,1,19,79,1,0,3,17,74,6,71,0,29,0,41,1,58,0,54,0,45,1,54,0,38,8,88,1,10,1,92,1,6,1,0,1,0,2,7,24,66,0,0,1,3,10,20,66,0,1,37,40,13,9,0,0,17,21,24,38,0,0,25,36,20,19,39,6,45,10,39,16,27,18,39,15,31,15,0,0,61,39,61,0,23,16,77,2,5,2,1,1,1,1,10,16,1,2,7,5,13,2,3,9,8,0,2,9,7,1,2,13,0,0,64,35,1,0,0,0,0,0,0,100,0,0,0,1,2,61,25,11,1,2,19,17,35,19,7,3.032258064516129,1.8705412936320855,3.9375,2.8860295678781025,14.420454545454545,5.066730771469293,3.118279569892473,1.51692955301728
GT,GTM,Guatemala,5,2021-01-13,2020-12-27,100,0,0,0,0,35,100,2315702.9175744737,92,0,2,98,0,11,89,0,1,99,0,2,98,0,14,86,0,13,87,0,7,93,0,3,97,0,2,98,0,2,98,0,4,96,0,14,86,0,2,98,0,8,92,98,0,2,0,89,1,4,6,99,1,0,0,98,1,1,0,86,1,7,6,87,1,3,9,93,1,4,2,97,0,1,2,98,0,2,0,98,1,1,0,96,1,2,1,86,1,7,6,98,0,1,1,92,0,5,3,0,0,16,84,84,0,3,13,0,2,22,76,78,1,2,19,98,1,1,0,98,0,2,0,100,0,0,0,5,1,6,88,80,0,0,20,0,0,0,53,26,11,10,0,10,39,24,27,0,10,53,20,17,0,8,53,20,19,0,7,44,31,18,0,10,4,6,80,94,5,0,1,94,2,3,1,94,2,3,1,94,5,0,1,94,5,0,1,94,5,0,1,86,0,0,14,86,1,0,13,86,1,1,12,86,1,1,12,86,1,3,10,86,1,8,5,86,1,3,10,90,1,1,8,90,1,1,8,90,1,1,8,90,1,3,6,90,1,3,6,0,0,30,70,0,2,74,24,0,4,41,55,0,3,44,53,0,3,10,87,0,3,11,86,0,1,57,42,43,0,34,16,5,2,0,0,0,1,27,72,0,0,100,0,0,0,11,89,0,0,91,3,2,0,0,4,0,0,25,27,29,19,0,1,39,51,8,1,0,0,11,88,1,0,2,13,82,3,70,1,28,1,26,2,71,1,59,0,39,2,56,1,27,16,90,0,7,3,89,0,11,0,0,1,0,0,8,18,73,0,1,0,1,10,13,75,0,1,33,37,19,10,0,2,12,18,31,37,0,0,23,27,25,25,50,9,33,8,50,15,26,9,50,12,30,8,0,0,58,42,58,1,22,19,78,2,3,2,0,1,2,0,12,20,0,3,10,2,15,2,1,5,4,1,6,11,1,3,3,13,0,1,64,35,0,0,0,0,0,0,0,0,100,0,0,8,3,53,28,8,8,1,15,19,34,17,6,2.6285714285714286,1.8484606359587632,2.357142857142857,2.169974932756415,15.479166666666666,5.285489902437798,2.784090909090909,1.6361495564131319
GT,GTM,Guatemala,-99,2021-01-14,2021-01-13,100,1,5910.98484756255,0,0,34,77,2145774.7874439037,0,1,1,98,1,14,85,1,9,90,2,9,89,0,21,79,3,18,79,3,13,84,3,6,91,2,7,91,2,8,90,1,14,85,2,26,72,3,6,91,3,22,75,99,0,1,0,86,2,8,4,91,3,2,4,91,0,4,5,79,2,8,11,82,2,8,8,87,2,6,5,94,1,2,3,93,2,3,2,92,2,2,4,86,2,9,3,74,2,13,11,94,1,3,2,78,2,13,7,22,1,15,62,86,0,3,11,25,2,11,62,90,1,6,3,94,1,4,1,94,2,4,0,98,0,2,0,36,2,3,59,28,1,0,68,3,30,3,22,19,16,10,37,4,29,17,13,37,9,30,11,13,37,10,33,11,9,37,10,31,12,10,37,9,7,8,39,97,0,2,1,97,1,1,1,97,1,1,1,97,1,0,2,97,1,1,1,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,42,3,20,35,42,4,35,19,42,5,19,34,42,5,20,33,42,4,6,48,42,4,14,40,48,2,24,26,76,1,18,3,0,2,50,3,1,5,23,18,50,6,43,1,54,2,5,39,54,1,35,3,1,1,1,4,54,1,19,11,10,5,59,1,18,15,6,1,64,1,6,26,3,72,2,6,17,3,81,1,16,2,67,3,28,2,83,2,12,3,82,3,12,3,95,2,2,1,86,2,11,1,82,1,0,1,2,6,8,82,2,0,0,2,6,8,87,1,5,2,2,3,87,1,2,4,2,4,87,1,6,1,1,4,95,0,5,0,95,3,1,1,95,1,4,0,89,1,4,6,94,0,4,2,98,0,0,0,0,1,1,0,0,95,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.1470588235294117,2.076307225196848,2.5,2.1105794120443453,0,0,0,0
