ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,-99,2020-12-31,2020-12-31,185,1,2791.9298953445696,0,0,42,169,701657.8157021668,0,6,2,177,4,26,155,2,8,175,5,20,160,2,36,147,3,25,157,5,14,166,5,5,175,5,10,170,5,6,174,4,13,168,4,32,149,4,4,177,4,22,159,183,0,2,0,159,2,7,17,177,1,2,5,165,1,6,13,149,1,9,26,160,2,6,17,171,1,6,7,180,1,3,1,175,0,5,5,179,1,4,1,172,0,9,4,153,1,10,21,181,1,1,2,163,2,8,12,16,0,24,145,164,0,6,15,24,6,121,34,66,4,60,55,125,0,2,57,1,125,0,0,60,185,0,0,0,97,3,10,75,185,0,0,0,0,0,34,1,89,49,7,5,56,4,45,67,13,56,13,61,49,6,56,15,58,48,8,56,14,66,42,7,56,15,28,63,23,0,178,2,1,4,178,1,1,5,178,2,0,5,178,2,1,4,178,2,0,5,178,2,1,4,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,185,0,0,0,76,0,13,96,76,0,74,35,76,0,2,107,76,0,48,61,76,0,3,106,76,0,5,104,81,0,41,63,144,0,33,5,2,1,84,1,2,9,27,62,84,0,101,0,94,0,9,82,94,0,11,26,25,19,5,5,94,0,21,17,42,11,95,3,15,39,26,7,99,0,27,58,1,114,2,17,49,3,172,0,7,6,112,0,72,1,183,0,2,0,139,0,15,31,182,0,0,3,180,0,4,1,118,0,0,1,0,7,59,118,0,0,0,1,12,54,124,0,7,28,19,7,124,0,0,1,2,58,124,0,1,3,8,49,181,1,3,0,181,2,0,2,181,2,0,2,128,0,5,52,133,0,40,12,183,0,0,0,0,0,0,0,2,180,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,185,0,0,0,0,0,185,0,0,0,0,0,0,0,0,185,0,0,0,0,185,0,0,0,0,0,0,5.714285714285714,7.9966349030236925,2,1.224744871391589,0,0,0,0
DK,DNK,Denmark,1,2020-12-31,2020-12-27,100,0,0,0,0,16,100,628732.7967501656,100,0,1,99,0,9,91,0,1,99,0,27,73,0,36,64,0,10,90,0,9,91,0,2,98,0,7,93,0,4,96,0,3,97,0,21,79,0,5,95,0,19,81,99,0,1,0,91,0,4,5,99,0,0,1,73,1,8,18,64,0,6,30,90,1,1,8,91,1,4,4,98,0,1,1,93,0,3,4,96,0,4,0,97,0,0,3,79,0,4,17,95,0,2,3,81,1,8,10,0,0,8,92,92,0,2,6,0,0,90,10,10,0,59,31,41,0,4,54,1,41,0,0,59,100,0,0,0,59,1,13,27,100,0,0,0,0,0,0,0,53,40,7,0,0,0,53,46,1,0,0,71,29,0,0,0,65,32,3,0,0,64,32,4,0,0,21,61,18,0,87,1,4,8,87,2,1,10,87,2,0,11,87,1,4,8,87,1,2,10,87,1,0,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,11,89,0,0,67,33,0,0,2,98,0,0,54,46,0,0,0,100,0,0,13,87,0,0,58,42,42,0,48,9,1,0,0,0,0,6,43,51,0,0,100,0,0,1,12,87,0,0,21,44,22,10,2,1,0,0,6,16,57,21,0,0,15,54,27,4,0,0,4,94,2,0,0,4,89,7,89,0,9,2,33,0,66,1,98,0,2,0,46,0,11,43,100,0,0,0,87,0,13,0,0,5,0,0,11,20,64,0,0,1,3,11,29,56,0,2,16,47,32,3,0,0,0,2,9,89,0,0,3,9,27,61,88,1,4,7,88,2,0,10,88,3,2,7,0,0,38,62,38,0,18,44,82,0,7,1,2,1,0,1,6,44,0,2,18,2,3,1,3,6,1,0,0,6,0,2,1,11,0,2,39,59,0,0,0,0,100,0,0,0,0,0,0,0,2,64,23,11,0,0,39,16,33,9,3,5.774647887323944,6.605619216348179,2,1.0690449676496976,9.489473684210527,5.814956388929429,2.520408163265306,1.2033423541851973
DK,DNK,Denmark,2,2020-12-31,2020-12-30,100,0,0,0,0,11,100,615746.4163489003,99,0,2,98,0,16,84,0,3,97,0,19,81,0,25,75,0,8,92,0,11,89,0,2,98,0,6,94,0,1,99,0,3,97,0,18,82,0,4,96,0,13,87,98,0,1,1,84,0,7,9,97,0,0,3,81,0,7,12,75,0,7,18,92,0,1,7,89,0,2,9,98,0,1,1,94,0,0,6,99,0,1,0,97,0,1,2,82,0,5,13,96,0,0,4,87,0,4,9,0,0,10,90,90,0,6,4,0,0,87,13,13,1,51,35,49,0,2,49,0,49,0,2,49,98,0,2,0,52,0,7,41,100,0,0,0,0,0,0,0,67,18,9,6,0,0,36,55,9,0,0,66,27,7,0,0,58,32,10,0,0,65,26,9,0,0,29,49,22,0,93,0,3,4,93,1,0,6,93,1,0,6,93,1,1,5,93,2,1,4,93,1,2,4,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,0,0,18,82,0,0,81,19,0,0,7,93,0,0,63,37,0,0,4,96,0,0,14,86,0,0,56,44,44,0,48,7,0,1,0,0,0,6,34,60,0,0,100,0,0,1,11,88,0,0,18,38,34,6,4,0,0,0,15,19,42,24,0,0,14,53,28,5,0,0,14,85,1,0,0,11,88,1,82,0,10,8,19,0,78,3,93,0,6,1,37,0,15,48,96,0,1,3,86,0,14,0,0,0,0,1,7,19,73,0,0,0,5,15,18,62,0,1,12,59,22,6,0,0,0,4,7,89,0,0,0,12,24,64,88,1,7,4,88,2,0,10,88,1,2,9,0,0,40,60,40,0,15,45,85,0,3,0,1,0,0,0,11,45,0,0,6,6,8,1,3,5,0,0,0,7,2,0,3,14,0,0,38,62,0,0,0,0,0,100,0,0,0,0,0,1,0,65,21,13,1,0,46,28,20,3,2,8.446428571428571,8.646427833834865,1.1,0.31622776601683794,9.68041237113402,6.578130420429401,2.40625,1.2861867344166917
DK,DNK,Denmark,3,2020-12-31,2020-12-31,112,0,0,0,0,34,112,505636.6542789826,112,0,0,112,0,17,95,0,1,111,0,23,89,0,26,86,0,13,99,0,4,108,0,0,112,0,2,110,0,1,111,0,6,106,0,29,83,0,3,109,0,26,86,112,0,0,0,95,0,6,11,111,0,1,0,89,0,3,20,86,0,10,16,99,0,3,10,108,0,2,2,112,0,0,0,110,0,1,1,111,0,1,0,106,0,5,1,83,0,8,21,109,0,2,1,86,0,8,18,0,0,12,100,100,0,3,9,0,0,98,14,14,0,44,54,68,0,1,42,1,68,0,0,44,112,0,0,0,44,2,9,57,112,0,0,0,0,0,0,0,69,34,8,1,0,2,34,71,5,0,4,50,56,2,0,2,53,54,3,0,4,60,45,3,0,2,24,74,12,0,103,1,2,6,103,2,0,7,103,2,0,7,103,1,3,5,103,2,1,6,103,2,1,6,111,0,0,1,111,0,0,1,111,0,0,1,111,0,0,1,111,0,0,1,111,0,0,1,111,0,0,1,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,0,0,26,86,0,0,92,20,0,0,2,110,0,0,59,53,0,0,1,111,0,0,5,107,0,0,61,51,51,0,52,5,3,1,0,0,0,3,35,74,0,0,112,0,0,0,18,94,0,1,25,35,33,16,1,1,0,0,18,16,66,12,0,0,18,67,25,2,0,0,26,85,1,0,0,14,95,3,86,1,18,7,20,0,92,0,110,0,2,0,53,0,15,44,111,0,0,1,107,0,5,0,0,3,0,1,13,13,82,0,1,0,4,9,22,76,0,2,20,54,28,8,0,0,0,4,12,96,0,1,7,11,24,69,94,0,15,3,94,0,3,15,94,0,4,14,0,0,54,58,54,0,15,43,97,1,4,0,1,0,0,0,9,43,1,0,4,2,8,0,3,15,6,0,1,12,2,1,2,12,0,5,41,66,0,0,0,0,0,0,112,0,0,0,0,0,5,56,30,21,0,1,31,25,37,15,3,5.338461538461538,6.729777399450434,3,1.7320508075688772,9.699074074074074,6.383001599171231,2.80188679245283,1.4762875660040577
DK,DNK,Denmark,4,2020-12-31,2020-12-31,197,0,0,0,0,76,197,623398.801616991,195,0,1,196,0,22,175,0,4,193,0,15,182,0,38,159,0,22,175,0,10,187,0,1,196,0,7,190,0,4,193,0,6,191,0,39,158,0,3,194,0,20,177,196,0,1,0,175,0,5,17,193,0,1,3,182,0,4,11,159,0,8,30,175,0,8,14,187,0,2,8,196,0,0,1,190,0,4,3,193,0,2,2,191,0,2,4,158,0,9,30,194,0,0,3,177,0,8,12,0,0,34,163,163,0,9,25,0,1,165,31,32,0,80,85,117,0,3,76,1,117,0,4,76,193,0,4,0,81,2,10,104,197,0,0,0,0,0,0,0,140,38,10,9,0,3,43,137,14,0,5,82,102,8,0,7,68,110,12,0,7,86,97,7,0,7,32,133,25,0,187,2,2,6,187,2,1,7,187,3,0,7,187,2,1,7,187,3,0,7,187,3,0,7,194,0,0,3,194,0,0,3,194,0,0,3,194,0,0,3,194,0,0,3,194,0,0,3,194,0,0,3,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,0,0,47,150,0,0,141,56,0,0,6,191,0,0,105,92,0,0,2,195,0,0,8,189,0,0,109,88,88,0,87,15,5,2,0,1,0,3,53,140,0,0,197,0,0,1,26,170,0,0,29,57,77,27,4,3,0,0,18,46,107,26,0,0,26,109,54,8,0,0,38,158,1,0,0,29,168,0,150,2,22,23,56,3,137,1,191,0,3,3,92,2,26,77,195,0,0,2,189,0,8,0,0,2,0,1,4,20,170,0,0,0,3,8,28,158,0,1,29,86,71,10,0,0,1,1,12,183,0,0,6,10,37,144,181,1,13,2,181,6,0,10,181,6,3,7,0,0,83,114,83,0,26,88,171,1,2,2,2,1,0,1,17,88,0,2,14,4,6,3,2,17,11,0,1,10,13,1,10,15,0,2,84,111,0,0,0,0,0,0,0,197,0,0,0,2,2,75,56,62,2,1,44,56,57,22,15,5.4,6.225716871316728,2.3666666666666667,1.6501480254047292,8.79946524064171,6.081759236554806,2.625,1.3594732580183457
DK,DNK,Denmark,5,2020-12-31,2020-12-31,223,3,7409.55039430535,0,0,60,223,560267.6594992159,223,1,3,219,1,34,188,0,6,217,0,13,210,0,48,175,0,24,199,0,13,210,1,6,216,0,6,217,0,6,217,0,5,218,0,36,187,0,3,220,0,18,205,220,0,2,1,189,2,12,20,217,0,2,4,210,1,6,6,175,3,9,36,199,0,5,19,210,1,6,6,217,0,3,3,217,0,3,3,217,0,4,2,218,0,3,2,187,1,8,27,220,0,2,1,205,0,10,8,0,0,32,191,191,0,10,22,0,1,171,51,52,0,89,82,134,0,4,82,3,134,0,1,88,222,0,1,0,90,3,10,120,223,0,0,0,0,0,0,0,167,37,15,4,0,6,52,148,17,0,8,84,122,9,0,9,74,128,12,0,6,110,99,8,0,9,41,138,35,0,213,1,6,3,213,5,0,5,213,5,0,5,213,3,2,5,213,5,0,5,213,5,0,5,222,0,0,1,222,0,0,1,222,0,0,1,222,0,0,1,222,0,0,1,222,0,0,1,222,0,0,1,223,0,0,0,223,0,0,0,223,0,0,0,223,0,0,0,223,0,0,0,0,0,45,178,0,0,164,59,0,0,8,215,0,0,110,113,0,0,2,221,0,0,19,204,0,1,105,117,118,0,83,18,3,1,0,0,0,4,55,164,0,0,221,2,0,1,33,189,0,0,35,63,85,33,5,2,0,0,37,64,95,27,0,3,40,118,55,7,0,0,79,143,1,0,3,64,155,1,178,0,31,14,59,1,161,2,215,0,6,2,113,1,37,72,221,0,0,2,204,0,17,2,0,2,1,4,8,24,184,0,1,0,2,14,37,169,0,1,34,110,64,14,0,3,0,1,21,198,0,1,6,11,35,170,206,3,11,3,206,5,2,10,206,5,1,11,0,0,79,144,79,1,36,107,187,0,1,2,0,2,7,0,24,108,0,0,8,6,9,2,7,16,11,0,4,8,15,2,5,22,0,3,87,133,0,0,0,0,0,0,0,0,223,0,0,0,3,102,46,72,0,1,107,61,34,14,6,6.717171717171717,7.962976066619771,1.962962962962963,1.3722940221362487,8.536666666666667,5.75392841326758,1.8433179723502304,0.8889048897689386
DK,DNK,Denmark,6,2020-12-31,2020-12-31,221,0,0,0,0,48,221,615821.2181448688,216,1,1,219,0,23,198,0,4,217,1,9,211,1,30,190,1,15,205,2,15,204,1,2,218,1,2,218,1,3,217,1,8,212,2,17,202,1,5,215,1,11,209,220,0,0,1,198,1,5,17,217,0,2,2,212,0,5,4,191,0,6,24,206,0,2,13,206,0,2,13,219,0,1,1,219,0,1,1,218,0,1,2,213,0,2,6,204,0,7,10,216,0,2,3,210,0,2,9,0,0,22,199,199,0,2,20,0,1,147,73,74,5,57,85,164,0,1,56,0,164,0,0,57,221,0,0,0,63,2,15,141,221,0,0,0,0,0,0,0,176,34,7,4,0,15,46,150,10,0,22,79,113,7,0,26,72,114,9,0,20,96,101,4,0,29,35,135,22,0,206,1,7,7,206,3,4,8,206,3,0,12,206,2,1,12,206,3,2,10,206,3,2,10,220,0,0,1,220,0,0,1,220,0,0,1,220,0,0,1,220,0,0,1,220,0,0,1,220,0,0,1,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,221,0,0,0,0,7,15,199,0,2,150,69,0,6,6,209,0,3,108,110,0,4,4,213,0,3,10,208,0,1,85,135,136,1,68,11,3,2,0,2,0,3,68,148,0,3,218,0,0,2,17,202,0,0,38,56,70,45,8,4,0,1,50,71,85,14,0,3,30,130,47,11,0,0,180,40,1,0,3,104,111,3,206,0,12,3,71,0,150,0,215,0,6,0,113,2,35,71,217,0,3,1,211,1,9,0,0,0,1,1,11,17,191,0,1,0,1,9,27,183,0,2,33,98,69,19,0,1,0,2,12,206,0,1,0,5,21,194,216,1,3,1,216,2,0,3,216,2,0,3,0,0,29,192,29,1,25,166,196,0,2,0,1,1,0,0,21,167,0,1,1,3,6,0,2,13,4,0,1,3,5,3,2,10,0,5,96,120,0,0,0,0,0,0,0,0,0,221,0,3,14,80,51,73,3,6,129,42,29,7,5,9.154929577464788,11.161986366136942,2.3684210526315788,1.1647854507156372,7.507109004739337,4.837718537695857,1.7211538461538463,0.7013683075154366
DK,DNK,Denmark,7,2020-12-31,2020-12-30,100,0,0,0,0,18,100,284473.1465278575,98,0,1,99,0,10,90,0,4,96,0,2,98,0,18,82,0,6,94,0,1,99,0,0,100,0,1,99,0,0,100,0,5,95,0,4,96,0,1,99,0,8,92,99,0,0,1,90,0,2,8,96,0,1,3,98,0,0,2,82,1,6,11,94,1,3,2,99,0,0,1,100,0,0,0,99,0,0,1,100,0,0,0,95,0,2,3,96,0,1,3,99,0,0,1,92,0,4,4,0,0,10,90,90,0,2,8,0,2,68,30,32,1,23,44,77,0,0,22,1,77,0,0,23,100,0,0,0,26,2,8,64,100,0,0,0,0,0,0,0,86,9,4,1,0,21,28,46,5,0,23,41,35,1,0,24,39,35,2,0,14,55,31,0,0,27,24,37,12,0,92,2,3,3,92,3,1,4,92,3,0,5,92,2,1,5,92,2,3,3,92,2,4,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,1,98,0,1,71,28,0,1,4,95,0,1,36,63,0,1,0,99,0,2,4,94,0,0,34,66,66,0,26,6,1,1,0,2,0,6,32,60,0,0,100,0,0,6,5,89,0,0,18,20,36,19,2,5,0,0,26,34,34,6,0,2,26,49,16,7,0,0,78,21,1,0,3,63,32,2,99,0,1,0,29,0,70,1,96,1,2,1,64,0,15,21,100,0,0,0,96,0,3,1,0,0,0,2,3,9,86,0,0,0,1,4,21,74,0,1,15,41,36,7,0,0,0,0,10,90,0,0,0,2,8,90,98,0,0,2,98,0,0,2,98,0,0,2,0,0,5,95,5,0,1,94,99,0,1,0,0,0,0,0,0,94,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,2,53,44,0,1,0,0,0,0,0,0,0,0,100,2,3,42,29,24,2,1,66,20,6,3,2,13.25,11.017242378636753,2.3333333333333335,1.3662601021279464,7.68888888888889,4.852068814976598,1.6489361702127658,0.7719190832922622
DK,DNK,Denmark,-99,2021-01-01,2021-01-01,217,1,1550.7961129408,0,0,53,191,692738.8327916574,0,2,2,213,1,29,187,2,8,207,1,13,203,1,39,177,2,23,192,2,13,202,2,5,210,1,10,206,2,6,209,1,9,207,1,25,191,2,3,212,2,16,199,215,1,0,1,188,0,3,26,209,2,3,3,204,3,6,4,178,4,10,25,194,1,7,15,204,1,4,8,212,0,5,0,207,0,6,4,211,2,3,1,208,5,0,4,192,2,11,12,214,1,0,2,201,1,4,11,24,2,24,167,196,1,5,15,35,4,138,40,83,4,59,71,158,0,2,56,1,158,0,4,55,213,0,4,0,106,5,12,94,217,0,0,0,0,0,56,1,111,36,7,6,85,7,31,76,18,85,6,53,62,11,85,13,53,53,13,85,12,64,46,10,85,16,23,72,21,0,210,1,2,4,210,3,0,4,210,3,0,4,210,3,1,3,210,2,0,5,210,3,0,4,104,5,1,107,104,6,1,106,104,6,4,103,104,6,2,105,104,6,11,96,104,6,11,96,104,5,6,102,199,2,0,16,199,2,1,15,199,2,1,15,199,2,1,15,199,2,2,14,115,0,5,97,115,0,46,56,115,1,2,99,115,0,66,36,115,0,1,101,115,0,6,96,124,0,55,38,162,0,37,17,1,0,128,4,0,2,18,65,128,4,85,0,140,1,10,66,140,0,11,14,36,14,1,1,140,0,12,22,35,8,143,4,5,39,23,3,148,0,24,45,0,155,0,23,38,1,212,0,3,2,173,1,42,1,215,0,2,0,154,0,20,43,216,0,1,0,212,0,5,0,161,1,0,0,0,8,47,161,1,0,0,2,12,41,163,1,7,23,19,4,163,0,0,2,1,51,163,0,1,4,5,44,214,1,2,0,214,3,0,0,214,3,0,0,168,1,4,44,173,0,30,14,216,0,0,0,0,0,0,0,1,215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,217,0,0,0,0,0,217,0,0,0,0,0,0,0,0,217,0,0,0,0,217,0,0,0,0,0,0,7.583333333333333,10.046150568398717,2.7058823529411766,1.3585242858683528,0,0,0,0
DK,DNK,Denmark,1,2021-01-01,2020-12-30,100,0,0,0,0,17,100,700013.1176784398,100,0,1,99,0,11,89,0,2,98,0,30,70,0,36,64,0,7,93,0,11,89,0,3,97,0,8,92,0,4,96,0,4,96,0,26,74,0,4,96,0,15,85,99,0,1,0,89,0,4,7,98,0,0,2,70,1,8,21,64,0,7,29,93,1,0,6,89,1,4,6,97,0,2,1,92,0,3,5,96,0,4,0,96,0,2,2,74,0,4,22,96,0,1,3,85,1,6,8,0,0,8,92,92,0,5,3,0,0,92,8,8,0,62,30,38,0,6,55,1,38,0,0,62,100,0,0,0,62,0,9,29,100,0,0,0,0,0,0,0,51,40,8,1,0,0,48,50,2,0,0,66,33,1,0,0,61,35,4,0,0,59,36,5,0,0,20,56,24,0,91,1,1,7,91,1,0,8,91,1,0,8,91,0,2,7,91,0,1,8,91,0,0,9,67,0,0,33,67,0,0,33,67,0,0,33,67,0,0,33,67,0,1,32,67,0,1,32,67,0,0,33,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,0,0,13,87,0,0,69,31,0,0,2,98,0,0,65,35,0,0,3,97,0,0,11,89,0,0,65,35,35,0,49,14,2,0,0,0,0,2,44,54,0,0,100,0,0,0,8,92,0,0,17,50,24,8,1,0,0,0,7,20,53,20,0,0,14,56,26,4,0,0,4,95,1,0,0,2,93,5,87,0,10,3,31,0,68,1,98,0,2,0,35,0,11,54,97,0,0,3,89,0,11,0,0,5,0,0,11,20,64,0,0,1,2,11,27,59,0,2,16,45,32,5,0,0,0,0,8,92,0,0,2,7,25,66,91,1,2,6,91,1,0,8,91,1,2,6,0,0,34,66,34,0,22,44,78,0,6,1,1,1,0,0,13,44,0,2,18,2,5,0,3,4,1,0,1,6,0,3,1,10,0,1,35,64,0,0,0,0,100,0,0,0,0,0,0,0,2,59,27,12,0,0,40,15,34,9,2,5.764705882352941,6.830829252031751,2.125,1.3562026818605375,8.75268817204301,5.6055211796214515,2.7755102040816326,1.4397208509849342
