ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Eastern Cape,2021-04-30,2021-04-28,32,11923684.3120729,97,508,33,289,1125,1,145,77,0,0,11,118,10,1,14,1453357.40753334,0,13,0,0,8,838991.06701071,33,137,1901.97152043777,2,0,2,0,0,16,0,14,0,0,12,0,10,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00689655172413793,0.0134703020352146,0.096551724137931,0.0480723943154078,0.121888282974902,0.000185694363744848,0.0551724137931035,0.0371621955890865,0.0703634082429725,0.000145168669033669,0.0173504175248663,0.00586813894265571
ZA,ZAF,South Africa,Eastern Cape,2021-05-01,2021-04-29,54,12000078.9704219,92,468,38,369,1067,2,148,77,0,0,12,121,12,0,14,1499687.39155169,0,14,0,0,5,558746.65690778,38,138,1915.85452423658,6,0,6,0,0,17,0,16,0,0,12,0,11,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0135135135135135,0.0186014561875711,0.0945945945945946,0.0471489401684836,0.124973126864261,0.00018710054498828,0.0337837837837838,0.0291077434734052,0.0465619149911423,0.000119211376775258,0.0198344913558309,0.00624348493862208
ZA,ZAF,South Africa,Eastern Cape,2021-05-02,2021-04-30,40,11262104.6215135,81,395,27,359,1008,1,126,74,0,0,10,106,9,0,7,855167.859096386,0,7,0,0,2,238633.610612239,27,118,1638.19444826027,6,0,6,0,0,9,0,9,0,0,9,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00793650793650794,0.015493419494625,0.0555555555555556,0.0399958355513315,0.0759332192193276,0.000154705551205676,0.0158730158730159,0.0218231839682176,0.0211890777640609,8.41092466543366e-05,0.0164815599446534,0.00616532218579388
ZA,ZAF,South Africa,Eastern Cape,2021-05-03,2021-05-01,51,11639782.2705908,90,440,24,371,1097,1,145,78,0,0,11,126,9,0,5,528033.033407556,0,5,0,0,1,49765.2645691679,24,136,1888.08851663895,5,0,5,0,0,7,0,7,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00689655172413793,0.0134703020352146,0.0344827586206897,0.0296992243917543,0.0453645112195692,0.000119550822486734,0.00689655172413793,0.0134703020352146,0.00427544634532431,3.74831431308949e-05,0.0127112684540464,0.0050530483187793
ZA,ZAF,South Africa,Eastern Cape,2021-05-04,2021-05-03,51,7455197.36229147,66,492,19,244,730,1,102,52,0,0,6,89,4,1,5,372468.697948763,0,5,0,0,1,49765.2645691679,19,95,1318.8853608875,2,0,2,0,0,8,0,7,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00980392156862745,0.0191209083686488,0.0490196078431373,0.0419004514931721,0.0499609440030007,0.000156388410669725,0.00980392156862745,0.0191209083686488,0.00667524441685227,5.84517790699659e-05,0.0144061042479193,0.00643082729228298
ZA,ZAF,South Africa,Eastern Cape,2021-05-05,2021-05-04,52,7214834.49599284,78,678,22,261,927,2,103,57,0,0,5,90,4,1,7,593606.412593837,0,7,0,0,1,79697.338836034,22,96,1332.76836468632,3,0,3,0,0,14,0,12,0,0,11,0,9,0,0,5,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0194174757281553,0.0266482036524112,0.0679611650485437,0.0486045459568198,0.0822758183744241,0.000200505872773802,0.00970873786407767,0.018936178546626,0.0110463155988261,7.62661115655942e-05,0.0165069944507408,0.00684054010928081
ZA,ZAF,South Africa,Eastern Cape,2021-05-06,2021-05-04,45,11131047.5147269,108,923,42,355,1271,3,148,81,0,0,7,128,6,1,7,593606.412593837,0,7,0,0,1,79697.338836034,42,138,1915.85452423658,4,0,3,0,0,16,0,13,0,0,13,0,10,0,0,5,1,1,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0202702702702703,0.0227038833312902,0.0472972972972973,0.0341990541034302,0.0533288903679971,0.000131996041812545,0.00675675675675676,0.0131981842005323,0.00715991363172162,4.95306031240618e-05,0.0219223325511815,0.00655687461218037
ZA,ZAF,South Africa,Eastern Cape,2021-05-07,2021-05-05,37,11898405.8981887,98,712,34,279,1231,2,134,74,0,0,8,115,8,0,6,757577.277699193,0,6,0,0,2,382538.777009158,34,126,1749.25847865079,2,0,1,0,0,12,0,10,0,0,12,0,10,0,0,6,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0149253731343284,0.020530184718213,0.0447761194029851,0.0350164007106881,0.0636704852886652,0.000138735351097944,0.0149253731343284,0.020530184718213,0.0321504225257092,0.000100230748998875,0.0194368073186212,0.00646950950843779
ZA,ZAF,South Africa,Eastern Cape,2021-05-08,2021-05-06,47,12563787.9545495,86,433,38,280,1066,2,129,68,0,0,10,107,10,0,3,486674.298484951,0,3,0,0,1,302841.438173124,38,123,1707.60946725435,1,0,0,0,0,5,0,4,0,0,5,0,4,0,0,6,1,0,1,0,0,1,0,1,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0155038759689922,0.0213196653743568,0.0232558139534884,0.0260081478581565,0.038736271277861,0.000106700873932438,0.00775193798449612,0.0151345150788071,0.0241043098839838,8.48080042028952e-05,0.0222533317650785,0.00699623691658367
ZA,ZAF,South Africa,Eastern Cape,2021-05-09,2021-05-07,51,12574266.7574133,93,473,27,319,1136,1,135,75,0,0,10,113,9,0,5,639308.756509562,0,5,0,0,2,378339.932730184,27,128,1777.02448624843,1,0,1,0,0,8,1,7,1,0,8,1,7,1,0,9,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00740740740740741,0.0144643804875982,0.037037037037037,0.0318569443305289,0.050842627156184,0.00012141989719082,0.0148148148148148,0.0203792527964805,0.0300884290137339,9.4421866881934e-05,0.0151939380739774,0.00568737569321127
ZA,ZAF,South Africa,Eastern Cape,2021-05-10,2021-05-09,71,8575834.57194068,82,387,21,394,1077,3,122,65,0,0,3,109,2,0,5,382987.564906922,0,5,0,0,3,232567.324282743,21,114,1582.662433065,5,0,5,0,0,10,1,9,1,0,14,1,12,1,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,3,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0245901639344262,0.0274816277781072,0.040983606557377,0.0351792258384126,0.0446589263930092,0.00013824303436618,0.0245901639344262,0.0274816277781072,0.0271189144720306,0.000108711609172385,0.0132687802283467,0.00563727055989657
ZA,ZAF,South Africa,Eastern Cape,2021-05-11,2021-05-10,56,8733442.6989155,77,212,22,376,999,4,127,67,0,0,11,99,10,0,7,534961.115093761,0,6,0,0,4,287252.795564468,22,114,1582.662433065,5,1,4,1,0,12,1,9,1,0,14,0,11,0,0,5,1,0,1,0,0,1,0,4,0,0,4,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,4,4,3,3,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.031496062992126,0.0303756136941526,0.0551181102362205,0.0396900962982527,0.0612543224403581,0.000159036825677402,0.031496062992126,0.0303756136941526,0.0328911295885801,0.000118285750902681,0.013900626905887,0.00576808270648169
ZA,ZAF,South Africa,Eastern Cape,2021-05-12,2021-05-11,47,7505028.01984785,56,188,26,184,632,1,103,58,0,0,16,69,14,0,5,372309.948708185,0,3,0,0,2,130183.965838785,26,88,1221.70433429579,2,2,0,2,0,9,1,5,1,0,7,1,4,1,0,4,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00970873786407767,0.018936178546626,0.0485436893203884,0.0415040324517794,0.0496080691136091,0.000155345781373876,0.0194174757281553,0.0266482036524112,0.0173462331512287,9.34060019468797e-05,0.0212817449116989,0.00809277553555592
ZA,ZAF,South Africa,Eastern Cape,2021-05-13,2021-05-12,68,7005548.52192065,74,214,32,208,937,1,115,57,0,0,10,92,9,0,6,287914.092834833,0,5,0,0,1,53880.2312412823,32,103,1429.94939127803,2,1,1,1,0,11,0,10,0,0,10,1,9,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00869565217391304,0.0169689025724735,0.0521739130434783,0.0406434162092685,0.0410980085190957,0.000147002431242508,0.00869565217391304,0.0169689025724735,0.00769107958822765,6.46910378708125e-05,0.0223784143656998,0.00766633519597967
ZA,ZAF,South Africa,Eastern Cape,2021-05-14,2021-05-13,52,7713652.86230902,80,245,20,256,946,2,120,57,0,0,8,101,8,0,8,518205.279931755,1,7,1,0,2,115928.380434878,20,110,1527.13041786974,2,0,2,0,0,16,1,13,1,0,15,1,12,1,0,5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0166666666666667,0.0229051016485408,0.0666666666666667,0.0446303432280798,0.0671802697349585,0.000176659818179896,0.0166666666666667,0.0229051016485408,0.0150289859427477,8.58607366091651e-05,0.0130964584071993,0.0057019619508419
ZA,ZAF,South Africa,Eastern Cape,2021-05-15,2021-05-14,75,8385227.33162786,83,425,36,262,853,1,127,59,0,0,8,106,8,0,5,430451.223957222,2,3,2,0,2,109997.011488549,36,119,1652.07745205908,1,0,1,0,0,10,2,5,2,0,9,2,4,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0078740157480315,0.0153719081972501,0.0393700787401575,0.0338226340801469,0.0513344727499065,0.000149366011072022,0.015748031496063,0.0216527226936702,0.0131179522198111,7.7011630280029e-05,0.0217907459212224,0.00704019714937341
ZA,ZAF,South Africa,Eastern Cape,2021-05-16,2021-05-15,42,7818948.63303559,82,512.5,32,233,931,1,117,57,0,0,7,98,7,0,3,232069.066220206,1,2,1,0,1,47948.8622949527,32,110,1527.13041786974,1,0,1,0,0,6,1,4,1,0,6,2,3,2,0,7,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00854700854700855,0.0166800862899834,0.0256410256410256,0.0286406157970728,0.0296803415793907,0.000118950363482629,0.00854700854700855,0.0166800862899834,0.00613239254346364,5.47208900295432e-05,0.0209543334515189,0.00718370396807129
ZA,ZAF,South Africa,Eastern Cape,2021-05-17,2021-05-16,62,8159547.22996709,69,334.4,12,235,845,1,104,57,0,0,10,85,9,0,2,150571.995910009,0,2,0,0,0,0,12,95,1318.8853608875,1,0,1,0,0,4,0,4,0,0,5,1,4,1,0,9,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00961538461538462,0.0187549838461375,0.0192307692307692,0.0263944833692685,0.0184534743983112,9.23441906125645e-05,0,0,0,0,0.00909859215658059,0.00512444562200902
ZA,ZAF,South Africa,Eastern Cape,2021-05-18,2021-05-17,50,8395925.56572921,70,328.9,17,302,859,1,112,64,0,0,9,90,7,0,5,351416.45448876,0,3,0,0,1,54296.2968639096,17,101,1402.1833836804,1,0,0,0,0,5,0,3,0,0,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00892857142857143,0.0174213797031353,0.0446428571428571,0.0382470503905451,0.0418555943281804,0.000135458431284426,0.00892857142857143,0.0174213797031353,0.00646698168520433,5.42195325513672e-05,0.012123949119536,0.00572821043240917
ZA,ZAF,South Africa,Eastern Cape,2021-05-19,2021-05-18,53,7858547.81170835,63,333,18,239,759,2,103,55,0,0,7,85,6,0,7,503575.998110911,0,5,0,0,1,54296.2968639096,18,94,1305.00235708869,2,0,1,0,0,8,0,6,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0194174757281553,0.0266482036524112,0.0679611650485437,0.0486045459568198,0.0640800323643306,0.000171221248235868,0.00970873786407767,0.018936178546626,0.00690920233163362,5.79142418460757e-05,0.0137930785352418,0.00632786303762254
ZA,ZAF,South Africa,Eastern Cape,2021-05-20,2021-05-18,43,10961114.474895,96,553,39,355,788,4,146,84,6,32,11,121,8,0,12,922252.836933575,1,8,0,0,2,178860.122916175,39,135,1874.20551284014,5,1,2,0,0,13,1,10,0,0,6,0,4,0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,4,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0273972602739726,0.0264784753930247,0.0821917808219178,0.0445514485762093,0.0841386009648814,0.000164336205543393,0.0136986301369863,0.0188545013600274,0.0163176950049952,7.50028160349456e-05,0.0208088172469945,0.00646244605144639
ZA,ZAF,South Africa,Eastern Cape,2021-05-21,2021-05-19,53,11377518.8046663,101,473,62,303,391,5,149,82,15,73,12,126,9,0,12,893536.912996473,1,10,0,0,3,265485.420285831,62,143,1985.26954323066,5,1,3,0,0,17,1,16,0,0,11,0,10,0,0,7,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,4,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0335570469798658,0.0289157816494543,0.0805369127516778,0.0436937777207563,0.0785353053101525,0.000156313370746016,0.0201342281879195,0.0225530739355564,0.023334210634479,8.77190368946866e-05,0.031230016201783,0.00765129228989119
ZA,ZAF,South Africa,Eastern Cape,2021-05-22,2021-05-21,50,7623455.54706153,74,221,52,280,36,4,103,60,20,75,16,81,14,0,8,460759.414423694,0,8,0,0,4,201065.706749639,52,101,1402.1833836804,3,0,3,0,0,12,0,12,0,0,11,0,10,0,0,8,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,3,3,3,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0388349514563107,0.0373112541172863,0.0776699029126214,0.0516891094876397,0.0604397063220621,0.000169159212666189,0.0388349514563107,0.0373112541172863,0.0263746152264428,0.000113752556377942,0.0370850208362278,0.00989097075781887
ZA,ZAF,South Africa,Eastern Cape,2021-05-23,2021-05-22,68,7917840.13605793,84,313,82,335,91,7,118,71,23,82,19,92,17,0,12,680827.930643836,0,10,0,0,5,223416.265007405,83,115,1596.54543686382,5,0,5,0,0,16,0,14,0,0,16,0,13,0,0,7,2,0,2,0,0,1,0,7,0,0,6,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,4,5,5,4,3,5,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0593220338983051,0.0426221731910667,0.101694915254237,0.0545341609686772,0.0859865719621362,0.00019527036237982,0.0423728813559322,0.036345387540049,0.0282168193810791,0.000115340928908044,0.0519872457642304,0.0108896255019166
ZA,ZAF,South Africa,Eastern Cape,2021-05-24,2021-05-23,67,8507123.54254514,93,438,87,308,99,9,135,80,27,90,12,116,10,0,11,575214.234742276,0,9,0,0,5,210255.580563319,88,134,1860.32250904132,5,0,5,0,0,18,0,16,0,0,17,0,15,0,0,10,3,0,3,0,0,2,0,9,0,0,8,0,2,0,1,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,4,6,5,4,1,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0666666666666667,0.0420778911243445,0.0814814814814815,0.0461481848369585,0.0676155967249754,0.000168724311165673,0.037037037037037,0.0318569443305289,0.0247152377077641,0.000104328949990881,0.0473036258886901,0.00964669266252215
ZA,ZAF,South Africa,Eastern Cape,2021-05-25,2021-05-24,64,7965768.48360262,97,438,51,286,127,4,131,83,20,94,14,114,13,0,8,611944.907408078,1,6,1,0,3,86521.1771804848,52,128,1777.02448624843,6,1,4,1,0,15,1,13,1,0,14,1,13,1,0,11,1,0,1,0,0,1,0,4,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,2,2,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0305343511450382,0.0294627312092411,0.0610687022900763,0.0410051775543756,0.0768218293900651,0.000184935095904365,0.0229007633587786,0.0256157313423083,0.0108616233774038,7.19797189991702e-05,0.029262399253586,0.00783623184536458
ZA,ZAF,South Africa,Eastern Cape,2021-05-26,2021-05-25,58,7764535.0569849,90,367,84,277,87,4,122,78,20,90,12,108,11,0,11,915152.080381979,1,9,1,0,3,156140.980454363,85,119,1652.07745205908,8,1,6,1,0,15,1,13,1,0,12,1,11,1,0,9,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,2,2,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0327868852459016,0.0315994369537229,0.0901639344262295,0.0508236880845297,0.117863088216559,0.000226802203161738,0.0245901639344262,0.0274816277781072,0.0201095080785166,9.87369843486398e-05,0.0514503723139974,0.0106526382440702
ZA,ZAF,South Africa,Eastern Cape,2021-05-27,2021-05-26,68,7819469.85541789,83,328,191,284,68,6,126,77,31,83,13,110,11,0,16,1027900.01282456,1,14,1,0,5,272017.309195992,191,126,1749.25847865079,7,0,6,0,0,17,1,15,1,0,9,0,9,0,0,9,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,3,3,3,2,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0476190476190476,0.0371842067871001,0.126984126984127,0.0581364631769158,0.131453926139553,0.000236833235280353,0.0396825396825397,0.0340855228881751,0.0347871804899303,0.000128434172550225,0.109189123466372,0.0146151589351039
ZA,ZAF,South Africa,Eastern Cape,2021-05-28,2021-05-27,60,7755862.6875223,91,281,172,309,91,5,128,69,28,89,20,105,18,0,18,1030361.18850308,4,13,3,0,7,315406.119905227,172,128,1777.02448624843,5,1,3,0,0,21,4,15,3,0,11,3,7,2,0,13,1,0,1,0,0,1,2,2,1,0,5,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,4,4,2,3,2,4,5,3,2,2,2,1,1,2,1,1,0,1,2,1,2,0.0390625,0.0335637667591062,0.140625,0.0602234639379033,0.132849333467537,0.000238869118160374,0.0546875,0.0393889897100669,0.0406668004079876,0.00013900735332054,0.0967910129157075,0.0137471612693764
ZA,ZAF,South Africa,Eastern Cape,2021-05-29,2021-05-28,44,7534658.15704723,74,279,53,279,27,5,104,54,19,79,16,82,15,0,10,569450.162760897,3,7,2,0,5,210852.273294872,53,102,1416.06638747921,3,1,2,0,0,13,3,9,2,0,10,3,6,2,0,15,3,0,3,0,0,3,2,3,1,0,5,3,3,2,2,3,3,2,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,4,5,3,3,1,3,5,4,2,2,2,1,1,2,1,1,0,1,2,1,2,0.0480769230769231,0.0411150366322683,0.0961538461538462,0.0566581002978962,0.0755774384041943,0.000188732923182436,0.0480769230769231,0.0411150366322683,0.0279843184521463,0.000117763394930111,0.0374276237813589,0.00988596591270292
ZA,ZAF,South Africa,Eastern Cape,2021-05-30,2021-05-28,50,11264591.3542175,108,444,99,382,27,5,154,83,30,117,21,124,20,0,12,670575.310106385,3,9,2,0,5,210852.273294872,99,152,2110.21657742001,3,1,2,0,0,17,3,13,2,0,12,3,8,2,0,22,3,0,3,0,0,3,2,3,1,0,5,3,3,2,2,3,3,2,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,4,5,3,3,1,3,5,4,2,2,2,1,1,2,1,1,0,1,2,1,3,0.0324675324675325,0.0279927229678181,0.0779220779220779,0.0423352184407396,0.0595294839395413,0.000138174856295325,0.0324675324675325,0.0279927229678181,0.0187181466832286,7.91441241313083e-05,0.0469146158073687,0.00902203614477142
ZA,ZAF,South Africa,Eastern Cape,2021-05-31,2021-05-30,63,7546841.66430148,84,313,76,247,38,2,113,64,22,84,13,96,11,0,5,202238.644312196,0,5,0,0,2,83042.349676747,77,112,1554.89642546737,0,0,0,0,0,9,0,9,0,0,6,0,6,0,0,13,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0176991150442478,0.0243112289346397,0.0442477876106195,0.0379164182893793,0.0267977855251472,0.000115216975212069,0.0176991150442478,0.0243112289346397,0.0110035897625306,7.44269161811095e-05,0.0495209833522225,0.0107835872167699
ZA,ZAF,South Africa,Eastern Cape,2021-06-01,2021-05-31,52,7584841.65271853,81,241,50,230,41,3,115,64,22,78,16,93,12,2,7,509434.336990666,1,6,1,0,3,178436.210703521,51,111,1541.01342166856,0,0,0,0,0,12,1,9,1,0,11,0,9,0,0,9,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,3,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0260869565217391,0.0291320448021993,0.0608695652173913,0.0436980672032989,0.067164795300384,0.000178134542767262,0.0260869565217391,0.0291320448021993,0.0235253705843109,0.000107863262092821,0.033095104353328,0.00893138143644578
