ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GR,GRC,Greece,Kriti,2021-01-04,2020-12-31,100,0,0,0,0,6,99,933396.9677080399,81,3,0,97,3,6,91,3,0,97,2,12,86,3,7,90,3,13,84,3,1,96,3,1,96,3,1,96,3,0,97,3,3,94,4,10,86,3,1,96,3,10,87,100,0,0,0,94,0,2,4,100,0,0,0,88,0,4,8,93,0,2,5,87,0,4,9,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,97,0,3,0,90,0,4,6,99,0,1,0,90,1,4,5,1,0,3,96,97,0,3,1,0,20,79,80,0,6,14,94,0,0,6,0,94,0,0,6,0,100,0,0,0,0,8,0,8,84,100,0,0,0,0,0,4,0,36,34,12,14,6,6,22,44,22,6,4,47,31,12,6,5,45,27,17,6,6,29,24,35,6,8,8,28,50,0,93,2,2,3,93,4,1,2,93,4,2,1,93,3,1,3,93,3,3,1,93,4,0,3,63,0,0,37,63,1,0,36,63,1,2,34,63,1,2,34,63,1,2,34,63,1,1,35,63,1,0,36,93,0,0,7,93,0,0,7,93,0,0,7,93,0,2,5,93,0,0,7,7,0,17,76,7,1,71,21,7,1,4,88,7,1,52,40,7,1,4,88,7,1,2,90,9,0,57,34,43,0,38,14,3,2,10,1,0,7,38,44,10,1,89,0,11,1,5,83,11,0,69,15,1,1,0,3,11,1,18,33,26,11,11,1,24,40,18,6,11,0,31,53,5,14,4,19,60,3,83,1,13,3,29,1,68,2,96,0,3,1,48,0,32,20,96,0,1,3,98,0,2,0,15,0,0,3,8,17,57,15,0,0,1,12,21,51,17,1,24,38,12,8,17,0,5,1,16,61,17,0,17,25,21,20,58,3,32,7,58,18,2,22,58,10,19,13,17,0,30,53,47,0,23,30,77,0,10,0,3,2,0,1,7,47,1,4,6,3,7,0,0,4,3,0,0,4,2,13,0,6,17,2,34,46,0,1,17,0,10,5,19,23,19,6,1,19,2,44,11,24,19,1,20,18,30,10,2,6,8.609587678861281,2,1,15.160256410256412,4.26286714513088,2.8607594936708862,1.2581445151103685
GR,GRC,Greece,Notio Aigaio,2021-01-04,2020-12-27,100,0,0,0,0,8,99,869486.8462266263,83,0,0,100,0,4,96,0,1,99,0,4,96,0,5,95,0,3,97,0,1,99,0,1,99,0,1,99,0,0,100,0,2,98,0,10,90,0,0,100,0,6,94,100,0,0,0,96,1,1,2,99,0,0,1,96,0,0,4,95,0,1,4,97,0,0,3,99,0,0,1,99,0,0,1,99,1,0,0,100,0,0,0,98,0,1,1,90,0,2,8,100,0,0,0,94,0,2,4,1,0,5,94,95,1,4,1,4,37,58,63,0,16,21,84,0,0,16,0,84,0,2,14,0,98,0,0,2,0,21,0,8,71,100,0,0,0,0,0,3,0,39,33,14,11,3,9,30,38,20,3,7,45,30,15,3,4,53,21,19,3,7,38,26,26,3,8,15,26,48,0,93,3,2,2,93,5,0,2,93,4,1,2,93,5,1,1,93,4,1,2,93,4,2,1,82,1,0,17,82,1,0,17,82,1,0,17,82,1,0,17,82,1,3,14,82,1,3,14,82,1,2,15,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,5,0,23,72,5,0,73,22,5,0,6,89,5,0,53,42,5,0,7,88,5,0,4,91,7,0,41,52,59,0,28,9,1,3,7,0,2,9,41,41,7,0,91,2,8,0,8,84,8,0,72,15,1,0,2,2,8,0,37,17,24,14,8,0,25,46,12,9,9,0,32,57,2,11,1,29,57,2,77,0,19,4,28,0,69,3,94,0,4,2,47,0,30,23,93,0,4,3,96,0,3,1,11,0,1,3,12,18,55,11,0,0,7,8,21,53,11,1,32,38,12,6,11,0,2,10,26,51,11,0,27,30,11,21,43,3,48,6,43,25,6,26,43,24,14,19,11,0,27,62,38,0,21,41,79,0,6,0,1,7,0,1,6,52,0,0,3,4,6,1,1,3,1,0,1,3,5,13,2,5,13,3,45,39,0,0,13,0,7,8,19,27,17,8,1,17,0,20,27,36,17,0,18,36,23,5,1,7.000000000000001,9.85393322486001,2,1,13.783132530120481,4.531860633260332,2.3797468354430378,1.4789445081418486
GR,GRC,Greece,Peloponnisos,2021-01-04,2020-12-31,100,0,0,0,0,6,95,1243965.8223971415,76,1,0,99,2,5,93,2,1,97,2,4,94,2,3,95,2,5,93,1,4,95,2,3,95,2,2,96,2,0,98,1,3,96,2,8,90,1,2,97,1,9,90,100,0,0,0,95,1,0,4,99,0,1,0,96,0,1,3,97,0,1,2,95,0,1,4,96,0,0,4,97,0,1,2,98,0,1,1,100,0,0,0,97,0,2,1,92,0,0,8,98,0,0,2,91,0,4,5,5,0,3,92,97,1,2,8,2,28,62,72,0,13,15,87,0,0,13,0,87,0,4,9,0,96,0,1,3,0,24,0,8,68,100,0,0,0,0,0,10,1,34,32,12,11,10,2,24,40,24,10,5,42,30,13,10,5,45,25,15,10,6,26,33,25,10,7,8,33,42,0,92,4,1,3,92,4,0,4,92,3,2,3,92,3,1,4,92,2,4,2,92,3,1,4,66,0,0,34,66,0,1,33,66,0,2,32,66,0,2,32,66,0,7,27,66,0,6,28,66,2,1,31,91,0,2,7,91,1,1,7,91,0,0,9,91,0,1,8,91,0,0,9,11,0,19,70,11,0,67,22,11,0,3,86,11,0,51,38,11,0,3,86,11,0,0,89,13,0,47,40,53,0,33,9,2,3,13,0,2,15,34,36,13,0,86,1,13,0,9,78,13,0,68,10,1,0,0,8,13,0,29,24,21,13,14,0,26,40,17,3,14,0,28,56,2,14,0,25,58,3,81,0,16,3,34,1,65,0,97,0,1,2,50,0,30,20,97,0,2,1,100,0,0,0,14,0,2,8,9,18,49,14,0,4,5,14,21,42,16,2,29,35,11,7,16,1,2,9,19,53,16,1,22,24,20,17,54,5,37,4,54,19,5,22,54,13,17,16,18,0,36,46,54,0,17,29,83,0,5,0,1,3,0,1,7,49,0,9,4,6,1,0,4,1,0,0,2,7,0,3,4,10,21,0,49,29,1,0,21,0,9,9,14,24,16,6,1,22,3,33,25,17,22,2,7,37,23,7,2,5.434782608695652,8.349339042738228,2,1.7320508075688772,14.468933333333334,4.404813881804013,2.527027027027027,1.5190387459141061
GR,GRC,Greece,Sterea Ellada,2021-01-04,2020-12-27,100,0,0,0,0,11,96,1852359.4585802006,82,1,1,98,1,2,97,1,0,99,1,11,88,1,9,90,1,7,92,1,2,97,1,0,99,1,0,99,1,0,99,0,4,96,1,10,89,1,2,97,1,8,91,99,0,0,1,98,0,0,2,100,0,0,0,89,0,2,9,91,0,0,9,93,0,1,6,98,0,1,1,100,0,0,0,100,0,0,0,100,0,0,0,96,0,2,2,90,0,3,7,98,0,0,2,92,0,5,3,4,0,6,90,94,2,4,7,2,26,65,74,1,10,15,90,0,1,9,0,90,0,3,7,0,97,0,3,0,0,20,2,6,72,100,0,0,0,0,0,7,0,37,29,16,11,9,5,29,40,17,9,6,43,27,15,9,7,48,19,17,9,7,27,32,25,9,9,15,25,42,0,94,2,2,2,94,2,2,2,94,1,2,3,94,2,1,3,94,2,0,4,94,1,1,4,89,0,0,11,89,0,0,11,89,0,1,10,89,0,1,10,89,0,2,9,89,0,3,8,89,0,0,11,96,2,0,2,96,1,1,2,96,2,0,2,96,0,3,1,96,2,0,2,10,0,25,65,10,0,74,16,10,0,11,79,10,0,41,49,10,0,5,85,10,0,6,84,10,0,47,43,53,1,32,10,2,2,11,0,2,6,34,47,11,1,88,0,13,0,8,79,13,0,69,9,1,4,0,4,13,0,30,22,22,13,13,1,37,32,12,5,13,0,39,47,1,14,3,30,53,0,75,0,25,0,26,0,73,1,89,0,8,3,59,0,26,15,95,0,2,3,94,0,5,1,14,0,2,6,9,16,53,14,0,2,6,11,23,44,14,0,36,30,14,6,14,0,2,9,21,54,14,0,26,25,16,19,49,3,45,3,49,23,8,20,49,19,16,16,14,0,31,55,45,0,20,35,82,0,4,0,0,3,0,0,11,51,0,5,5,4,5,0,0,3,2,0,3,5,2,6,2,7,18,1,50,30,0,1,18,0,7,8,16,22,17,11,1,18,0,39,22,21,18,0,15,22,38,7,0,4.916666666666667,5.516116045904406,2.25,1.2583057392117916,14.4875,4.0346403538370215,2.6375,1.5364248324674998
GR,GRC,Greece,Thessalia,2021-01-04,2020-12-31,100,0,0,0,0,13,99,1206551.4324575295,82,1,0,99,0,3,97,1,0,99,0,3,97,0,8,92,0,9,91,1,1,98,0,0,100,0,2,98,0,0,100,0,1,99,0,10,90,0,0,100,0,3,97,100,0,0,0,97,0,1,2,100,0,0,0,97,0,1,2,92,0,4,4,91,0,1,8,99,0,0,1,100,0,0,0,98,0,2,0,100,0,0,0,99,0,0,1,90,0,2,8,100,0,0,0,97,0,2,1,1,0,5,94,95,2,3,2,1,48,49,52,0,21,27,79,0,0,21,0,79,0,6,15,0,94,0,3,3,0,24,0,3,73,100,0,0,0,0,0,4,1,37,34,16,8,6,4,31,33,26,6,6,50,27,11,6,2,52,26,14,6,7,22,37,28,6,7,8,26,53,0,97,1,0,2,97,0,2,1,97,1,1,1,97,1,0,2,97,1,1,1,97,1,2,0,74,1,0,25,74,1,0,25,74,1,2,23,74,1,2,23,74,1,4,21,74,2,3,21,74,2,1,23,94,0,0,6,94,0,1,5,94,0,0,6,94,0,0,6,94,0,2,4,7,1,23,69,7,1,71,21,7,1,5,87,7,0,43,50,7,1,4,88,7,1,5,87,7,0,37,56,63,0,27,5,5,0,7,0,0,6,25,62,7,0,92,1,8,0,8,84,8,0,77,9,0,0,0,6,8,0,41,21,17,13,8,0,37,43,10,2,10,0,38,52,0,13,1,29,56,1,77,0,22,1,29,0,71,0,95,0,3,2,57,0,35,8,96,0,3,1,95,0,5,0,14,1,0,4,14,19,48,14,1,1,4,15,25,40,16,0,44,29,7,4,16,0,3,6,28,47,16,0,19,29,19,17,52,4,41,3,52,17,9,22,52,15,22,11,16,0,41,43,57,0,21,22,80,0,6,0,1,3,3,0,7,39,0,4,5,1,7,0,2,4,8,1,2,3,9,4,2,9,17,3,49,31,0,0,17,1,7,10,14,36,10,4,1,17,0,60,10,13,17,0,7,38,31,5,2,8.333333333333334,9.711788742539149,2.6,1.51657508881031,15.653846153846155,3.80302997135665,2.949367088607595,1.5266750714460326
GR,GRC,Greece,Voreio Aigaio,2021-01-04,2020-12-25,100,0,0,0,0,33,97,904678.1534501003,82,2,2,96,2,7,91,1,1,98,2,7,91,1,4,95,1,13,86,1,3,96,3,0,97,3,2,95,1,0,99,2,3,95,2,14,84,2,1,97,1,8,91,98,0,1,1,93,0,1,6,99,0,0,1,93,0,3,4,96,0,0,4,87,2,1,10,97,0,2,1,100,0,0,0,98,0,0,2,100,0,0,0,97,0,1,2,86,0,4,10,99,0,0,1,92,0,5,3,3,0,13,84,87,2,11,3,0,35,62,65,0,20,15,80,0,0,20,0,80,0,5,15,0,96,0,0,4,0,23,0,11,66,100,0,0,0,0,0,6,0,40,25,21,8,7,4,29,35,25,7,7,48,23,15,7,5,56,22,10,7,8,32,30,23,7,8,12,18,55,0,89,3,4,4,89,3,3,5,89,3,3,5,89,4,3,4,89,4,3,4,89,4,1,6,91,1,0,8,91,1,0,8,91,1,1,7,91,1,0,8,91,1,2,6,91,1,3,5,91,1,2,6,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,9,3,15,73,9,1,60,30,9,2,7,82,9,2,54,35,9,2,4,85,9,2,4,85,10,0,51,39,49,0,40,9,1,1,10,0,1,5,34,50,10,1,89,0,10,1,10,79,10,0,74,9,2,2,0,3,10,0,31,23,27,9,10,2,32,39,12,5,10,0,42,47,1,10,0,34,55,1,85,0,15,0,40,1,56,3,93,0,7,0,46,0,34,20,96,0,4,0,96,0,2,2,11,2,1,3,12,23,48,11,1,1,4,17,27,39,12,0,47,31,6,4,12,0,1,7,22,58,12,0,19,21,24,24,60,4,33,3,60,16,7,17,60,14,16,10,15,1,27,57,43,0,24,33,77,0,7,0,1,2,1,1,11,50,1,4,5,0,7,1,1,3,0,0,4,3,5,3,1,12,16,2,40,42,0,0,16,2,6,12,17,22,18,6,1,18,0,38,20,24,18,1,18,32,27,3,1,7.03448275862069,9.737566279329501,2.6666666666666665,1.6696942198734437,14.499999999999998,4.611532691658357,2.371794871794872,1.4060072819357932
GR,GRC,Greece,-99,2021-01-13,2020-12-27,100,0,0,0,0,4,96,1242875.4383400003,67,2,0,98,5,4,91,5,1,94,5,12,83,6,7,87,5,7,88,6,5,89,4,2,94,6,1,93,5,3,92,6,4,90,4,7,89,7,2,91,5,10,85,100,0,0,0,96,0,3,1,99,0,1,0,88,2,1,9,93,0,2,5,93,1,0,6,95,1,1,3,98,0,1,1,99,0,1,0,97,0,2,1,96,1,1,2,93,0,2,5,98,0,1,1,90,0,7,3,4,0,4,92,96,1,3,4,1,27,68,73,1,8,18,92,0,0,8,0,92,0,0,8,0,100,0,0,0,0,14,0,8,78,85,0,0,15,0,0,6,2,34,33,13,12,10,17,22,32,19,10,19,34,26,11,10,25,32,22,11,10,30,23,16,21,10,29,15,17,29,0,92,6,1,1,92,4,2,2,92,5,2,1,92,5,1,2,92,6,1,1,92,5,2,1,84,1,0,15,84,1,0,15,84,1,2,13,84,1,1,14,84,0,1,15,84,2,3,11,84,1,0,15,94,0,1,5,94,1,0,5,94,1,0,5,94,1,3,2,94,1,1,4,13,3,22,62,13,2,63,22,13,4,7,76,13,3,44,40,13,4,3,80,13,4,11,72,14,1,37,48,63,0,25,8,1,3,14,1,0,9,19,57,14,2,84,0,15,3,8,74,15,1,69,5,2,1,1,6,15,1,38,20,11,15,17,4,34,35,7,3,18,0,24,56,2,22,1,18,58,1,78,2,19,1,37,2,59,2,93,1,6,0,56,1,31,12,97,0,3,0,89,1,9,1,22,0,1,3,15,16,43,22,0,2,1,16,23,36,23,0,31,30,6,10,23,0,2,11,16,48,23,1,16,29,17,14,55,5,34,6,55,25,8,12,55,20,13,12,24,2,23,51,49,0,14,37,88,0,4,0,0,2,0,0,6,65,0,2,5,0,7,0,0,1,1,0,1,2,2,5,2,7,28,1,23,47,0,1,28,1,6,7,15,19,17,5,2,31,2,42,16,9,31,1,7,31,25,5,0,5.130434782608695,7.479088105730581,1,0,13.918032786885245,5.8203524577331605,2.421875,1.3190266673598185
GR,GRC,Greece,Anatoliki Makedonia Thraki,2021-01-13,2021-01-01,100,0,0,0,0,10,98,993176.2941118777,83,0,0,100,0,3,97,0,2,98,0,10,90,0,3,97,0,7,93,0,2,98,0,1,99,0,1,99,0,0,100,0,2,98,0,12,88,0,0,100,0,9,91,100,0,0,0,97,0,1,2,98,0,0,2,90,0,1,9,97,0,0,3,93,0,1,6,98,0,0,2,99,0,0,1,99,0,1,0,100,0,0,0,98,0,0,2,88,0,1,11,100,0,0,0,91,0,6,3,2,0,6,92,94,1,5,2,1,40,57,60,0,18,22,82,0,1,17,0,82,0,6,12,0,94,0,1,4,1,21,2,5,72,61,1,2,36,0,0,5,1,33,28,19,14,7,12,20,37,24,7,13,33,28,19,7,5,43,21,24,7,12,27,27,27,7,14,9,26,44,0,95,3,0,2,95,2,1,2,95,2,1,2,95,2,3,0,95,3,1,1,95,2,1,2,89,0,0,11,89,0,0,11,89,0,0,11,89,0,2,9,89,0,1,10,89,0,2,9,89,0,0,11,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,5,2,18,75,5,0,67,28,5,2,2,91,5,0,42,53,5,1,2,92,5,1,3,91,6,0,39,55,61,0,31,6,1,1,9,0,0,7,38,46,9,1,90,0,9,0,14,77,9,0,80,5,0,0,0,6,9,0,32,29,14,16,9,1,32,39,12,7,9,0,35,55,1,10,0,26,60,4,82,0,16,2,34,0,65,1,98,0,1,1,59,0,33,8,98,0,2,0,97,0,3,0,11,2,2,5,19,21,40,11,0,0,6,21,29,33,12,0,37,35,13,3,12,0,3,9,22,54,12,0,14,33,19,22,53,4,39,4,53,18,8,21,53,11,15,21,12,0,30,58,42,0,22,36,78,1,6,0,2,5,1,0,7,48,0,5,3,0,5,2,4,9,0,0,1,2,3,5,2,11,12,5,52,30,0,1,12,1,8,14,17,25,13,9,1,17,4,47,15,17,17,1,13,28,33,3,5,8.62962962962963,9.592257086389836,2,0.8164965809277259,14.658536585365853,4.981991054690419,2.68,1.444093281407197
GR,GRC,Greece,Attiki,2021-01-13,2021-01-13,256,0,0,0,0,25,256,2615691.99631637,234,0,2,254,0,10,246,0,2,254,0,31,225,0,24,232,0,33,223,0,9,247,0,6,250,1,4,251,0,0,256,0,8,248,0,33,223,0,2,254,0,30,226,254,0,1,1,246,0,2,8,254,0,1,1,225,0,3,28,232,0,2,22,223,0,8,25,247,0,3,6,250,0,4,2,252,0,1,3,256,0,0,0,248,0,3,5,223,0,5,28,254,0,1,1,226,0,14,16,0,0,13,243,244,3,9,2,4,114,136,142,1,38,75,218,0,0,37,1,218,0,10,28,0,246,0,4,6,0,45,1,15,195,2,0,7,246,1,0,11,0,95,84,43,23,13,11,64,119,49,13,9,126,82,26,13,11,114,82,36,13,9,71,94,69,13,14,29,73,127,0,241,6,2,7,241,5,6,4,241,7,4,4,241,4,7,4,241,6,3,6,241,7,1,7,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,9,1,78,168,9,0,186,61,9,1,12,234,9,0,134,113,9,0,10,237,9,0,28,219,10,0,123,123,133,0,102,15,3,3,11,0,0,19,86,140,11,1,244,0,12,2,30,212,12,0,207,29,1,1,0,6,12,0,74,62,72,36,12,1,75,124,30,14,12,0,93,148,3,13,0,70,169,4,179,0,77,0,70,0,184,2,244,0,11,1,123,0,92,41,246,0,8,2,228,0,24,4,13,3,1,12,38,67,122,13,1,2,15,44,73,108,14,2,100,88,40,12,14,1,11,18,49,163,14,0,45,90,61,46,121,9,116,10,121,57,22,56,121,45,47,43,14,1,117,124,132,0,49,75,207,1,16,0,6,5,0,2,19,90,1,1,16,6,17,3,9,18,11,0,5,30,6,8,6,29,16,6,120,110,0,4,16,1,19,46,53,66,34,19,2,21,5,206,16,8,21,3,46,92,74,17,3,6.101010101010101,7.890183709476268,2.090909090909091,0.8312094145936335,15.224890829694322,3.982234739280361,2.5714285714285716,1.3440737602163009
GR,GRC,Greece,Dytiki Ellada,2021-01-13,2020-12-31,100,0,0,0,0,21,95,1218702.42988999,83,1,1,98,1,2,97,1,3,96,1,11,88,1,8,91,1,5,94,1,3,96,2,5,93,2,4,94,0,0,100,1,1,98,1,10,89,1,1,98,1,11,88,99,0,1,0,98,0,0,2,97,0,2,1,89,0,3,8,92,0,1,7,95,0,1,4,97,0,0,3,95,0,4,1,96,0,3,1,100,0,0,0,99,0,0,1,90,0,1,9,99,0,1,0,89,0,2,9,5,0,9,86,91,4,5,5,3,27,65,73,0,14,13,86,0,0,13,1,86,0,2,12,0,98,0,0,2,0,22,0,6,72,80,0,0,20,0,0,7,0,39,23,20,11,8,5,19,44,24,8,8,37,32,15,8,2,47,18,25,8,7,23,27,35,8,10,9,20,53,0,95,1,0,4,95,1,0,4,95,0,2,3,95,1,1,3,95,1,0,4,95,1,0,4,72,0,0,28,72,0,0,28,72,0,1,27,72,0,2,26,72,0,2,26,72,0,2,26,72,0,0,28,95,0,1,4,95,0,3,2,95,0,3,2,95,0,1,4,95,0,2,3,8,1,12,79,8,0,74,18,8,0,8,84,8,0,50,42,8,0,6,86,8,1,8,83,8,0,49,43,51,0,33,11,4,1,8,0,0,6,38,48,8,0,92,0,8,0,11,81,8,0,80,7,1,0,1,3,8,0,27,26,25,14,8,1,30,40,15,6,8,0,34,58,0,9,0,27,63,1,88,2,8,2,26,3,69,2,92,1,7,0,50,2,32,16,94,0,5,1,92,0,7,1,12,0,1,8,10,20,49,12,1,3,6,5,29,44,13,3,38,35,9,2,13,0,4,12,11,60,13,1,30,25,16,15,45,2,46,7,45,22,10,23,45,18,17,20,14,1,41,44,56,0,17,27,83,0,5,0,2,1,1,0,8,42,0,3,4,3,7,2,1,6,3,0,2,7,3,2,0,15,15,0,45,40,0,0,15,0,5,12,17,30,15,6,0,16,0,43,16,25,16,0,17,34,28,5,0,6.122222222222222,7.198521928057033,3,1.8973665961010275,14.777777777777779,4.685082710048992,2.433734939759036,1.5787674343655262
