ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,Valpara<c3><ad>so,2020-12-31,2020-12-31,157,0,0,0,0,30,147,1351055.3049900576,117,1,1,155,0,13,144,1,3,153,1,14,142,0,28,129,0,17,140,1,9,147,0,1,156,0,4,153,0,3,154,1,5,151,1,25,131,1,7,149,1,22,134,156,0,1,0,144,0,8,5,154,0,3,0,143,0,6,8,129,0,15,13,140,0,4,13,148,0,3,6,156,0,1,0,153,0,4,0,154,0,2,1,152,0,2,3,132,0,9,16,150,0,2,5,135,0,15,7,9,1,15,132,142,0,4,11,9,5,51,92,106,1,14,36,143,0,13,1,143,6,8,0,151,3,3,0,29,1,16,111,157,0,0,0,0,11,2,61,41,25,17,14,7,68,36,32,14,8,79,31,25,14,8,66,34,35,14,5,62,41,35,14,8,21,22,92,142,3,10,2,142,5,5,5,142,4,7,4,142,5,2,8,142,3,4,8,142,5,3,7,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,17,4,41,95,17,2,96,42,17,3,33,104,17,3,68,69,17,5,5,130,17,1,43,96,21,0,74,62,83,0,54,11,5,4,24,3,0,10,50,70,24,3,130,0,28,4,24,101,28,0,116,5,1,0,1,6,28,0,23,46,38,22,29,2,43,70,9,4,157,157,116,0,40,1,61,0,93,3,124,0,30,3,89,0,48,20,152,0,4,1,114,0,40,3,31,0,3,5,15,29,74,31,0,3,4,13,35,71,31,0,62,45,12,7,31,0,15,24,37,50,31,0,26,41,25,34,91,6,49,11,91,17,24,25,91,12,43,11,32,0,55,70,87,0,32,38,126,1,2,2,8,4,3,1,10,71,0,2,1,10,11,2,2,4,6,4,2,2,4,2,10,24,38,2,54,63,0,0,38,1,8,11,28,29,25,13,4,40,2,88,16,11,40,2,12,45,36,16,6,2.611111111111111,1.9850066932700867,1.9333333333333333,0.9611501047232549,12.727272727272727,5.734027021931464,3.071428571428571,1.5050323136472072
CL,CHL,Chile,-99,2021-01-01,2020-12-27,100,0,0,0,0,9,79,1114685.397362842,41,4,2,94,5,5,90,3,2,95,5,3,92,4,8,88,4,9,87,4,4,92,3,0,97,4,4,92,3,2,95,4,3,93,4,11,85,4,1,95,5,11,84,98,0,2,0,95,0,2,3,98,1,0,1,97,1,2,0,92,1,0,7,91,0,3,6,96,0,4,0,100,0,0,0,96,0,1,3,98,0,2,0,97,1,2,0,89,0,7,4,99,0,0,1,89,1,7,3,20,1,8,71,92,0,3,5,22,2,27,49,73,1,9,17,91,0,9,0,91,2,7,0,98,1,1,0,34,4,9,53,100,0,0,0,0,25,1,28,19,9,18,28,8,31,9,24,28,16,33,8,15,28,15,34,6,17,28,14,29,11,18,28,18,9,5,40,93,3,2,2,93,4,1,2,93,4,1,2,93,4,1,2,93,5,1,1,93,5,1,1,81,2,0,17,81,3,0,16,81,4,0,15,81,4,1,14,81,4,2,13,81,2,6,11,81,4,0,15,93,1,0,6,93,1,0,6,93,1,1,5,93,1,3,3,93,2,0,5,31,7,16,46,31,4,48,17,31,6,21,42,31,7,29,33,31,6,3,60,31,7,25,37,36,0,28,36,72,0,18,6,1,3,37,2,0,5,19,37,37,1,61,1,38,2,7,53,38,0,56,2,1,0,0,3,38,0,14,14,25,9,38,3,27,24,5,3,100,100,86,0,14,0,55,0,44,1,81,2,15,2,73,0,16,11,97,0,2,1,77,0,22,1,40,0,0,1,8,6,45,40,0,0,0,7,13,40,41,0,26,17,5,11,41,0,10,10,16,23,41,0,14,19,8,18,68,2,21,9,68,8,11,13,68,5,16,11,42,0,25,33,67,0,13,20,88,3,2,0,0,1,0,0,6,64,2,1,4,3,7,0,0,1,1,1,3,0,3,1,0,9,56,1,14,27,0,2,56,1,2,2,4,9,15,7,4,58,6,27,5,4,58,1,7,9,16,9,0,3.4000000000000004,2.1705094128132942,1.3333333333333333,0.5773502691896257,9.676470588235293,4.643148019330394,3.0833333333333335,1.7133926245067956
CL,CHL,Chile,<c3><91>uble,2021-01-01,2020-12-27,100,0,0,0,0,21,97,919814.1778577971,75,0,1,99,1,5,94,0,1,99,1,7,92,0,15,85,0,10,90,0,8,92,0,0,100,0,5,95,0,0,100,0,13,87,0,17,83,0,1,99,0,12,88,99,0,1,0,95,0,2,3,99,0,0,1,93,1,2,4,85,1,4,10,90,0,3,7,92,1,4,3,100,0,0,0,95,1,3,1,100,0,0,0,87,0,7,6,83,0,6,11,99,0,1,0,88,0,6,6,2,1,12,85,88,0,3,9,3,1,31,65,69,1,10,20,90,0,10,0,90,1,9,0,99,1,0,0,15,0,9,76,100,0,0,0,0,4,0,34,32,14,16,5,6,29,28,32,5,6,50,21,18,5,5,51,19,20,5,8,37,22,28,5,10,10,21,54,91,4,4,1,91,6,1,2,91,5,3,1,91,5,1,3,91,6,0,3,91,6,0,3,75,0,0,25,75,0,0,25,75,0,0,25,75,0,0,25,75,0,3,22,75,1,9,15,75,0,2,23,91,0,2,7,91,0,1,8,91,1,1,7,91,0,3,6,91,0,2,7,6,2,29,63,6,1,58,35,6,2,17,75,6,2,45,47,6,2,7,85,6,0,24,70,9,0,54,37,46,0,36,13,3,2,10,0,1,1,32,56,10,0,90,0,14,0,16,70,14,0,73,4,0,2,0,7,14,0,20,12,35,19,14,1,36,40,3,6,100,100,71,2,26,1,42,2,55,1,83,1,16,0,55,2,24,19,93,0,5,2,76,1,22,1,15,0,0,1,15,16,53,15,0,2,2,14,17,50,15,0,45,17,7,16,15,0,11,24,23,27,15,0,23,24,16,22,54,0,35,11,54,5,17,24,54,5,19,22,17,2,47,34,66,0,14,20,86,1,2,0,2,3,0,2,4,40,0,6,4,4,4,0,0,7,2,0,4,2,7,0,4,16,23,1,30,46,0,0,23,1,9,21,14,17,10,4,1,25,2,45,14,14,25,1,10,21,29,9,5,2.8285714285714287,2.2160605519136656,2,0.8660254037844386,10.462686567164178,6.270006423584151,3.5616438356164384,1.5454799809072532
CL,CHL,Chile,Antofagasta,2021-01-01,2020-12-31,100,0,0,0,0,7,94,852314.1283386307,71,1,2,97,1,5,94,1,3,96,0,7,93,1,16,83,1,10,89,1,3,96,1,4,95,1,3,96,1,1,98,1,7,92,1,10,89,1,1,98,1,11,88,98,0,1,1,95,0,0,5,97,0,0,3,93,0,4,3,84,0,6,10,90,0,5,5,97,0,1,2,96,0,3,1,97,0,2,1,99,0,1,0,93,0,4,3,90,0,7,3,99,0,1,0,89,0,5,6,6,0,3,91,97,0,2,1,7,3,40,50,60,0,18,22,82,1,17,0,82,2,16,0,98,1,1,0,29,2,5,64,100,0,0,0,0,8,0,35,35,13,9,9,3,43,24,21,9,2,57,16,16,9,2,51,21,17,9,4,49,22,16,9,5,14,18,54,95,0,2,3,95,0,0,5,95,0,2,3,95,0,3,2,95,0,1,4,95,0,0,5,51,2,0,47,51,2,0,47,51,2,3,44,51,2,3,44,51,2,9,38,51,2,18,29,51,2,3,44,78,0,1,21,78,0,3,19,78,0,2,20,78,0,7,15,78,0,3,19,12,1,30,57,12,0,63,25,12,1,20,67,12,1,36,51,12,1,6,81,12,1,28,59,13,0,48,39,52,1,28,13,3,3,17,0,0,4,39,40,17,1,82,0,20,0,7,73,20,0,69,6,0,1,0,4,20,0,18,22,26,14,20,0,34,38,5,3,100,100,70,0,27,3,37,0,63,0,80,0,19,1,64,0,26,10,94,0,4,2,72,0,28,0,20,0,1,4,8,20,47,20,0,2,1,13,18,46,20,0,44,28,3,5,20,0,14,18,22,26,20,0,22,28,16,14,52,2,40,6,52,11,21,16,52,8,24,16,22,0,44,34,66,0,16,18,84,2,2,2,1,1,0,2,6,40,0,0,3,2,6,0,1,3,1,18,3,1,3,2,5,12,28,1,44,27,0,0,28,0,9,15,13,19,5,9,2,29,0,64,4,3,29,0,15,16,28,7,5,2.242424242424242,1.639937175441163,3,0,11.327868852459016,5.638325139836622,3.231884057971015,1.6640217717770391
CL,CHL,Chile,Araucan<c3><ad>a,2021-01-01,2020-12-31,100,1,7752.7235965853015,1,7752.7235965853015,14,94,1253638.5203212313,73,1,2,97,2,9,89,1,2,97,2,11,87,1,18,81,1,9,90,2,11,87,2,1,97,1,4,95,2,1,97,2,3,95,1,21,78,2,2,96,2,17,81,98,0,2,0,91,0,7,2,98,0,2,0,89,0,3,8,82,0,5,13,91,0,5,4,89,0,4,7,99,0,0,1,96,0,4,0,99,0,1,0,97,0,2,1,79,0,10,11,98,0,1,1,83,0,13,4,6,0,6,88,94,0,1,5,6,1,29,64,71,1,8,20,92,0,6,2,92,1,7,0,99,1,0,0,16,4,10,70,100,0,0,0,0,6,0,44,31,6,13,8,2,45,26,19,8,6,59,18,9,8,5,48,20,19,8,4,47,20,21,8,4,12,18,58,90,1,4,5,90,2,3,5,90,3,2,5,90,3,2,5,90,2,1,7,90,3,0,7,51,1,0,48,51,1,0,48,51,1,2,46,51,0,2,47,51,1,8,40,51,1,12,36,51,1,3,45,82,2,3,13,82,3,4,11,82,3,4,11,82,2,6,10,82,1,4,13,11,1,25,63,11,0,60,29,11,1,6,82,11,0,42,47,11,1,2,86,11,1,19,69,13,0,39,48,61,0,29,8,2,0,14,0,0,4,29,53,14,0,86,0,15,2,19,64,15,1,78,3,0,0,0,3,15,0,25,25,20,15,15,2,38,35,7,3,100,100,75,1,23,1,40,2,56,2,94,0,6,0,58,2,26,14,98,0,1,1,81,0,19,0,17,1,2,3,8,19,50,17,0,1,6,5,20,51,18,0,36,36,3,7,18,0,11,15,21,35,18,0,22,20,19,21,59,2,27,12,59,7,10,24,59,4,19,18,19,1,39,41,59,0,19,22,83,2,2,3,0,2,0,1,7,45,0,3,4,6,9,0,3,9,1,0,1,3,1,2,2,11,24,0,37,39,0,0,24,0,6,13,19,14,11,11,2,26,2,50,14,8,26,0,12,22,27,11,2,3.380952380952381,2.240996957501455,2.6,1.51657508881031,11.323529411764707,6.511622620236508,3,1.4546277974057513
CL,CHL,Chile,Arica y Parinacota,2021-01-01,2020-12-26,100,2,7424.5627707615595,0,0,2,91,461801.42293894436,69,0,3,97,0,9,91,0,3,97,0,9,91,0,16,84,0,15,85,0,12,88,0,3,97,0,5,95,0,1,99,0,12,88,0,21,79,0,1,99,1,24,75,97,0,2,1,91,0,8,1,97,1,1,1,91,1,4,4,84,0,6,10,85,0,6,9,88,0,5,7,97,0,1,2,95,0,3,2,99,0,0,1,88,0,7,5,79,0,7,14,99,0,0,1,76,0,9,15,9,0,1,90,99,0,0,1,10,5,39,46,61,1,13,25,87,0,13,0,87,0,13,0,100,0,0,0,29,1,12,58,100,0,0,0,0,11,1,36,27,17,8,15,1,41,26,17,15,4,49,21,11,15,5,44,18,18,15,7,38,19,21,15,5,3,13,64,89,2,5,4,89,4,3,4,89,3,5,3,89,3,2,6,89,4,0,7,89,4,2,5,85,0,0,15,85,0,0,15,85,0,1,14,85,0,1,14,85,0,2,13,85,0,3,12,85,0,0,15,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,1,3,16,2,22,60,16,0,61,23,16,4,29,51,16,1,46,37,16,2,10,72,16,1,20,63,18,0,49,33,51,0,30,15,1,3,18,1,0,5,28,48,18,1,81,0,18,2,13,67,18,0,72,3,0,0,1,6,18,0,17,22,26,17,18,0,31,40,10,1,100,100,78,0,21,1,39,0,61,0,71,0,29,0,54,1,31,14,90,0,9,1,80,0,20,0,20,0,1,6,12,17,44,20,0,1,7,9,18,45,23,0,32,29,11,5,23,1,7,21,28,20,23,1,15,26,22,13,59,3,26,12,59,8,11,22,59,6,24,11,23,0,40,37,63,0,14,23,87,0,2,0,1,1,1,1,7,47,0,1,3,2,11,1,0,6,1,1,3,2,2,4,1,15,30,0,31,37,0,2,30,0,11,16,12,13,11,6,1,31,2,63,1,3,31,2,10,15,19,17,6,2.4347826086956523,1.4244246232238393,2,0,12.121212121212121,6.311199207063221,3.2769230769230764,1.5563146804600234
CL,CHL,Chile,Atacama,2021-01-01,2020-12-25,100,0,0,0,0,5,96,883280.3899754192,68,0,0,100,0,6,94,0,2,98,0,6,94,0,10,90,0,7,93,0,7,93,0,1,99,0,2,98,1,1,98,0,4,96,0,13,87,1,1,98,1,6,93,100,0,0,0,94,0,3,3,98,0,1,1,94,0,1,5,90,0,4,6,93,0,2,5,93,0,3,4,99,0,1,0,98,0,2,0,99,0,0,1,96,0,0,4,87,1,3,9,99,0,0,1,94,0,3,3,4,0,4,92,96,0,0,4,5,4,40,51,60,0,10,30,90,0,10,0,90,3,7,0,97,1,2,0,19,1,9,71,100,0,0,0,0,6,0,36,34,15,9,9,8,44,22,17,9,7,54,19,11,9,5,47,23,16,9,10,40,24,17,9,11,9,14,57,92,1,4,3,92,1,4,3,92,1,3,4,92,2,2,4,92,2,1,5,92,2,1,5,88,0,0,12,88,0,0,12,88,0,0,12,88,0,1,11,88,0,2,10,88,0,5,7,88,0,2,10,94,0,1,5,94,1,0,5,94,1,0,5,94,0,2,4,94,1,0,5,13,2,20,65,13,4,51,32,13,4,22,61,13,4,38,45,13,3,4,80,13,3,25,59,16,0,37,47,63,0,25,9,2,1,17,1,0,7,20,55,17,2,81,0,17,0,10,73,17,0,71,5,0,0,0,7,17,1,20,17,31,14,17,1,39,33,7,3,100,100,81,1,18,0,51,1,47,1,79,1,17,3,64,1,24,11,96,1,3,0,76,1,22,1,21,0,2,3,7,15,52,21,0,3,0,12,10,54,23,1,41,22,6,7,23,0,17,15,20,25,23,0,21,23,12,21,56,2,35,7,56,10,15,19,56,6,27,11,23,0,34,43,57,0,20,23,82,0,2,1,2,0,3,0,10,48,0,4,4,1,3,2,1,2,3,10,0,0,5,0,4,13,30,1,30,37,0,2,30,0,3,21,13,8,17,6,2,32,1,52,7,8,32,1,1,25,25,14,2,2.812,1.8439812001933933,1.3333333333333333,0.5773502691896257,11.426229508196721,5.554154650329915,3.272727272727273,1.3761200142815646
CL,CHL,Chile,B<c3><ad>o-B<c3><ad>o,2021-01-01,2020-12-31,100,0,0,0,0,13,94,903102.0462478581,62,1,1,98,2,3,95,1,0,99,1,9,90,2,18,80,1,9,90,1,8,91,1,1,98,1,0,99,1,0,99,1,5,94,1,21,78,1,0,99,0,19,81,99,0,0,1,97,0,0,3,100,0,0,0,91,0,8,1,82,0,6,12,91,1,3,5,92,0,3,5,99,0,0,1,100,0,0,0,100,0,0,0,95,1,2,2,79,2,5,14,100,0,0,0,81,0,5,14,6,0,12,82,91,0,4,5,11,2,26,61,74,0,11,15,89,1,10,0,89,2,9,0,98,1,1,0,24,1,7,68,100,0,0,0,0,14,0,35,29,11,11,17,5,39,21,18,17,8,48,18,9,17,7,38,23,15,17,7,28,24,24,17,8,14,14,47,93,3,2,2,93,2,3,2,93,2,3,2,93,3,2,2,93,3,1,3,93,1,2,4,32,1,1,66,32,1,2,65,32,1,0,67,32,1,6,61,32,2,10,56,32,1,16,51,32,1,2,65,77,3,1,19,77,3,3,17,77,3,2,18,77,3,8,12,77,3,3,17,21,1,17,61,21,0,53,26,21,0,9,70,21,0,46,33,21,0,4,75,21,0,18,61,22,0,42,36,58,0,32,4,3,3,23,1,0,4,26,46,23,1,76,0,23,3,11,63,23,0,70,1,0,0,0,6,23,0,20,18,24,15,23,0,30,38,7,2,100,100,83,0,16,1,47,0,51,2,91,0,9,0,54,0,32,14,96,0,2,2,82,0,18,0,26,1,0,2,10,12,49,26,0,0,6,7,19,42,26,1,40,22,8,3,26,0,7,16,27,24,26,0,15,27,17,15,58,1,32,9,58,1,13,28,58,2,23,17,28,1,29,42,58,0,22,20,81,0,1,0,4,3,2,1,8,53,0,3,2,7,3,1,1,1,0,0,1,4,3,0,1,20,37,2,21,40,0,0,37,0,9,15,12,11,11,5,0,38,2,51,6,3,38,0,3,20,26,11,2,2.7027027027027026,1.9701221742271167,1.1428571428571428,0.3779644730092272,10.232142857142858,6.263867731764374,3.3833333333333333,1.5303889686874466
CL,CHL,Chile,Coquimbo,2021-01-01,2020-12-30,100,0,0,0,0,12,94,1233221.048910699,61,1,1,98,1,6,93,1,1,98,1,9,90,1,13,86,0,10,90,1,6,93,1,2,97,1,5,94,1,0,99,1,3,96,1,16,83,1,2,97,1,19,80,99,0,1,0,94,0,3,3,99,0,0,1,91,0,4,5,87,0,4,9,90,1,5,4,94,0,5,1,98,0,2,0,95,0,3,2,100,0,0,0,97,0,3,0,84,0,7,9,98,0,2,0,81,0,10,9,6,0,6,88,94,0,1,5,6,3,29,62,72,3,8,17,92,0,6,2,92,1,7,0,99,0,1,0,21,3,6,70,100,0,0,0,0,10,1,35,27,18,9,13,1,43,20,23,13,4,49,15,19,13,3,40,26,18,13,3,32,26,26,13,4,6,18,59,95,1,2,2,95,2,2,1,95,1,1,3,95,1,1,3,95,1,0,4,95,0,2,3,65,2,0,33,65,2,0,33,65,3,1,31,65,1,1,33,65,1,7,27,65,2,8,25,65,2,0,33,90,1,1,8,90,0,2,8,90,1,0,9,90,1,4,5,90,0,3,7,18,0,19,63,18,0,54,28,18,0,9,73,18,0,37,45,18,0,6,76,18,0,27,55,21,0,34,45,66,0,26,3,3,2,22,0,0,6,33,39,22,0,78,0,22,0,9,69,22,0,71,1,1,0,0,5,22,0,19,20,24,15,22,1,31,34,8,4,100,100,81,1,18,0,46,1,53,0,91,0,8,1,63,0,22,15,94,1,5,0,73,1,26,0,23,0,1,5,4,17,50,23,0,1,7,6,10,53,24,1,38,23,5,9,24,1,11,19,21,24,24,0,18,23,18,17,59,5,26,10,59,7,12,22,59,3,21,17,27,1,33,39,61,0,19,20,83,0,2,0,2,3,0,2,8,50,0,3,6,3,8,3,0,3,0,4,1,3,1,1,2,12,34,1,28,36,0,1,34,1,10,9,7,12,16,10,1,36,1,50,2,11,36,1,6,15,30,7,5,2.7419354838709675,1.5698777433393527,2,0.6324555320336759,12.868852459016395,5.194469526448508,3.0476190476190474,1.6600483031115676
CL,CHL,Chile,Libertador General Bernardo O'Higgins,2021-01-01,2020-12-31,100,0,0,0,0,11,95,1276522.0261527833,67,0,1,99,0,3,97,1,1,98,0,5,95,0,22,78,0,10,90,0,4,96,1,1,98,0,3,97,0,0,100,0,10,90,0,21,79,0,0,100,0,17,83,99,0,0,1,97,0,2,1,99,0,1,0,95,0,5,0,78,0,5,17,90,0,7,3,96,0,1,3,99,0,1,0,97,0,3,0,100,0,0,0,90,0,7,3,79,0,11,10,100,0,0,0,83,0,7,10,5,0,5,90,95,0,1,4,6,3,36,55,65,0,16,19,84,1,14,1,84,3,13,0,97,1,2,0,26,2,7,65,100,0,0,0,0,10,0,41,23,15,11,12,3,43,24,18,12,3,49,23,13,12,2,47,21,18,12,1,36,24,27,12,2,12,8,66,93,0,4,3,93,3,2,2,93,2,3,2,93,2,3,2,93,3,1,3,93,3,0,4,60,1,0,39,60,1,0,39,60,1,2,37,60,1,2,37,60,1,9,30,60,1,12,27,60,2,3,35,85,0,2,13,85,0,1,14,85,0,1,14,85,0,4,11,85,0,2,13,15,1,28,56,15,0,59,26,15,1,18,66,15,1,48,36,15,1,8,76,15,1,15,69,18,0,46,36,54,0,31,13,1,1,20,0,2,5,22,51,20,0,80,0,21,1,18,60,21,0,75,0,0,0,0,4,21,0,13,25,26,15,22,1,34,31,9,3,100,100,72,0,28,0,43,0,56,1,82,1,17,0,54,0,30,16,94,0,4,2,85,0,15,0,23,0,2,2,11,16,46,23,0,3,3,14,16,41,25,1,42,20,9,3,25,0,11,18,21,25,25,0,19,25,18,13,58,1,29,12,58,5,13,24,58,3,25,14,28,0,29,43,57,0,18,25,83,1,2,0,2,5,0,3,4,55,0,7,1,3,6,1,0,3,2,0,4,0,1,0,4,13,31,1,29,38,0,1,31,0,6,18,14,16,10,5,0,33,0,34,19,14,33,0,8,23,17,15,4,2.2051282051282053,1.5248725085532333,2.2,0.8366600265340757,10.892307692307693,5.324246064359362,3.328358208955224,1.5800657801946723
CL,CHL,Chile,Los Lagos,2021-01-01,2020-12-30,100,0,0,0,0,19,94,1351663.633646164,59,1,0,99,0,7,93,1,0,99,1,11,88,0,21,79,1,10,89,0,3,97,1,0,99,0,4,96,1,1,98,1,6,93,1,20,79,1,5,94,1,16,83,100,0,0,0,93,0,3,4,100,0,0,0,89,0,4,7,79,0,6,15,90,0,4,6,97,0,2,1,100,0,0,0,96,0,3,1,99,0,1,0,94,0,3,3,80,0,5,15,95,0,4,1,84,0,8,8,6,0,12,82,88,0,1,11,6,2,40,52,60,1,15,24,85,0,15,0,85,4,11,0,96,1,3,0,25,3,14,58,100,0,0,0,0,11,0,38,34,11,6,14,3,38,25,20,14,4,44,27,11,14,5,47,24,10,14,3,42,24,17,14,5,9,17,55,89,1,4,6,89,1,4,6,89,1,4,6,89,1,4,6,89,2,3,6,89,2,1,8,62,1,0,37,62,1,0,37,62,0,3,35,62,1,2,35,62,2,9,27,62,1,11,26,62,1,1,36,86,1,0,13,86,1,1,12,86,1,1,12,86,0,4,10,86,1,4,9,18,4,24,54,18,1,50,31,18,3,11,68,18,3,33,46,18,3,3,76,18,2,18,62,21,0,45,34,55,0,35,6,1,3,22,0,0,7,28,43,22,0,76,2,24,1,16,59,24,0,72,2,0,0,0,2,24,0,15,19,25,17,24,1,24,37,10,4,100,100,77,0,23,0,51,0,49,0,90,0,9,1,68,0,19,13,98,0,2,0,83,0,17,0,25,1,0,1,10,18,45,25,0,1,1,13,17,43,28,0,34,25,6,7,28,0,5,15,23,29,28,0,13,22,19,18,67,4,23,6,67,6,11,16,67,1,23,9,31,0,36,33,67,0,15,18,86,0,4,0,2,3,0,0,5,51,0,2,3,2,3,3,3,5,0,0,1,4,4,4,3,12,36,0,25,39,0,0,36,0,10,15,16,10,7,5,1,39,3,38,12,8,39,1,10,19,22,6,3,2.5121951219512195,1.6450220548599368,1.6363636363636365,0.504524979109513,10.974576271186441,5.820907418901905,3.322033898305085,1.41957591975017
