ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,Azores,2020-12-26,2020-12-22,100,0,0,0,0,9,99,621997.4509116922,63,1,0,99,1,9,90,1,2,97,1,10,89,0,15,85,1,6,93,1,4,95,1,2,97,1,2,97,1,1,98,1,2,97,1,12,87,1,2,97,1,11,88,100,0,0,0,91,1,2,6,98,1,1,0,90,1,2,7,85,1,3,11,94,1,2,3,96,0,2,2,98,0,0,2,98,0,1,1,99,0,1,0,98,0,0,2,88,1,2,9,98,1,0,1,89,0,4,7,1,0,6,93,95,0,2,3,2,2,48,48,52,0,23,25,77,2,20,1,77,1,22,0,99,0,0,1,0,27,0,5,68,100,0,0,0,0,0,4,0,28,44,17,7,10,7,24,46,13,10,1,50,35,4,10,7,51,27,5,10,6,38,38,8,10,6,12,38,34,0,95,2,1,2,95,2,1,2,95,1,2,2,95,2,0,3,95,2,0,3,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,20,68,11,0,53,36,11,0,33,56,11,0,53,36,11,1,3,85,11,1,2,86,14,0,54,32,46,0,32,18,0,4,15,0,1,8,32,44,15,1,84,0,17,2,14,67,17,0,65,15,1,2,0,0,17,0,9,17,33,24,17,1,21,46,14,1,17,0,10,73,0,19,1,7,71,2,81,0,16,3,48,0,52,0,67,0,33,0,49,1,29,21,97,0,2,1,98,0,2,0,19,1,1,1,17,19,42,19,1,0,0,14,20,46,19,1,36,31,11,2,19,0,8,13,28,32,19,0,9,17,32,23,74,1,21,4,74,6,6,14,74,5,14,7,20,2,43,35,65,0,15,20,87,0,0,1,2,1,1,0,8,44,0,1,6,1,6,1,1,3,1,0,1,5,9,4,2,15,35,3,31,30,0,1,35,1,10,16,12,12,9,4,1,36,1,28,21,14,36,1,3,19,21,12,8,4.096774193548387,3.300048875493386,1.7500000000000002,0.9574271077563381,10.78,2.998571088273308,2.7049180327868854,1.7449380341918734
PT,PRT,Portugal,Braga,2020-12-26,2020-12-25,100,0,0,0,0,14,96,614174.1210454575,64,1,0,99,0,5,95,1,1,98,1,7,92,2,7,91,1,5,94,1,1,98,1,3,96,1,2,97,1,2,97,1,4,95,1,12,87,1,3,96,0,17,83,100,0,0,0,95,0,2,3,99,0,1,0,93,1,2,4,93,0,1,6,95,1,2,2,99,0,0,1,97,0,1,2,98,0,0,2,98,0,2,0,96,1,2,1,88,1,6,5,97,0,2,1,83,1,7,9,4,0,9,87,92,0,3,5,7,2,29,62,71,0,11,18,89,1,10,0,89,3,8,0,97,0,0,3,0,20,0,4,76,100,0,0,0,0,0,8,0,34,34,19,5,9,8,29,45,9,9,5,49,31,6,9,6,47,32,6,9,8,36,36,11,9,8,20,30,33,0,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,96,1,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,14,75,10,3,38,49,10,3,26,61,10,1,47,42,10,3,6,81,10,3,2,85,10,0,44,46,56,0,21,15,4,4,12,1,0,3,30,54,12,1,86,1,12,1,9,78,12,0,71,13,0,0,0,4,12,0,13,21,35,19,12,0,26,54,7,1,12,0,19,66,3,15,2,16,64,3,86,0,14,0,62,1,37,0,74,0,26,0,53,2,34,11,94,0,3,3,98,0,2,0,17,0,1,1,11,18,52,17,0,2,1,10,20,50,19,0,47,27,5,2,19,1,7,18,26,29,19,0,12,25,25,19,63,2,30,5,63,9,6,22,63,8,13,16,19,1,42,38,62,0,21,17,81,4,2,1,3,1,0,0,8,39,1,1,5,1,6,1,1,7,1,0,3,7,2,1,2,22,35,0,27,37,0,1,35,0,7,11,17,20,6,4,0,36,1,30,14,19,36,0,4,9,35,13,3,2.4642857142857144,2.0454492009977745,2.25,1.2583057392117916,9.945454545454545,3.4663364256067553,3.131746031746032,1.6519612387885514
PT,PRT,Portugal,Castelo Branco,2020-12-26,2020-12-21,100,0,0,0,0,19,94,666281.8005326662,58,1,0,99,1,11,88,1,2,97,1,7,92,1,15,84,1,5,94,1,5,94,1,2,97,1,0,99,1,1,98,1,5,94,1,8,91,1,5,94,1,14,85,100,0,0,0,89,0,1,10,98,0,0,2,93,1,1,5,85,0,2,13,95,0,1,4,95,0,0,5,98,0,2,0,100,0,0,0,99,0,1,0,95,0,2,3,92,2,1,5,95,0,1,4,86,0,4,10,6,0,8,86,92,0,3,5,6,1,36,57,64,0,12,24,88,1,11,0,88,4,8,0,96,0,0,3,1,19,3,9,69,100,0,0,0,0,0,7,2,36,34,19,2,18,5,30,41,6,18,5,46,27,4,18,7,45,24,6,18,7,30,37,8,18,9,12,35,26,0,91,1,0,8,91,1,5,3,91,1,5,3,91,1,2,6,91,1,2,6,91,1,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,2,13,72,13,1,57,29,13,1,37,49,13,2,42,43,13,2,3,82,13,2,2,83,14,0,39,47,61,0,28,9,1,1,14,1,0,4,23,58,14,0,85,1,14,1,15,70,14,0,66,13,2,2,1,2,14,0,14,22,32,18,14,0,27,54,4,1,14,0,20,64,2,14,3,15,66,2,87,0,13,0,43,0,57,0,63,0,37,0,58,0,26,16,97,0,3,0,98,0,2,0,15,1,0,2,11,24,47,15,1,1,5,12,20,46,15,0,45,32,5,3,15,0,9,19,23,34,15,0,13,31,25,16,56,5,27,12,56,9,8,27,56,9,13,22,15,0,48,37,63,0,13,24,90,2,0,0,2,0,2,0,4,43,0,2,8,2,10,0,2,5,1,0,0,7,3,2,2,13,38,0,23,38,0,1,38,0,7,8,15,16,11,4,1,41,0,34,14,11,41,0,3,10,28,15,3,2.388888888888889,1.4595063309758989,2.8333333333333335,1.1690451944500122,11,3.2877840272018797,2.6964285714285716,1.3473157537339717
PT,PRT,Portugal,Coimbra,2020-12-26,2020-12-24,100,0,0,0,0,14,97,597151.7943163818,58,0,0,100,0,9,91,0,3,97,0,12,88,0,12,88,0,9,91,0,3,97,0,1,99,0,5,95,0,0,100,0,5,95,0,13,87,0,2,98,0,13,87,100,0,0,0,91,0,1,8,97,0,1,2,88,0,4,8,88,0,1,11,91,0,2,7,97,0,1,2,99,0,0,1,95,0,3,2,100,0,0,0,95,0,1,4,87,0,2,11,98,0,1,1,87,1,3,9,3,0,9,88,91,0,4,5,3,1,35,61,65,1,12,22,88,1,11,0,88,2,10,0,98,0,0,2,0,17,0,11,72,100,0,0,0,0,0,4,0,47,27,16,6,7,2,41,39,11,7,8,58,25,2,7,7,59,23,4,7,10,46,29,8,7,10,26,32,25,0,89,2,1,8,89,3,0,8,89,1,4,6,89,3,3,5,89,3,0,8,89,3,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,21,71,7,1,56,36,7,0,34,59,7,1,50,42,7,1,2,90,7,1,5,87,9,0,47,44,53,0,31,11,3,2,12,1,0,4,26,57,12,2,86,0,17,2,15,66,17,1,63,16,2,0,1,0,17,0,15,16,31,21,17,0,30,41,8,4,17,0,20,62,1,18,3,18,56,5,79,0,20,1,44,0,56,0,66,0,33,1,50,0,39,11,98,0,1,1,95,0,4,1,20,1,2,1,9,16,51,20,1,0,1,12,18,48,21,0,37,30,7,5,21,0,5,14,27,33,21,0,13,20,27,19,68,2,24,6,68,7,5,20,68,5,14,13,22,0,37,41,59,0,16,25,86,1,1,1,1,1,1,0,8,49,1,1,6,3,5,1,1,7,3,1,2,2,3,3,2,10,39,2,34,24,0,1,39,0,6,8,14,14,13,5,1,41,0,21,14,24,41,0,4,10,26,13,6,2.75,2.929273828321675,1.714285714285714,0.7559289460184544,10.192307692307692,3.4812577259446726,2.6551724137931036,1.433334036775809
PT,PRT,Portugal,Faro,2020-12-26,2020-12-25,100,0,0,0,0,15,98,620693.8351882326,59,1,0,99,1,4,95,1,0,99,0,8,92,1,9,90,1,5,94,1,4,95,0,0,100,1,0,99,1,2,97,2,1,97,1,11,88,1,3,96,2,11,87,100,0,0,0,96,0,0,4,100,0,0,0,92,0,2,6,91,1,3,5,95,0,1,4,96,0,1,3,100,0,0,0,100,0,0,0,98,0,1,1,99,0,0,1,89,0,2,9,97,0,1,2,89,0,4,7,1,1,7,91,93,0,3,4,2,2,24,72,76,1,6,17,94,0,6,0,94,1,5,0,99,0,0,1,0,11,2,7,80,100,0,0,0,0,0,6,0,41,24,19,10,6,3,39,40,12,6,3,52,31,8,6,3,52,32,7,6,4,43,36,11,6,5,25,37,27,0,96,2,0,2,96,2,0,2,96,1,1,2,96,2,1,1,96,2,0,2,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,21,71,7,1,53,39,7,1,43,49,7,1,52,40,7,2,3,88,7,2,6,85,9,0,51,40,49,0,34,13,4,0,9,0,1,5,25,60,9,2,89,0,10,1,13,76,10,0,70,14,2,3,0,1,10,0,14,23,36,17,11,0,30,49,9,1,13,0,14,70,3,16,0,13,67,4,79,1,19,1,47,0,53,0,57,0,42,1,48,0,31,21,97,0,2,1,94,0,6,0,17,0,1,3,13,16,50,17,0,0,5,11,14,53,18,2,37,36,4,3,18,1,9,14,24,34,18,0,11,28,24,19,61,3,28,8,61,10,6,23,61,9,13,17,21,0,36,43,57,0,15,28,89,0,4,0,4,0,0,0,3,53,0,0,6,2,1,0,8,2,3,0,1,2,0,7,4,11,35,1,24,39,0,1,35,1,6,7,13,14,15,7,2,39,2,32,17,10,39,2,8,21,20,8,2,3.2799999999999994,2.6539279065817394,2.3333333333333335,1.0327955589886444,11.18,2.7081886408235514,2.7142857142857144,1.6372292083026985
PT,PRT,Portugal,Leiria,2020-12-26,2020-12-25,100,1,4888.80360397616,0,0,9,98,578632.5596815051,63,0,1,99,0,6,94,0,1,99,0,9,91,0,10,90,0,3,97,0,6,94,0,1,99,0,2,98,0,0,100,0,1,99,0,10,90,0,0,100,0,10,90,99,0,0,1,94,0,0,6,99,0,0,1,91,0,2,7,90,0,2,8,97,0,1,2,94,0,2,4,99,0,0,1,98,0,1,1,100,0,0,0,99,0,1,0,90,0,4,6,100,0,0,0,90,0,4,6,2,0,5,93,95,0,1,4,2,1,38,59,62,1,15,22,85,0,15,0,85,5,10,0,95,0,1,4,0,20,1,5,74,100,0,0,0,0,0,5,0,31,37,16,11,8,4,28,54,6,8,3,53,31,5,8,3,50,34,5,8,4,42,34,12,8,5,24,36,27,0,95,0,0,5,95,0,0,5,95,0,1,4,95,0,1,4,95,0,1,4,95,0,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,19,71,9,1,49,41,9,2,27,62,9,1,56,34,9,3,2,86,9,2,3,86,10,0,49,41,51,0,27,18,3,1,10,0,1,5,26,58,10,0,90,0,12,1,12,75,12,0,74,11,1,0,1,1,12,0,15,16,32,25,12,3,24,50,9,2,12,0,11,76,1,13,2,11,73,1,81,0,17,2,51,1,48,0,73,0,27,0,44,0,42,14,98,0,2,0,97,0,3,0,15,1,0,2,11,19,52,15,1,0,3,10,21,50,15,1,42,34,5,3,15,0,9,8,31,37,15,0,8,22,33,22,70,1,24,5,70,7,7,16,70,4,13,13,18,0,50,32,68,0,15,17,87,0,0,1,1,0,1,1,9,37,0,0,5,1,9,3,2,8,5,0,0,7,2,2,2,17,33,2,27,38,0,0,33,2,3,8,16,24,7,6,1,36,1,19,16,28,36,1,1,12,39,5,6,2.1724137931034484,1.037475146595308,5,0,10.372549019607844,3.243213124749747,3.0634920634920637,1.1896464082024116
PT,PRT,Portugal,Lisboa,2020-12-26,2020-12-26,296,0,0,0,0,28,281,1182510.8695534593,173,3,2,291,2,18,276,3,8,285,3,33,260,2,49,245,3,22,271,3,18,275,2,6,288,3,5,288,3,5,288,3,14,279,2,29,265,3,11,282,2,36,258,294,0,1,1,278,0,5,13,288,0,1,7,263,1,9,23,247,0,14,35,274,0,6,16,278,0,6,12,290,0,3,3,291,0,1,4,291,0,2,3,282,0,5,9,267,1,7,21,285,0,5,6,260,0,13,23,15,0,17,264,279,0,7,10,22,5,100,169,196,1,19,80,277,0,19,0,277,5,14,0,291,0,0,5,0,49,1,27,219,296,0,0,0,0,0,29,1,112,94,41,19,39,14,88,123,32,39,12,143,88,14,39,12,135,84,26,39,13,123,88,33,39,19,50,107,81,0,271,5,6,14,271,5,4,16,271,5,6,14,271,7,3,15,271,6,2,17,271,6,1,18,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,296,0,0,0,42,7,62,185,42,5,152,97,42,6,88,160,42,6,151,97,42,9,9,236,42,8,23,223,46,1,155,94,141,0,95,47,8,5,50,1,4,17,75,149,50,3,243,0,54,4,42,196,54,0,200,35,3,2,0,2,54,0,35,69,96,42,55,1,81,130,23,6,55,1,49,185,6,63,3,43,180,7,234,0,60,2,144,1,148,3,208,0,85,3,146,1,90,59,287,0,8,1,273,0,22,1,65,3,3,8,34,56,127,65,1,2,8,41,47,132,74,3,100,95,17,7,74,0,22,34,76,90,74,0,39,65,63,55,193,4,87,12,193,25,22,56,193,25,39,39,75,0,105,116,180,0,45,71,253,6,5,2,11,2,1,1,15,149,2,5,13,3,13,2,8,14,2,0,6,18,11,11,3,36,116,3,67,107,0,3,116,0,22,33,31,38,29,18,9,121,9,117,32,17,121,6,14,67,63,17,8,2.877551020408163,2.2024602275798566,1.916666666666667,0.996204919895622,9.9296875,4.1052752576343625,2.775757575757576,1.3359545557459946
PT,PRT,Portugal,Madeira,2020-12-26,2020-12-24,100,0,0,0,0,5,96,541572.6122003231,63,0,1,99,0,7,93,0,0,100,0,11,89,0,8,92,0,8,92,0,3,97,0,3,97,0,1,99,0,0,100,0,2,98,0,11,89,0,1,99,0,14,86,99,0,0,1,93,1,2,4,100,0,0,0,89,0,1,10,92,1,2,5,92,0,0,8,97,0,1,2,97,0,0,3,99,0,0,1,100,0,0,0,98,0,1,1,89,0,1,10,99,0,0,1,86,1,4,9,4,0,3,93,97,0,3,0,5,1,44,50,56,1,13,30,87,1,12,0,87,1,12,0,99,0,0,1,0,20,1,8,71,100,0,0,0,0,0,6,2,33,38,14,7,10,4,34,43,9,10,6,43,33,8,10,5,49,26,10,10,4,39,30,17,10,6,19,38,27,0,93,2,1,4,93,0,4,3,93,2,2,3,93,2,0,5,93,2,0,5,93,2,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,14,74,11,0,55,34,11,0,43,46,11,1,47,41,11,1,2,86,11,2,10,77,11,0,43,46,57,0,29,10,2,2,11,0,0,7,24,58,11,1,88,0,12,0,15,73,12,0,77,6,3,0,0,2,12,1,14,27,27,19,13,1,32,46,8,0,13,0,20,65,2,14,2,13,68,3,86,0,13,1,45,0,55,0,57,0,43,0,53,0,31,16,98,0,2,0,90,0,10,0,14,2,0,4,17,32,31,14,1,0,4,15,31,35,14,2,57,21,6,0,14,1,11,15,27,32,14,1,20,24,23,18,57,6,26,11,57,13,7,23,57,8,20,15,18,0,31,51,49,0,23,28,79,0,3,0,0,2,1,1,14,49,0,0,1,1,6,0,1,11,1,0,4,2,7,4,2,11,35,0,25,39,0,1,35,0,6,13,20,11,8,6,1,37,0,46,6,11,37,0,3,22,26,7,5,2.4074074074074074,2.0429853581925577,1.6666666666666667,0.5773502691896257,10.297872340425531,3.0425596604991294,2.7704918032786887,1.3710512101176335
PT,PRT,Portugal,Porto,2020-12-26,2020-12-26,246,1,3115.97432250044,0,0,41,238,1051838.3914921596,159,0,3,243,1,17,228,0,7,239,0,21,225,0,36,210,0,7,239,0,12,234,1,4,241,0,8,238,0,3,243,0,12,234,0,33,213,0,8,238,0,37,209,243,1,1,1,229,0,4,13,239,1,3,3,225,1,10,10,210,2,7,27,239,0,3,4,234,1,1,10,242,1,1,2,238,0,4,4,243,1,2,0,234,0,2,10,213,2,6,25,238,1,3,4,209,1,10,26,8,0,26,212,220,0,8,18,8,3,88,147,158,0,13,75,233,1,12,0,233,2,11,0,244,0,0,2,0,25,0,22,199,246,0,0,0,0,0,13,0,111,84,29,9,17,21,80,106,22,17,18,139,62,10,17,15,134,61,19,17,19,107,76,27,17,22,52,84,71,0,225,9,4,8,225,12,0,9,225,8,5,8,225,11,2,8,225,12,1,8,225,10,2,9,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,18,3,37,188,18,4,112,112,18,3,76,149,18,3,141,84,18,5,8,215,18,4,19,205,22,0,116,108,130,0,73,32,7,4,26,1,1,16,78,124,26,0,217,3,30,3,34,179,30,0,177,33,1,0,0,5,30,1,27,51,83,54,33,2,83,96,27,5,36,0,49,155,6,38,1,52,150,5,209,0,36,1,135,1,109,1,170,1,74,1,106,1,109,30,238,0,6,2,227,1,16,2,40,7,3,6,28,64,98,40,2,4,8,31,57,104,43,1,104,84,8,6,43,1,27,37,74,64,43,0,40,55,62,46,152,6,72,16,152,31,17,46,152,27,31,36,44,2,103,97,149,0,38,59,211,6,4,1,5,2,0,1,16,109,1,1,17,4,4,5,9,11,4,0,7,18,9,3,7,37,83,2,64,96,0,1,83,1,22,25,40,30,28,16,1,84,4,112,30,16,84,2,17,48,72,20,3,2.264367816091954,1.774887943498239,1.7894736842105263,1.134261745631201,10.25563909774436,3.4611570480385687,2.7870967741935484,1.5118024710104039
PT,PRT,Portugal,Santar<c3><a9>m,2020-12-26,2020-12-24,100,0,0,0,0,17,96,560251.6335859145,65,0,0,100,0,11,89,0,0,100,0,9,91,0,7,93,0,6,94,0,4,96,0,3,97,0,5,95,0,1,99,0,3,97,0,15,85,0,3,97,0,13,87,100,0,0,0,89,2,1,8,100,0,0,0,91,2,1,6,93,0,0,7,94,1,0,5,96,1,1,2,97,0,1,2,95,0,2,3,99,0,1,0,97,0,0,3,85,1,3,11,97,0,1,2,87,1,4,8,3,1,7,89,94,0,4,2,4,0,36,60,64,0,8,28,92,1,7,0,92,2,6,0,98,0,0,2,0,12,0,6,82,100,0,0,0,0,0,6,0,34,38,14,8,10,4,36,41,9,10,3,56,26,5,10,4,50,28,8,10,5,43,32,10,10,6,15,38,31,0,95,2,2,1,95,3,1,1,95,0,4,1,95,3,0,2,95,3,1,1,95,2,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,6,15,69,10,3,53,34,10,5,34,51,10,5,48,37,10,6,3,81,10,7,2,81,11,0,43,46,57,0,31,7,3,2,11,2,1,2,30,54,11,1,88,0,12,1,12,75,12,0,74,12,1,0,0,1,12,0,15,24,25,24,12,1,37,42,7,1,13,0,13,73,1,16,0,15,67,2,85,0,13,2,48,0,52,0,66,0,34,0,53,0,35,12,97,0,2,1,98,0,2,0,17,0,0,3,12,21,47,17,0,0,3,13,23,44,17,1,43,32,6,1,17,0,7,22,26,28,17,0,15,24,27,17,61,2,27,10,61,8,12,19,61,10,13,16,20,0,40,40,60,0,15,25,88,1,0,1,0,2,2,0,6,48,0,2,4,1,3,0,1,4,2,0,3,9,7,3,2,11,34,0,30,35,0,1,34,0,7,12,13,18,10,5,1,35,3,24,19,19,35,0,3,16,33,9,4,2.5294117647058822,2.3771040965675025,3,1.224744871391589,9.563636363636364,3.8574777614569187,2.6875,1.3554709835705032
