ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,San Jos<c3><a9>,2021-01-01,2021-01-01,178,0,0,0,0,61,171,678212.633802706,121,0,2,176,0,18,160,0,2,176,0,24,154,0,29,149,0,22,156,0,15,163,0,5,173,2,8,168,0,0,178,1,14,163,0,36,142,0,7,171,0,23,155,176,0,1,1,160,0,8,10,176,0,2,0,154,0,13,11,149,1,13,15,156,1,7,14,163,0,7,8,173,0,4,1,170,0,4,4,178,0,0,0,164,0,5,9,142,0,11,25,171,0,5,2,155,1,14,8,7,0,30,141,150,0,8,20,10,3,32,133,146,0,10,22,168,2,8,0,168,3,7,175,0,3,0,23,1,12,142,178,0,0,0,0,12,0,104,44,13,5,14,12,85,49,18,14,13,108,33,10,14,10,92,43,19,14,11,98,40,15,14,18,36,42,68,166,1,4,7,166,2,3,7,166,3,4,5,166,2,1,9,166,3,2,7,166,3,3,6,17,0,1,160,17,1,2,158,17,1,14,146,17,1,12,148,17,3,40,118,17,2,53,106,17,3,10,148,107,2,5,64,107,3,11,57,107,2,7,62,107,1,8,62,107,3,10,58,25,2,40,111,25,2,113,38,25,3,67,83,25,1,82,70,25,3,15,135,25,3,42,108,28,0,79,71,99,0,48,20,4,7,28,0,0,8,47,95,28,0,149,1,29,0,24,125,29,0,132,11,0,0,0,6,29,0,26,50,50,23,30,0,52,71,22,3,31,0,46,94,7,34,2,53,75,14,139,0,38,1,66,0,112,0,111,0,63,4,96,0,56,26,163,0,10,5,136,0,41,1,36,2,1,2,13,31,93,36,0,1,6,8,30,97,38,1,59,47,18,15,38,0,11,17,34,78,38,0,20,39,33,48,120,4,40,14,120,19,13,26,120,14,20,24,39,2,66,71,107,1,31,39,150,2,2,0,4,4,2,1,13,84,0,2,5,5,12,0,3,10,3,0,9,13,9,0,3,20,55,2,57,64,0,0,55,0,10,21,26,32,21,9,4,57,2,88,17,14,57,1,20,43,40,11,6,2.4133333333333336,1.55174995663861,2.2916666666666665,1.1601786469133206,13.56140350877193,5.504680370133466,3.0689655172413794,1.61365983124527
CR,CRI,Costa Rica,-99,2021-01-02,2020-12-26,100,3,19281.25537991742,1,5862.02233507894,26,88,818911.8490495825,46,7,5,88,8,6,86,9,3,88,6,8,86,8,12,80,8,7,85,7,4,89,9,3,88,9,4,87,9,2,89,7,7,86,8,16,76,10,5,85,7,7,86,95,1,4,0,94,1,1,4,97,0,3,0,92,1,3,4,88,1,5,6,93,1,4,2,96,1,2,1,97,0,1,2,96,1,1,2,98,1,1,0,93,2,3,2,84,0,3,13,95,1,4,0,93,1,3,3,11,1,11,77,90,0,2,8,12,6,7,75,93,0,2,5,98,1,1,0,98,0,2,100,0,0,0,20,5,6,69,100,0,0,0,0,14,0,50,19,10,7,16,14,43,16,11,16,25,45,9,5,16,20,50,7,7,16,20,47,12,5,16,25,20,9,30,94,4,1,1,94,5,0,1,94,2,2,2,94,4,1,1,94,5,0,1,94,5,0,1,82,4,0,14,82,4,0,14,82,3,1,14,82,4,3,11,82,4,2,12,82,4,4,10,82,3,1,14,95,1,1,3,95,1,1,3,95,1,1,3,95,1,1,3,95,0,1,4,21,13,20,46,21,11,42,26,21,13,20,46,21,10,32,37,21,15,10,54,21,8,23,48,23,1,27,49,73,0,15,10,1,1,24,1,0,6,27,42,24,2,74,0,27,3,7,63,27,1,54,5,3,1,1,8,27,0,25,20,18,10,27,2,31,22,8,10,29,0,27,38,6,33,2,26,31,8,80,1,16,3,59,2,38,1,81,1,17,1,69,2,19,10,90,1,7,2,77,1,22,0,33,0,0,1,5,14,47,33,0,0,1,12,8,46,34,0,24,21,5,16,34,0,11,13,10,32,34,0,20,15,9,22,67,8,23,2,67,16,6,11,67,11,15,7,37,0,23,40,60,0,16,24,84,4,0,1,1,2,2,0,6,62,1,5,3,1,2,0,2,1,1,0,5,0,0,2,3,12,48,2,23,27,0,0,48,1,2,6,5,10,17,8,3,51,2,24,9,14,51,1,10,17,12,5,4,3.2777777777777772,2.492472326958435,4,3.3166247903554,10.186046511627907,5.460925326934675,3.159090909090909,1.8917591397178795
CR,CRI,Costa Rica,Alajuela,2021-01-02,2020-12-31,100,0,0,0,0,36,90,692176.0061614193,59,1,1,98,2,5,93,1,3,96,1,21,78,1,15,84,2,17,81,2,14,84,2,4,94,1,6,93,2,2,96,1,9,90,2,17,81,2,0,98,2,11,87,99,0,0,1,95,1,2,2,97,0,1,2,79,1,10,10,85,1,7,7,83,1,5,11,86,1,5,8,96,0,2,2,94,0,2,4,98,0,1,1,91,0,5,4,83,1,9,7,100,0,0,0,89,0,3,8,10,0,11,79,89,0,1,10,11,0,12,77,88,0,1,11,99,0,1,0,99,0,1,100,0,0,0,12,1,4,83,100,0,0,0,0,13,0,49,24,6,8,18,2,46,21,13,18,3,55,17,7,18,3,53,15,11,18,5,52,15,10,18,6,19,23,34,96,0,1,3,96,0,0,4,96,0,1,3,96,0,1,3,96,0,1,3,96,0,1,3,39,1,1,59,39,1,0,60,39,1,1,59,39,1,2,58,39,2,8,51,39,1,10,50,39,2,1,58,85,0,3,12,85,1,1,13,85,1,1,13,85,1,2,12,85,1,4,10,22,3,25,50,22,0,59,19,22,3,32,43,22,1,45,32,22,2,10,66,22,2,19,57,22,0,46,32,54,0,32,7,5,2,25,0,0,3,27,45,25,0,75,0,25,0,7,68,25,0,64,5,2,1,0,3,25,0,11,20,29,15,25,1,30,32,9,3,26,0,16,53,5,28,0,24,40,8,75,0,23,2,41,0,59,0,68,0,30,2,55,0,28,17,90,0,7,3,81,1,18,0,28,0,1,1,7,26,37,28,0,1,1,6,21,43,30,0,29,32,5,4,30,0,6,17,13,34,30,0,18,16,16,20,67,0,27,6,67,4,5,24,67,4,12,17,31,0,37,32,68,0,11,21,91,2,1,0,1,0,0,0,5,55,3,1,1,3,4,0,4,1,2,1,4,2,1,1,0,17,37,1,28,34,0,0,37,0,11,13,16,11,9,3,0,38,1,22,25,14,38,1,11,21,22,5,2,2.725,1.6327968768421994,3.5000000000000004,2.1213203435596424,10.571428571428571,5.325264459014365,3.1166666666666667,1.595456118477942
CR,CRI,Costa Rica,Cartago,2021-01-02,2020-12-31,100,2,10362.534141503149,1,6128.563238875528,27,97,625573.4820883939,70,1,2,97,1,10,89,1,2,97,1,11,88,1,14,85,0,8,92,1,9,90,1,5,94,1,2,97,1,1,98,1,10,89,1,23,76,1,5,94,1,15,84,98,0,1,1,90,0,7,3,98,0,1,1,89,0,5,6,86,0,4,10,92,0,2,6,91,0,2,7,95,0,3,2,98,0,1,1,99,0,1,0,90,0,2,8,77,0,10,13,95,0,3,2,85,0,6,9,3,0,14,83,87,0,4,9,5,2,13,80,87,0,1,12,99,1,0,0,99,0,1,100,0,0,0,9,2,9,80,100,0,0,0,0,6,0,59,27,4,4,9,8,56,19,8,9,5,67,14,5,9,7,61,17,6,9,7,65,13,6,9,9,18,33,31,91,2,1,6,91,3,0,6,91,2,2,5,91,3,0,6,91,2,1,6,91,3,1,5,52,0,0,48,52,0,1,47,52,0,6,42,52,2,7,39,52,0,10,38,52,0,13,35,52,0,4,44,82,0,4,14,82,0,4,14,82,1,2,15,82,1,6,11,82,0,6,12,12,2,23,63,12,2,56,30,12,3,35,50,12,4,46,38,12,5,3,80,12,2,20,66,12,0,49,39,51,0,34,12,3,0,12,0,0,4,25,59,12,0,88,0,12,0,8,80,12,0,77,6,0,2,1,2,12,0,18,21,34,15,14,1,40,39,5,1,14,0,26,54,6,15,1,28,46,10,77,2,21,0,44,2,54,0,65,2,33,0,54,1,33,12,97,0,1,2,80,0,20,0,17,2,1,4,4,22,50,17,1,0,4,10,22,46,17,0,37,32,8,6,17,0,10,17,20,36,17,0,17,26,20,20,58,2,34,6,58,6,12,24,58,8,15,19,19,0,37,44,56,0,19,25,83,2,3,0,0,3,1,0,8,46,0,5,0,0,9,1,2,5,0,0,0,6,2,0,2,22,26,0,26,45,0,3,26,0,15,20,14,11,12,1,1,28,0,39,20,13,28,0,13,17,32,7,3,2.9069767441860463,2.033223496116592,2.3,1.5670212364724212,12.18840579710145,5.610587057253878,3.0579710144927534,1.464120474501114
CR,CRI,Costa Rica,Guanacaste,2021-01-02,2020-12-27,100,1,4006.40061997529,1,4006.40061997529,13,92,827140.3536988018,69,0,2,98,0,9,91,1,3,96,1,18,81,0,19,81,0,16,84,1,12,87,1,2,97,2,5,93,0,1,99,2,5,93,1,21,78,1,1,98,0,16,84,98,1,0,1,91,1,6,2,97,0,2,1,82,0,10,8,81,0,8,11,84,0,7,9,88,0,6,6,98,1,1,0,95,0,3,2,99,0,1,0,95,0,1,4,79,1,10,10,99,0,0,1,84,1,12,3,7,1,9,83,91,0,2,7,7,1,12,80,88,1,2,9,98,1,1,0,98,0,2,100,0,0,0,11,1,5,83,100,0,0,0,0,8,0,60,19,10,3,13,3,44,26,14,13,5,58,17,7,13,4,52,21,10,13,2,61,19,5,13,3,21,24,39,95,2,2,1,95,2,3,0,95,2,2,1,95,3,2,0,95,3,0,2,95,2,3,0,82,1,0,17,82,1,0,17,82,1,0,17,82,1,1,16,82,1,2,15,82,1,2,15,82,1,0,17,97,0,1,2,97,0,2,1,97,0,1,2,97,0,2,1,97,0,2,1,15,2,20,63,15,1,58,26,15,2,30,53,15,1,44,40,15,1,15,69,15,1,15,69,17,0,40,43,60,0,26,8,1,5,17,0,0,8,30,45,17,2,81,0,17,1,15,67,17,0,64,12,0,1,1,5,17,0,22,24,27,10,17,0,29,41,10,3,18,0,21,52,9,19,4,28,37,12,81,0,19,0,44,0,55,1,70,0,30,0,58,0,28,14,87,0,10,3,87,0,13,0,20,0,1,2,10,14,53,20,0,1,3,11,16,49,21,1,31,31,10,6,21,0,12,19,19,29,21,0,22,24,17,16,55,0,39,6,55,16,11,18,55,15,17,13,23,0,33,44,56,0,18,26,84,0,4,0,3,3,0,0,6,51,1,7,2,4,3,2,1,2,4,0,3,1,3,5,1,10,28,1,29,41,0,1,28,0,6,18,18,8,12,10,0,30,0,21,23,26,30,0,15,17,28,9,1,2.5853658536585367,1.7316987289378245,1.8000000000000003,0.8366600265340757,12.132352941176471,5.191567248956617,3.275362318840579,1.789545275556093
CR,CRI,Costa Rica,Heredia,2021-01-02,2020-12-31,100,2,8626.31841274212,0,0,25,92,612556.5753381441,67,0,2,98,0,13,87,0,6,94,0,15,85,0,17,83,0,9,91,1,12,87,0,5,95,0,1,99,0,1,99,0,5,95,0,18,82,0,4,96,0,17,83,98,0,1,1,87,0,3,10,94,0,3,3,85,0,7,8,83,1,5,11,91,0,4,5,88,0,7,5,95,1,2,2,99,0,0,1,99,0,1,0,95,0,3,2,82,0,11,7,96,1,3,0,83,1,10,6,7,1,13,79,87,0,3,10,7,1,10,82,90,0,2,8,98,1,1,0,98,2,0,98,0,2,0,10,4,2,84,100,0,0,0,0,7,0,53,22,15,3,11,6,46,32,5,11,6,64,17,2,11,10,51,20,8,11,7,55,17,10,11,10,11,32,36,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,49,1,0,50,49,1,1,49,49,1,4,46,49,1,5,45,49,1,15,35,49,1,14,36,49,3,0,48,80,2,3,15,80,2,3,15,80,2,3,15,80,2,4,14,80,1,6,13,15,3,17,65,15,0,65,20,15,2,43,40,15,1,52,32,15,1,9,75,15,1,13,71,17,1,48,34,52,0,37,6,2,3,17,0,0,2,23,58,17,0,83,0,19,0,5,76,19,0,74,6,0,0,0,1,19,0,13,26,30,12,19,1,29,44,3,4,19,0,21,55,5,19,0,25,50,6,83,0,15,2,35,0,65,0,57,0,43,0,48,0,36,16,91,0,7,2,87,0,12,1,20,1,3,3,6,24,43,20,0,1,4,6,22,47,20,0,33,30,11,6,20,1,6,14,20,39,20,0,13,18,24,25,69,1,27,3,69,10,8,13,69,7,13,11,21,0,38,41,59,0,11,30,90,2,0,0,1,4,0,1,2,52,1,1,0,1,6,0,2,2,2,0,4,5,4,1,4,15,30,0,23,46,1,0,30,0,11,15,10,15,13,4,2,31,2,39,17,11,31,2,11,25,21,7,3,2.41025641025641,1.7124612745210162,2.2,1.1352924243950935,13.060606060606062,5.12873889995998,3.26865671641791,1.7196025752290875
CR,CRI,Costa Rica,Lim<c3><b3>n,2021-01-02,2020-12-26,100,1,3700.39891396564,0,0,52,95,991473.4465080862,66,1,4,95,1,14,85,1,6,93,2,21,77,1,23,76,1,16,83,2,14,84,2,5,93,0,7,93,1,5,94,1,8,91,2,24,74,2,5,93,2,14,84,96,0,2,2,86,0,10,4,94,1,4,1,79,0,10,11,77,1,13,9,84,0,6,10,86,0,10,4,95,0,5,0,93,1,5,1,95,0,4,1,92,0,4,4,76,0,9,15,95,1,1,3,86,1,7,6,4,1,21,74,80,0,8,12,6,0,14,80,86,0,7,7,93,4,3,0,93,1,6,99,1,0,0,14,1,8,77,100,0,0,0,0,8,0,43,30,11,8,8,3,45,29,15,8,2,53,25,12,8,4,53,21,14,8,4,51,24,13,8,5,16,22,49,92,2,3,3,92,1,3,4,92,1,4,3,92,2,2,4,92,2,4,2,92,2,2,4,86,0,0,14,86,0,0,14,86,0,1,13,86,0,1,13,86,0,3,11,86,1,1,12,86,0,1,13,97,0,0,3,97,0,1,2,97,0,1,2,97,0,1,2,97,0,0,3,11,2,30,57,11,2,50,37,11,2,30,57,11,2,38,49,11,2,11,76,11,2,20,67,12,1,37,50,63,0,22,7,4,4,13,1,1,8,31,46,13,1,86,0,13,0,13,74,13,0,72,8,1,0,1,5,13,0,30,24,18,15,16,0,33,39,7,5,17,1,17,53,12,19,3,29,32,17,70,1,26,3,50,3,46,1,70,2,28,0,62,2,20,16,89,1,7,3,80,1,18,1,19,1,3,1,7,20,49,19,1,2,4,9,18,47,21,0,36,33,7,3,21,0,14,20,18,27,21,2,21,27,15,14,53,0,42,5,53,7,12,28,53,6,19,22,23,0,35,42,58,0,18,24,83,1,3,0,2,4,3,0,4,48,1,5,1,1,6,1,4,3,1,0,5,2,1,1,0,20,30,0,33,37,0,0,30,0,11,19,23,10,4,2,1,31,3,17,24,25,31,2,11,20,28,7,1,2.8541666666666665,2.2120519340343816,3.066666666666667,2.282438128301359,9.77590909090909,5.6207442642337035,3.106060606060606,1.579958985629183
CR,CRI,Costa Rica,Puntarenas,2021-01-02,2020-12-27,100,1,14739.235656078501,0,0,35,89,1689717.531285242,65,1,3,96,1,14,85,1,6,93,0,12,88,1,23,76,1,17,82,1,14,85,1,8,91,0,5,95,1,2,97,1,7,92,0,31,69,2,8,90,2,16,82,97,0,2,1,86,0,7,7,94,0,3,3,88,0,8,4,77,0,8,15,83,1,8,8,86,0,8,6,92,0,6,2,95,1,4,0,98,0,2,0,93,0,7,0,69,0,16,15,92,0,6,2,84,0,10,6,11,0,15,74,86,0,3,11,13,0,17,70,83,0,3,14,97,0,2,1,97,1,2,99,1,0,0,17,2,7,74,100,0,0,0,0,15,0,43,30,9,3,17,5,44,27,7,17,9,52,19,3,17,8,45,18,12,17,7,44,21,11,17,9,13,16,45,93,3,3,1,93,2,3,2,93,2,4,1,93,3,0,4,93,2,2,3,93,3,3,1,83,1,1,15,83,0,0,17,83,0,1,16,83,0,2,15,83,0,3,14,83,1,6,10,83,1,1,15,92,0,0,8,92,0,2,6,92,0,1,7,92,0,4,4,92,0,2,6,17,2,20,61,17,0,53,30,17,1,26,56,17,0,46,37,17,2,14,67,17,1,22,60,18,1,44,37,56,0,24,14,4,2,19,0,0,6,28,47,19,0,81,0,21,2,13,64,21,0,64,9,0,0,1,5,21,0,22,23,28,6,22,0,30,39,8,1,22,0,22,48,8,24,0,32,33,11,80,0,15,5,47,1,50,2,74,0,24,2,54,0,26,20,86,0,11,3,78,0,21,1,24,0,1,1,6,20,48,24,0,2,3,10,15,46,27,1,34,27,7,4,27,0,14,15,20,24,27,0,26,22,10,15,52,2,38,8,52,15,12,21,52,10,18,20,27,1,33,39,61,0,19,20,81,0,3,1,7,1,0,1,6,48,0,5,4,2,9,0,1,3,0,0,5,1,3,6,1,12,30,0,35,34,0,1,30,0,12,14,18,12,10,3,1,32,2,16,29,21,32,2,11,17,26,8,4,2.5625,1.5423972775203305,2.8181818181818183,1.9908883353006928,11.765625,5.157033069446528,3.3174603174603177,1.5221525168951435
CR,CRI,Costa Rica,San Jos<c3><a9>,2021-01-02,2021-01-01,100,0,0,0,0,33,96,400450.5540281163,55,1,1,98,1,7,92,1,1,98,1,11,88,1,15,84,1,11,88,1,8,91,1,0,99,2,2,96,1,0,99,2,7,91,1,18,81,1,4,95,1,11,88,99,0,0,1,93,0,1,6,99,0,0,1,89,0,6,5,85,1,5,9,89,1,3,7,92,0,2,6,100,0,0,0,98,0,0,2,100,0,0,0,93,0,3,4,82,0,8,10,96,0,2,2,89,1,7,3,4,0,17,79,85,0,2,13,6,2,15,77,85,1,4,10,96,1,3,0,96,1,3,99,0,1,0,13,0,7,80,100,0,0,0,0,8,0,55,26,8,3,10,7,49,24,10,10,10,55,21,4,10,7,50,23,10,10,7,57,18,8,10,9,24,20,37,93,2,2,3,93,2,2,3,93,2,3,2,93,1,1,5,93,2,2,3,93,1,2,4,12,1,1,86,12,1,1,86,12,1,9,78,12,1,8,79,12,1,23,64,12,2,25,61,12,2,6,80,63,1,4,32,63,1,9,27,63,1,6,30,63,1,4,32,63,1,7,29,19,0,20,61,19,2,55,24,19,2,40,39,19,2,40,39,19,2,7,72,19,2,27,52,21,0,43,36,57,0,27,11,1,4,21,0,0,4,30,45,21,0,78,1,21,0,12,67,21,0,68,6,0,0,0,5,21,0,17,24,26,12,21,0,28,35,16,0,22,1,29,46,2,24,3,32,29,12,81,0,19,0,46,0,54,0,60,0,36,4,60,0,30,10,93,0,5,2,73,0,26,1,24,0,1,0,9,19,47,24,1,0,4,4,20,47,27,0,29,28,8,8,27,0,6,8,21,38,27,0,10,22,16,25,69,2,20,9,69,11,5,15,69,8,9,14,28,0,33,39,61,0,19,20,84,0,1,0,3,3,1,1,7,52,0,0,4,3,7,0,2,5,1,0,5,7,3,0,1,10,43,2,29,26,0,0,43,0,8,8,12,9,12,5,3,45,1,39,8,7,45,1,10,22,16,4,2,2.1578947368421053,1.0533425763799704,2.4545454545454546,1.2933395813657265,13.423076923076923,6.072587566982686,3.056603773584906,1.6803742067173226
CR,CRI,Costa Rica,-99,2021-01-03,2020-12-27,100,3,19281.25537991742,1,5862.02233507894,17,86,837364.5928166881,41,6,4,90,8,9,83,8,4,88,6,9,85,7,15,78,7,8,85,6,6,88,7,1,92,8,6,86,7,2,91,7,9,84,6,16,78,8,5,87,5,9,86,96,1,3,0,91,1,2,6,96,0,2,2,91,1,3,5,85,1,5,9,92,0,5,3,94,1,2,3,99,0,1,0,94,2,3,1,98,1,1,0,91,1,5,3,84,0,5,11,95,1,4,0,91,1,5,3,14,0,9,77,91,0,1,8,14,7,9,70,91,0,4,5,96,1,3,0,96,1,3,99,1,0,0,25,3,5,67,100,0,0,0,0,15,1,50,19,7,8,22,14,40,13,11,22,18,47,8,5,22,17,48,8,5,22,18,44,13,3,22,20,17,13,28,95,3,1,1,95,4,0,1,95,2,2,1,95,4,0,1,95,4,0,1,95,4,0,1,82,4,0,14,82,4,0,14,82,3,1,14,82,4,3,11,82,4,2,12,82,4,4,10,82,3,1,14,95,1,1,3,95,1,1,3,95,1,1,3,95,1,1,3,95,0,1,4,27,10,17,46,27,8,39,26,27,10,19,44,27,8,33,32,27,11,9,53,27,7,19,47,29,0,33,38,67,0,19,11,1,2,32,2,0,5,21,40,32,3,65,0,34,3,8,55,34,1,44,9,2,1,1,8,34,0,20,16,23,7,35,1,31,20,5,8,37,0,24,34,5,41,0,22,29,8,83,0,14,3,61,1,37,1,81,0,18,1,67,3,22,8,91,1,7,1,81,1,17,1,41,1,0,2,4,11,41,41,0,0,3,9,11,36,42,0,24,18,7,9,42,0,8,10,10,30,42,0,15,14,10,19,72,5,22,1,72,12,6,10,72,8,14,6,43,0,17,40,60,0,22,18,78,5,1,1,2,4,2,1,6,62,2,2,2,2,2,0,3,2,1,0,4,0,0,2,1,15,54,1,19,26,0,0,54,0,1,3,4,11,15,8,4,56,2,21,9,12,56,1,7,17,12,4,3,3.0555555555555554,2.1549456720931977,3,2.8284271247461903,10.897435897435898,5.285505860343936,2.8974358974358974,1.7740063459637252
